,arctic_trend,world_trend,AA,Ensemble_member,Model,No_arctic_crossing_year,World_crossing_year,gap
42,0.06898412273553761,0.01600072238722228,4.311313018631356,r17i1p2f1,CanESM5,2040.927,2031.281,9.645999999999958
43,0.044132475099422495,0.0126671012007114,3.4840232504769095,r18i1p1f1,CanESM5,2060.985,2038.295,22.690000000000055
44,0.06213253326002483,0.01671787398214688,3.716533174396251,r18i1p2f1,CanESM5,2037.108,2029.948,7.1599999999998545
45,0.050602683370671385,0.014222629593548254,3.557899264537273,r19i1p1f1,CanESM5,2044.53,2035.912,8.617999999999938
46,0.04442623096644411,0.01142584803497571,3.888221760910069,r19i1p2f1,CanESM5,2055.211,2039.085,16.12599999999975
47,0.07124680075349538,0.016672387845743337,4.273341132217336,r1i1p1f1,CanESM5,2040.405,2031.748,8.656999999999925
48,0.05307912447615875,0.0148352780506509,3.5778988634345072,r1i1p2f1,CanESM5,2042.054,2031.192,10.86200000000008
49,0.058661419031225924,0.016429385862555705,3.5705180657374087,r20i1p1f1,CanESM5,2041.906,2032.019,9.886999999999944
50,0.06408682531528526,0.018203471127890603,3.5205826880508564,r20i1p2f1,CanESM5,2037.928,2031.62,6.30800000000022
51,0.06229594409478155,0.013840417219000298,4.501016342864354,r21i1p1f1,CanESM5,2044.39,2032.73,11.660000000000082
52,0.06373679294126104,0.014814218674768414,4.302406650025869,r21i1p2f1,CanESM5,2045.081,2031.595,13.485999999999876
53,0.0455712935195547,0.014231040523554029,3.2022460651509563,r22i1p1f1,CanESM5,2046.086,2035.837,10.249000000000024
54,0.07626888676013045,0.015486899689826337,4.924735633835935,r22i1p2f1,CanESM5,2047.413,2033.051,14.36200000000008
55,0.05220204416297688,0.013166099196957777,3.964883097268395,r23i1p1f1,CanESM5,2049.58,2036.4,13.179999999999836
56,0.069254026894658,0.018668305469818694,3.709711468275572,r23i1p2f1,CanESM5,2039.459,2031.427,8.032000000000153
57,0.05234122867218756,0.014099480514679897,3.712280648758063,r24i1p1f1,CanESM5,2046.066,2036.894,9.172000000000025
58,0.06562276145951165,0.015942785057311493,4.1161416417275545,r24i1p2f1,CanESM5,2039.028,2030.564,8.463999999999942
59,0.047479418923410024,0.014049319963288304,3.3794816437718356,r25i1p1f1,CanESM5,2046.83,2036.016,10.81399999999985
60,0.06964490021648623,0.01703156810039648,4.089165472371564,r25i1p2f1,CanESM5,2042.668,2035.943,6.724999999999909
61,0.05546391052332181,0.01449774826462685,3.825691377098095,r2i1p1f1,CanESM5,2041.641,2031.993,9.648000000000138
62,0.056344388289518564,0.015630112977329042,3.604861229809677,r2i1p2f1,CanESM5,2038.548,2029.968,8.579999999999927
63,0.04425048970104958,0.013688069124422482,3.2327780710938345,r3i1p1f1,CanESM5,2045.648,2037.072,8.576000000000022
64,0.05195067356590866,0.015646599934233663,3.3202532041638153,r3i1p2f1,CanESM5,2040.001,2032.931,7.069999999999936
65,0.04751414858808369,0.012308262670723052,3.8603456766569364,r4i1p1f1,CanESM5,2058.917,2042.368,16.548999999999978
66,0.06389671321928603,0.014568895779108918,4.38583089535933,r4i1p2f1,CanESM5,2046.197,2035.78,10.416999999999916
67,0.04292769410357424,0.013818796166411376,3.1064713298193327,r5i1p1f1,CanESM5,2040.739,2034.024,6.7150000000001455
68,0.04400633652118948,0.014128601396613387,3.114698708375888,r5i1p2f1,CanESM5,2044.776,2037.21,7.566000000000031
69,0.054754594067367324,0.014086232410114422,3.8871000046862463,r6i1p1f1,CanESM5,2052.149,2039.247,12.901999999999816
70,0.04227752373940856,0.015357570317060849,2.752878408926581,r6i1p2f1,CanESM5,2040.673,2033.954,6.719000000000051
71,0.05266615819063143,0.014654927586623647,3.5937508308606527,r7i1p1f1,CanESM5,2044.828,2035.506,9.321999999999889
72,0.04870078022522114,0.01413313939461751,3.4458572059204644,r7i1p2f1,CanESM5,2045.101,2033.822,11.279000000000224
73,0.05799901165028649,0.013895386073843401,4.17397626392429,r8i1p1f1,CanESM5,2053.826,2041.405,12.42100000000005
74,0.05245150311180362,0.014650368112176947,3.580217419124609,r8i1p2f1,CanESM5,2046.198,2035.477,10.721000000000004
75,0.057787964718260296,0.015143472659505374,3.816031237853987,r9i1p1f1,CanESM5,2042.798,2033.45,9.347999999999956
76,0.05599837897525919,0.0136420410987325,4.10483875323188,r9i1p2f1,CanESM5,2040.903,2031.77,9.133000000000038
77,0.0512261462543507,0.014472922699915456,3.539447236503926,r1i1p2f1,CanESM5-CanOE,2042.649,2031.573,11.075999999999794
78,0.054389041171361514,0.015246862310154808,3.5672284608444973,r2i1p2f1,CanESM5-CanOE,2039.588,2030.518,9.069999999999936
79,0.05026621809810917,0.015274877823593139,3.2907770967876027,r3i1p2f1,CanESM5-CanOE,2040.843,2033.493,7.350000000000136
80,0.00011911638052841871,0.011719873733782223,0.010163623195450385,r1i1p1f1,EC-Earth3,2039.188,2034.403,4.785000000000082
81,0.05098156828183514,0.0163713916624933,3.114064419986569,r4i1p1f1,EC-Earth3,2046.646,2041.04,5.6059999999999945
82,0.01948602906069395,0.012309446874728618,1.583014188939627,r6i1p1f1,EC-Earth3,2047.563,2038.336,9.22700000000009
83,0.027278140747908113,0.013201342526109138,2.066315656453758,r9i1p1f1,EC-Earth3,2054.787,2048.174,6.612999999999829
84,0.001604933190969642,0.01023768432364106,0.15676720830935362,r1i1p1f1,EC-Earth3-Veg,2054.866,2049.186,5.679999999999836
85,0.028326516995572214,0.011190480083218641,2.5313048935273965,r2i1p1f1,EC-Earth3-Veg,2068.895,2043.7,25.194999999999936
86,0.024001618490461712,0.010669814092117076,2.2494879745087832,r1i1p1f1,FGOALS-f3-L,2053.688,2038.617,15.07100000000014
87,0.007424271308882629,0.0031211726685035387,2.378680097965305,r1i1p1f1,FGOALS-g3,,,
88,0.028034743839972464,0.01179537356437998,2.3767576064426326,r1i1p1f1,FIO-ESM-2-0,2049.534,2037.241,12.29300000000012
89,0.03975792870193562,0.013050870294474291,3.046381414024859,r1i1p1f1,GFDL-ESM4,2041.32,2029.792,11.52800000000002
90,0.11130630086587452,0.03155613881837601,3.527247154872376,r1i1p1f2,GISS-E2-1-G,2024.393,2021.136,3.257000000000062
91,0.03921137449785709,0.019781783666812443,1.9821961031573374,r1i1p3f1,GISS-E2-1-G,2034.156,2029.707,4.448999999999842
92,0.09140302268188344,0.02186150374571429,4.1810034545222905,r1i1p1f3,HadGEM3-GC31-LL,2031.005,2026.245,4.760000000000218
93,0.10892648920439567,0.03791625193377844,2.8728179513797447,r1i1p1f3,HadGEM3-GC31-MM,2027.494,2024.765,2.7289999999998145
94,0.007802802976890885,0.009023616488403186,0.864709065031604,r1i1p1f1,IITM-ESM,,,
95,0.051114215457307106,0.011757584853120473,4.347339704186047,r1i1p1f1,INM-CM4-8,2064.335,2041.14,23.194999999999936
96,0.02225087318727086,0.010992456392761158,2.0241948107179835,r1i1p1f1,INM-CM5-0,2040.366,2031.981,8.384999999999991
97,0.070870141611108,0.024615611025395945,2.8790730215061986,r1i1p1f1,IPSL-CM5A2-INCA,2042.204,2037.719,4.4849999999999
98,0.046670374132763946,0.015010295406439028,3.1092242270424313,r1i1p1f1,IPSL-CM6A-LR,2041.323,2037.165,4.158000000000129
99,0.04949144210014828,0.014027786108955134,3.5281007078197226,r2i1p1f1,IPSL-CM6A-LR,2046.805,2035.293,11.512000000000171
100,0.03708228059782359,0.013960070951064505,2.6563103244826944,r3i1p1f1,IPSL-CM6A-LR,2043.254,2032.087,11.166999999999916
101,0.061356767313560094,0.016622982617509975,3.6910805193846117,r4i1p1f1,IPSL-CM6A-LR,2041.044,2033.223,7.82100000000014
102,0.023034480548779452,0.013113897155390982,1.75649391449667,r6i1p1f1,IPSL-CM6A-LR,2036.15,2030.065,6.085000000000036
103,0.04869981589484466,0.01850803453095724,2.631279718729047,r1i1p1f1,KACE-1-0-G,2031.477,2027.049,4.428000000000111
104,0.02417726217932745,0.006603237758238928,3.6614253589704884,r1i1p1f1,KIOST-ESM,,,
105,0.03241963407782589,0.010510785828703628,3.0844158187765527,r1i1p1f2,MCM-UA-1-0,,,
106,0.07646042145473327,0.019841598118541998,3.8535414838022,r1i1p1f2,MIROC-ES2L,2032.393,2027.389,5.004000000000133
107,0.04732596260622403,0.015344985465822168,3.0841321232680854,r2i1p1f2,MIROC-ES2L,2036.68,2029.98,6.7000000000000455
108,0.05997888839839287,0.014729954683910697,4.071899044191011,r10i1p1f1,MIROC6,2032.304,2026.571,5.733000000000175
109,0.07460166247588688,0.01941994472350418,3.841497158619388,r1i1p1f1,MIROC6,2032.361,2027.737,4.624000000000024
110,0.08239358975960862,0.018438671917163682,4.468520841943738,r2i1p1f1,MIROC6,2040.877,2034.513,6.364000000000033
111,0.09016507182091421,0.02084658033515157,4.325173259658208,r3i1p1f1,MIROC6,2029.59,2026.471,3.1189999999999145
112,0.05469615287526767,0.015731686651459915,3.476814284893719,r4i1p1f1,MIROC6,2036.998,2030.017,6.9809999999999945
113,0.07168829348638289,0.016837327070161622,4.257700357524429,r5i1p1f1,MIROC6,2043.155,2037.396,5.7590000000000146
