,Month,Year,No_arctic_temp,Global_temp,Units,Experiment,Model,Ensemble_member
0,Jan,2015,287.40986164037736,285.3762856156075,K,ssp370,UKESM1-0-LL,r2i1p1f2
1,Feb,2015,287.6799686870724,285.6312264877039,K,ssp370,UKESM1-0-LL,r2i1p1f2
2,Mar,2015,288.1290156500516,286.34596597683685,K,ssp370,UKESM1-0-LL,r2i1p1f2
3,Apr,2015,288.858604152276,287.3250050143726,K,ssp370,UKESM1-0-LL,r2i1p1f2
4,May,2015,289.4533482055565,288.39823503164195,K,ssp370,UKESM1-0-LL,r2i1p1f2
5,Jun,2015,289.8659966461881,289.1329465881875,K,ssp370,UKESM1-0-LL,r2i1p1f2
6,Jul,2015,290.08251213301673,289.43655022972933,K,ssp370,UKESM1-0-LL,r2i1p1f2
7,Aug,2015,290.145013468321,289.4479455141228,K,ssp370,UKESM1-0-LL,r2i1p1f2
8,Sep,2015,289.7014957169935,288.78439618261694,K,ssp370,UKESM1-0-LL,r2i1p1f2
9,Oct,2015,289.1831267886328,287.85194195668845,K,ssp370,UKESM1-0-LL,r2i1p1f2
10,Nov,2015,288.3482787766041,286.6109372660446,K,ssp370,UKESM1-0-LL,r2i1p1f2
11,Dec,2015,287.73767208431286,285.9639799054642,K,ssp370,UKESM1-0-LL,r2i1p1f2
12,Jan,2016,287.30178797580714,285.4107026468283,K,ssp370,UKESM1-0-LL,r2i1p1f2
13,Feb,2016,287.4205421014,285.49618456336236,K,ssp370,UKESM1-0-LL,r2i1p1f2
14,Mar,2016,288.0976045179519,286.2777201283286,K,ssp370,UKESM1-0-LL,r2i1p1f2
15,Apr,2016,288.74803308029914,287.3061600627587,K,ssp370,UKESM1-0-LL,r2i1p1f2
16,May,2016,289.2849380170266,288.27295619100187,K,ssp370,UKESM1-0-LL,r2i1p1f2
17,Jun,2016,289.90141518355546,289.16888653260224,K,ssp370,UKESM1-0-LL,r2i1p1f2
18,Jul,2016,290.19377971574517,289.5610996216189,K,ssp370,UKESM1-0-LL,r2i1p1f2
19,Aug,2016,290.2054574589052,289.50683013928807,K,ssp370,UKESM1-0-LL,r2i1p1f2
20,Sep,2016,289.8409613952604,288.9253949488477,K,ssp370,UKESM1-0-LL,r2i1p1f2
21,Oct,2016,289.1092122596918,287.88043157260904,K,ssp370,UKESM1-0-LL,r2i1p1f2
22,Nov,2016,288.3734915507264,286.6647979536332,K,ssp370,UKESM1-0-LL,r2i1p1f2
23,Dec,2016,287.73680344567066,285.84883773017225,K,ssp370,UKESM1-0-LL,r2i1p1f2
24,Jan,2017,287.5456084624174,285.58183811497975,K,ssp370,UKESM1-0-LL,r2i1p1f2
