,Month,Year,No_arctic_temp,Global_temp,Units,Experiment,Model,Ensemble_member
0,Jan,1850,286.6509628002518,284.8996243585947,K,historical,CESM2-WACCM,r3i1p1f1
1,Feb,1850,286.9035165901895,285.0805851367428,K,historical,CESM2-WACCM,r3i1p1f1
2,Mar,1850,287.36145361916397,285.55654905165227,K,historical,CESM2-WACCM,r3i1p1f1
3,Apr,1850,288.1730277062052,286.69398734920367,K,historical,CESM2-WACCM,r3i1p1f1
4,May,1850,288.73748541593045,287.7602740912574,K,historical,CESM2-WACCM,r3i1p1f1
5,Jun,1850,289.04149601842437,288.33590056021086,K,historical,CESM2-WACCM,r3i1p1f1
6,Jul,1850,289.1945945890022,288.5615346027695,K,historical,CESM2-WACCM,r3i1p1f1
7,Aug,1850,289.05113967319176,288.3991566764008,K,historical,CESM2-WACCM,r3i1p1f1
8,Sep,1850,288.6936252923023,287.86008332739897,K,historical,CESM2-WACCM,r3i1p1f1
9,Oct,1850,287.99064567640465,286.84067684785947,K,historical,CESM2-WACCM,r3i1p1f1
10,Nov,1850,287.5965394285074,286.1298470216574,K,historical,CESM2-WACCM,r3i1p1f1
11,Dec,1850,287.08727049338654,285.35131184424097,K,historical,CESM2-WACCM,r3i1p1f1
12,Jan,1851,286.7623624684111,284.99522588874015,K,historical,CESM2-WACCM,r3i1p1f1
13,Feb,1851,286.92700249177625,285.17238914544475,K,historical,CESM2-WACCM,r3i1p1f1
14,Mar,1851,287.3717342712587,285.59504223471697,K,historical,CESM2-WACCM,r3i1p1f1
15,Apr,1851,288.0326085257941,286.55954036542136,K,historical,CESM2-WACCM,r3i1p1f1
16,May,1851,288.6394341313004,287.68326087457257,K,historical,CESM2-WACCM,r3i1p1f1
17,Jun,1851,289.16806939684744,288.4736368644608,K,historical,CESM2-WACCM,r3i1p1f1
18,Jul,1851,289.2469814908628,288.62734837470765,K,historical,CESM2-WACCM,r3i1p1f1
19,Aug,1851,289.1260653572825,288.48453665275827,K,historical,CESM2-WACCM,r3i1p1f1
20,Sep,1851,288.87196220708,288.0680479736775,K,historical,CESM2-WACCM,r3i1p1f1
21,Oct,1851,288.2055018938679,287.05642453265386,K,historical,CESM2-WACCM,r3i1p1f1
22,Nov,1851,287.76614992894645,286.3228755031042,K,historical,CESM2-WACCM,r3i1p1f1
23,Dec,1851,287.16651624329717,285.5668766163189,K,historical,CESM2-WACCM,r3i1p1f1
24,Jan,1852,287.0096491888725,285.25667277503226,K,historical,CESM2-WACCM,r3i1p1f1
25,Feb,1852,287.01940826839,285.10637125074123,K,historical,CESM2-WACCM,r3i1p1f1
26,Mar,1852,287.49538261265593,285.7847102504096,K,historical,CESM2-WACCM,r3i1p1f1
27,Apr,1852,288.28697341190446,286.9736209423837,K,historical,CESM2-WACCM,r3i1p1f1
28,May,1852,288.74118008667585,287.8170546825148,K,historical,CESM2-WACCM,r3i1p1f1
