,Month,Year,No_arctic_temp,Global_temp,Units,Experiment,Model,Ensemble_member
0,Jan,2015,287.7552012839728,285.9576141981557,K,ssp370,MRI-ESM2-0,r4i1p1f1
1,Feb,2015,288.3071022104628,286.67209103772205,K,ssp370,MRI-ESM2-0,r4i1p1f1
2,Mar,2015,288.59825366272946,287.05017728991385,K,ssp370,MRI-ESM2-0,r4i1p1f1
3,Apr,2015,289.15643496521153,287.8586694944922,K,ssp370,MRI-ESM2-0,r4i1p1f1
4,May,2015,289.53449172305244,288.6274431223726,K,ssp370,MRI-ESM2-0,r4i1p1f1
5,Jun,2015,289.9485171294692,289.30373157666673,K,ssp370,MRI-ESM2-0,r4i1p1f1
6,Jul,2015,290.1788032662824,289.65238767057735,K,ssp370,MRI-ESM2-0,r4i1p1f1
7,Aug,2015,290.10321555846974,289.5053994349533,K,ssp370,MRI-ESM2-0,r4i1p1f1
8,Sep,2015,289.60404953288383,288.84115638973964,K,ssp370,MRI-ESM2-0,r4i1p1f1
9,Oct,2015,289.09411453925156,288.12350575978707,K,ssp370,MRI-ESM2-0,r4i1p1f1
10,Nov,2015,288.4159437410931,287.20410245804254,K,ssp370,MRI-ESM2-0,r4i1p1f1
11,Dec,2015,287.9714700169339,286.43313147243185,K,ssp370,MRI-ESM2-0,r4i1p1f1
12,Jan,2016,288.16220216545986,286.3666007404336,K,ssp370,MRI-ESM2-0,r4i1p1f1
13,Feb,2016,288.3463786995291,286.50971900846235,K,ssp370,MRI-ESM2-0,r4i1p1f1
14,Mar,2016,288.6651029627024,287.11742943037615,K,ssp370,MRI-ESM2-0,r4i1p1f1
15,Apr,2016,289.14958151571324,287.8385125659056,K,ssp370,MRI-ESM2-0,r4i1p1f1
16,May,2016,289.63947634178044,288.6777367141457,K,ssp370,MRI-ESM2-0,r4i1p1f1
17,Jun,2016,289.9657621925741,289.3174894408823,K,ssp370,MRI-ESM2-0,r4i1p1f1
18,Jul,2016,290.3253557163611,289.7658203749717,K,ssp370,MRI-ESM2-0,r4i1p1f1
19,Aug,2016,290.1516748959017,289.5512846998645,K,ssp370,MRI-ESM2-0,r4i1p1f1
20,Sep,2016,289.643800960495,288.8847048734569,K,ssp370,MRI-ESM2-0,r4i1p1f1
21,Oct,2016,288.8831125554855,287.9566015700195,K,ssp370,MRI-ESM2-0,r4i1p1f1
22,Nov,2016,288.30956054269603,287.12234069025135,K,ssp370,MRI-ESM2-0,r4i1p1f1
23,Dec,2016,287.60937777044387,286.09979273287763,K,ssp370,MRI-ESM2-0,r4i1p1f1
24,Jan,2017,287.8915032425911,286.1328577180152,K,ssp370,MRI-ESM2-0,r4i1p1f1
25,Feb,2017,288.25126485871044,286.5068270928105,K,ssp370,MRI-ESM2-0,r4i1p1f1
26,Mar,2017,288.51138624037446,286.90171984829,K,ssp370,MRI-ESM2-0,r4i1p1f1
27,Apr,2017,288.9100284635775,287.59770972620413,K,ssp370,MRI-ESM2-0,r4i1p1f1
28,May,2017,289.53006471359896,288.5844295615114,K,ssp370,MRI-ESM2-0,r4i1p1f1
29,Jun,2017,289.9944769418649,289.332367384071,K,ssp370,MRI-ESM2-0,r4i1p1f1
30,Jul,2017,290.3004530525792,289.74854783383967,K,ssp370,MRI-ESM2-0,r4i1p1f1
31,Aug,2017,290.16310932193403,289.58580441243885,K,ssp370,MRI-ESM2-0,r4i1p1f1
32,Sep,2017,289.5285121899141,288.7812056013576,K,ssp370,MRI-ESM2-0,r4i1p1f1
33,Oct,2017,288.7959944378165,287.82326144621067,K,ssp370,MRI-ESM2-0,r4i1p1f1
34,Nov,2017,288.34599797215856,287.04478709129745,K,ssp370,MRI-ESM2-0,r4i1p1f1
35,Dec,2017,287.78393728379916,286.21471928790845,K,ssp370,MRI-ESM2-0,r4i1p1f1
36,Jan,2018,287.91832290092844,286.2466757648581,K,ssp370,MRI-ESM2-0,r4i1p1f1
37,Feb,2018,287.8704251873158,286.1488500341342,K,ssp370,MRI-ESM2-0,r4i1p1f1
38,Mar,2018,288.6023806862707,286.96153442259185,K,ssp370,MRI-ESM2-0,r4i1p1f1
39,Apr,2018,289.12632161414797,287.7531607517415,K,ssp370,MRI-ESM2-0,r4i1p1f1
40,May,2018,289.58075294043493,288.6852141547504,K,ssp370,MRI-ESM2-0,r4i1p1f1
41,Jun,2018,290.0158044741782,289.34525552798993,K,ssp370,MRI-ESM2-0,r4i1p1f1
42,Jul,2018,290.32134070675073,289.7885357315385,K,ssp370,MRI-ESM2-0,r4i1p1f1
43,Aug,2018,290.2845624375598,289.6887188046877,K,ssp370,MRI-ESM2-0,r4i1p1f1
44,Sep,2018,289.9309370320459,289.1679261847365,K,ssp370,MRI-ESM2-0,r4i1p1f1
45,Oct,2018,288.93621022722647,287.9548877062022,K,ssp370,MRI-ESM2-0,r4i1p1f1
46,Nov,2018,288.38269212082866,287.1867104852096,K,ssp370,MRI-ESM2-0,r4i1p1f1
47,Dec,2018,287.8307384753537,286.25160775041803,K,ssp370,MRI-ESM2-0,r4i1p1f1
48,Jan,2019,287.87431264834896,286.26474291622765,K,ssp370,MRI-ESM2-0,r4i1p1f1
49,Feb,2019,287.9923745238613,286.2748898622548,K,ssp370,MRI-ESM2-0,r4i1p1f1
50,Mar,2019,288.4550871688244,286.9555889023,K,ssp370,MRI-ESM2-0,r4i1p1f1
51,Apr,2019,289.1237130859107,287.81150773881114,K,ssp370,MRI-ESM2-0,r4i1p1f1
52,May,2019,289.58897950045184,288.65060988690084,K,ssp370,MRI-ESM2-0,r4i1p1f1
53,Jun,2019,290.10224637022793,289.44242816985957,K,ssp370,MRI-ESM2-0,r4i1p1f1
54,Jul,2019,290.37106504120567,289.83385619012944,K,ssp370,MRI-ESM2-0,r4i1p1f1
55,Aug,2019,290.3699817829721,289.77949847793826,K,ssp370,MRI-ESM2-0,r4i1p1f1
56,Sep,2019,289.8865769505607,289.1336804357472,K,ssp370,MRI-ESM2-0,r4i1p1f1
57,Oct,2019,289.0378021967278,288.0791843077032,K,ssp370,MRI-ESM2-0,r4i1p1f1
