,Month,Year,No_arctic_temp,Global_temp,Units,Experiment,Model,Ensemble_member
0,Jan,1850,287.1764921808769,285.37619025246903,K,historical,MRI-ESM2-0,r5i1p1f1
1,Feb,1850,287.27441430802287,285.390508001461,K,historical,MRI-ESM2-0,r5i1p1f1
2,Mar,1850,287.6961781211879,285.9728973521465,K,historical,MRI-ESM2-0,r5i1p1f1
3,Apr,1850,288.3405862564628,286.9567479103503,K,historical,MRI-ESM2-0,r5i1p1f1
4,May,1850,288.9089035743592,287.9252725009131,K,historical,MRI-ESM2-0,r5i1p1f1
5,Jun,1850,289.30041386854714,288.6269042209906,K,historical,MRI-ESM2-0,r5i1p1f1
6,Jul,1850,289.4859810335666,288.9335581314363,K,historical,MRI-ESM2-0,r5i1p1f1
7,Aug,1850,289.2443573669356,288.63451214754804,K,historical,MRI-ESM2-0,r5i1p1f1
8,Sep,1850,288.73865950833,287.9780558545433,K,historical,MRI-ESM2-0,r5i1p1f1
9,Oct,1850,288.1332824389646,287.09741141005253,K,historical,MRI-ESM2-0,r5i1p1f1
10,Nov,1850,287.62318978779996,286.1749849140063,K,historical,MRI-ESM2-0,r5i1p1f1
11,Dec,1850,287.1808883164279,285.5352755948299,K,historical,MRI-ESM2-0,r5i1p1f1
12,Jan,1851,287.06835795772815,285.2217688171812,K,historical,MRI-ESM2-0,r5i1p1f1
13,Feb,1851,287.6065162189125,285.7438003442324,K,historical,MRI-ESM2-0,r5i1p1f1
14,Mar,1851,287.94525128988073,286.2499263727662,K,historical,MRI-ESM2-0,r5i1p1f1
15,Apr,1851,288.51068103606457,287.08830009741956,K,historical,MRI-ESM2-0,r5i1p1f1
16,May,1851,288.8770524468383,287.88066455282365,K,historical,MRI-ESM2-0,r5i1p1f1
17,Jun,1851,289.12075477639337,288.4539135224102,K,historical,MRI-ESM2-0,r5i1p1f1
18,Jul,1851,289.39923377397474,288.83657802368765,K,historical,MRI-ESM2-0,r5i1p1f1
19,Aug,1851,289.33300350841273,288.7225095183622,K,historical,MRI-ESM2-0,r5i1p1f1
20,Sep,1851,288.8046678753193,288.01962241355466,K,historical,MRI-ESM2-0,r5i1p1f1
21,Oct,1851,288.1154484829146,287.02771144006516,K,historical,MRI-ESM2-0,r5i1p1f1
22,Nov,1851,287.2910628854574,285.7522794438518,K,historical,MRI-ESM2-0,r5i1p1f1
23,Dec,1851,287.0823184393657,285.23164484206177,K,historical,MRI-ESM2-0,r5i1p1f1
24,Jan,1852,286.97383491800053,284.97966667286624,K,historical,MRI-ESM2-0,r5i1p1f1
25,Feb,1852,287.2896141289,285.38148870719135,K,historical,MRI-ESM2-0,r5i1p1f1
