,Month,Year,No_arctic_temp,Global_temp,Units,Experiment,Model,Ensemble_member
0,Jan,2015,287.0092110838817,285.5079434233748,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
1,Feb,2015,287.5273802066821,285.8518086885386,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
2,Mar,2015,288.1476719487633,286.52450330340895,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
3,Apr,2015,288.7486959238632,287.4952403239011,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
4,May,2015,289.2066070826466,288.3451888673837,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
5,Jun,2015,289.52417461525414,288.93199756682213,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
6,Jul,2015,289.81795074681605,289.3699134454598,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
7,Aug,2015,289.95070341654304,289.4841869041428,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
8,Sep,2015,289.588960669848,288.9447276747466,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
9,Oct,2015,288.7775033926188,287.88680513351494,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
10,Nov,2015,287.8747401996501,286.7265288357017,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
11,Dec,2015,287.15744368204264,285.8123467984827,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
12,Jan,2016,287.2200810833128,285.6151141879747,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
13,Feb,2016,287.34078378736405,285.61416910435514,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
14,Mar,2016,287.83353567127386,286.26580917370757,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
15,Apr,2016,288.59233047130095,287.35021717820723,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
16,May,2016,288.9350069890683,288.03322059452546,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
17,Jun,2016,289.37524277458385,288.76651583227255,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
18,Jul,2016,289.8144338536748,289.3371709780693,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
19,Aug,2016,289.69322351727135,289.2223102174415,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
20,Sep,2016,289.3159305463213,288.6941486868564,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
21,Oct,2016,288.4709650057881,287.59676000980164,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
22,Nov,2016,287.6274338858917,286.43817834105795,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
23,Dec,2016,286.922628120506,285.47410657881284,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
24,Jan,2017,286.7453696680966,285.09264337200835,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
25,Feb,2017,287.1162966890141,285.43998557929314,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
26,Mar,2017,287.7717181640273,286.17819872333746,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
27,Apr,2017,288.38192521643504,287.0880094862681,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
28,May,2017,288.90747329494974,288.01987869966666,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
29,Jun,2017,289.3681241621269,288.76549833058294,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
30,Jul,2017,289.79437173254667,289.32235733790253,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
31,Aug,2017,289.8859270554643,289.42881899335634,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
32,Sep,2017,289.21159539822617,288.5965851973846,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
33,Oct,2017,288.3951923684824,287.56642665048713,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
34,Nov,2017,287.67195133945586,286.56605623081344,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
35,Dec,2017,286.95930131213964,285.6513208003213,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
36,Jan,2018,286.5478662137671,285.00350755234575,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
37,Feb,2018,286.97685578238134,285.21241144677003,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
38,Mar,2018,287.66110733546606,286.02266646355446,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
39,Apr,2018,288.35271604744264,287.0891762561827,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
40,May,2018,288.7769813607269,287.8693875162974,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
41,Jun,2018,289.22721706873466,288.624141899695,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
42,Jul,2018,289.599450688392,289.1372529330148,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
43,Aug,2018,289.66693227952675,289.16921673382194,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
44,Sep,2018,289.22323855053224,288.5924377747667,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
45,Oct,2018,288.50573765805717,287.627191512076,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
46,Nov,2018,287.6497879004291,286.4995931725688,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
47,Dec,2018,287.1875327029734,285.8862629991064,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
48,Jan,2019,287.0909346642734,285.3671488142992,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
49,Feb,2019,287.38418609522853,285.74645659145085,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
50,Mar,2019,287.9217294584456,286.39525004514627,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
51,Apr,2019,288.5059543953193,287.2623515901784,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
52,May,2019,289.0818562692966,288.22822594420677,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
53,Jun,2019,289.5776665708231,288.98164877606075,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
54,Jul,2019,290.01764383833546,289.5527643048046,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
55,Aug,2019,290.1425858372652,289.6653590225598,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
56,Sep,2019,289.64769752634817,289.0359130549824,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
57,Oct,2019,288.79571888377427,287.9392790037352,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
58,Nov,2019,288.1377559354557,286.93310034851663,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
59,Dec,2019,287.44172774460117,285.97946275018904,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
60,Jan,2020,287.3732330419116,285.7994816634697,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
61,Feb,2020,287.6815411079127,286.0880589471942,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
62,Mar,2020,288.4778959813984,287.0075449189141,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
63,Apr,2020,288.87767549145764,287.57327964810077,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
64,May,2020,289.2360256436907,288.3013695668947,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
65,Jun,2020,289.72147891814393,289.1007304210512,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
66,Jul,2020,289.96314020006906,289.5046997225325,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
67,Aug,2020,290.0772068892962,289.59106503958833,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
68,Sep,2020,289.6758203043125,289.0011743522444,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
69,Oct,2020,288.7619727846576,287.8454763323633,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
70,Nov,2020,287.88058710752034,286.7063144978955,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
71,Dec,2020,287.13511021581047,285.5640073351602,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
72,Jan,2021,287.1912994060441,285.55734605223176,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
73,Feb,2021,287.4584885977695,285.769008896107,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
74,Mar,2021,288.0144584473838,286.46637816634876,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
75,Apr,2021,288.68061344451957,287.47224120967064,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
76,May,2021,289.3338773755558,288.38876108856954,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
77,Jun,2021,289.8798643085097,289.2546761047292,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
78,Jul,2021,290.14879242970653,289.65420865321585,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
79,Aug,2021,290.158688217713,289.65595826857816,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
80,Sep,2021,289.72294330794676,289.08513297438117,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
81,Oct,2021,288.9846889018139,288.12044611994264,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
82,Nov,2021,288.1116302927594,286.97290691456595,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
83,Dec,2021,287.5233670558039,286.17833602636495,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
84,Jan,2022,287.3891503599193,285.8206524290315,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
85,Feb,2022,287.8630151090009,286.1168335402272,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
86,Mar,2022,288.37457712095284,286.8404452121139,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
87,Apr,2022,288.8415298255113,287.64920697557,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
88,May,2022,289.3988929766413,288.53300213754676,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
89,Jun,2022,289.83296461938636,289.2352926922237,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
90,Jul,2022,290.20241738730306,289.7335659650156,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
91,Aug,2022,290.2418833932447,289.74790649323637,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
92,Sep,2022,289.6920246685689,289.0920060644424,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
93,Oct,2022,288.84001052689615,288.00994265643294,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
94,Nov,2022,288.0925837164479,286.9396399666861,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
95,Dec,2022,287.5493500847527,286.1358470713217,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
96,Jan,2023,287.2382516409986,285.59018488758187,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
97,Feb,2023,287.6979121937264,286.13051633049395,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
98,Mar,2023,288.1675537931241,286.6664781809568,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
99,Apr,2023,288.61647956218854,287.3822831275987,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
100,May,2023,289.18081666302567,288.31219311088523,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
101,Jun,2023,289.74691567628264,289.1727202725975,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
102,Jul,2023,290.1065829214278,289.6579636347718,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
103,Aug,2023,290.0706941729786,289.58892377976446,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
104,Sep,2023,289.814099763428,289.2136023631698,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
105,Oct,2023,288.9921767833035,288.1632447988649,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
106,Nov,2023,288.22011450564924,287.0899221797206,K,ssp370,IPSL-CM6A-LR,r7i1p1f1
