,Month,Year,No_arctic_temp,Global_temp,Units,Experiment,Model,Ensemble_member
0,Jan,1850,286.671408104204,284.73279203455985,K,historical,CNRM-ESM2-1,r7i1p1f2
1,Feb,1850,287.01331548439447,284.9418974290631,K,historical,CNRM-ESM2-1,r7i1p1f2
2,Mar,1850,287.5186019722393,285.70121981099254,K,historical,CNRM-ESM2-1,r7i1p1f2
3,Apr,1850,288.12927006288845,286.59857601704243,K,historical,CNRM-ESM2-1,r7i1p1f2
4,May,1850,288.61435751707364,287.50099978019165,K,historical,CNRM-ESM2-1,r7i1p1f2
5,Jun,1850,289.21660845616947,288.4895668603887,K,historical,CNRM-ESM2-1,r7i1p1f2
6,Jul,1850,289.50465358313954,288.96215468332196,K,historical,CNRM-ESM2-1,r7i1p1f2
7,Aug,1850,289.38704655929627,288.7979620340279,K,historical,CNRM-ESM2-1,r7i1p1f2
8,Sep,1850,288.7339019908161,287.9582538074708,K,historical,CNRM-ESM2-1,r7i1p1f2
9,Oct,1850,287.9344036062316,286.874610400793,K,historical,CNRM-ESM2-1,r7i1p1f2
10,Nov,1850,287.10016499694325,285.6249133250968,K,historical,CNRM-ESM2-1,r7i1p1f2
11,Dec,1850,286.6105655478915,284.8177854376651,K,historical,CNRM-ESM2-1,r7i1p1f2
12,Jan,1851,286.56715669730306,284.57995433763745,K,historical,CNRM-ESM2-1,r7i1p1f2
13,Feb,1851,286.7970179600633,284.76028998038953,K,historical,CNRM-ESM2-1,r7i1p1f2
14,Mar,1851,287.52036873217355,285.6407297815863,K,historical,CNRM-ESM2-1,r7i1p1f2
15,Apr,1851,288.1982321481468,286.6233946990979,K,historical,CNRM-ESM2-1,r7i1p1f2
16,May,1851,288.79314820954045,287.66382870575256,K,historical,CNRM-ESM2-1,r7i1p1f2
17,Jun,1851,289.2318874855337,288.48873161305767,K,historical,CNRM-ESM2-1,r7i1p1f2
18,Jul,1851,289.41192589335634,288.85876469624577,K,historical,CNRM-ESM2-1,r7i1p1f2
19,Aug,1851,289.2512674576184,288.64206272527963,K,historical,CNRM-ESM2-1,r7i1p1f2
20,Sep,1851,288.60343818495795,287.8502292074552,K,historical,CNRM-ESM2-1,r7i1p1f2
21,Oct,1851,287.7015705891966,286.66208654022944,K,historical,CNRM-ESM2-1,r7i1p1f2
22,Nov,1851,286.9735437812523,285.516982393791,K,historical,CNRM-ESM2-1,r7i1p1f2
23,Dec,1851,286.30089273966354,284.53121513786715,K,historical,CNRM-ESM2-1,r7i1p1f2
24,Jan,1852,286.32580133183916,284.3545288104333,K,historical,CNRM-ESM2-1,r7i1p1f2
25,Feb,1852,286.65446889395685,284.6783628491488,K,historical,CNRM-ESM2-1,r7i1p1f2
26,Mar,1852,287.36468353272613,285.5691642653422,K,historical,CNRM-ESM2-1,r7i1p1f2
27,Apr,1852,288.0145842475887,286.50486292811325,K,historical,CNRM-ESM2-1,r7i1p1f2
28,May,1852,288.390467852653,287.27592227073427,K,historical,CNRM-ESM2-1,r7i1p1f2
29,Jun,1852,289.05722417348306,288.32279439353437,K,historical,CNRM-ESM2-1,r7i1p1f2
30,Jul,1852,289.37389527791714,288.80842502738517,K,historical,CNRM-ESM2-1,r7i1p1f2
31,Aug,1852,289.1448750387427,288.537075106193,K,historical,CNRM-ESM2-1,r7i1p1f2
32,Sep,1852,288.6320221356889,287.8957375561133,K,historical,CNRM-ESM2-1,r7i1p1f2
33,Oct,1852,287.81766735104327,286.80076295126923,K,historical,CNRM-ESM2-1,r7i1p1f2
34,Nov,1852,286.9176429450355,285.53927581356623,K,historical,CNRM-ESM2-1,r7i1p1f2
35,Dec,1852,286.5245467061426,284.82416628216004,K,historical,CNRM-ESM2-1,r7i1p1f2
36,Jan,1853,286.5893240705161,284.67316199548594,K,historical,CNRM-ESM2-1,r7i1p1f2
37,Feb,1853,287.0805363709251,285.1995401527899,K,historical,CNRM-ESM2-1,r7i1p1f2
38,Mar,1853,287.53266244949606,285.6597275491429,K,historical,CNRM-ESM2-1,r7i1p1f2
39,Apr,1853,287.9939568649416,286.5700655382502,K,historical,CNRM-ESM2-1,r7i1p1f2
40,May,1853,288.56750107096843,287.53667306148975,K,historical,CNRM-ESM2-1,r7i1p1f2
41,Jun,1853,289.0390038067071,288.30716697670886,K,historical,CNRM-ESM2-1,r7i1p1f2
42,Jul,1853,289.28172462362903,288.74461532368065,K,historical,CNRM-ESM2-1,r7i1p1f2
43,Aug,1853,289.3107688525107,288.7354636909814,K,historical,CNRM-ESM2-1,r7i1p1f2
44,Sep,1853,288.70026639578464,287.96544806188774,K,historical,CNRM-ESM2-1,r7i1p1f2
45,Oct,1853,287.7582417695935,286.7792206952648,K,historical,CNRM-ESM2-1,r7i1p1f2
46,Nov,1853,287.15613686920943,285.7239367965539,K,historical,CNRM-ESM2-1,r7i1p1f2
47,Dec,1853,286.690960236565,284.8362881147206,K,historical,CNRM-ESM2-1,r7i1p1f2
48,Jan,1854,286.89973241317404,285.1071334958208,K,historical,CNRM-ESM2-1,r7i1p1f2
49,Feb,1854,287.2320800505687,285.22172203779206,K,historical,CNRM-ESM2-1,r7i1p1f2
50,Mar,1854,287.71702726391896,285.7821418003478,K,historical,CNRM-ESM2-1,r7i1p1f2
51,Apr,1854,288.2832119806851,286.8312693724566,K,historical,CNRM-ESM2-1,r7i1p1f2
52,May,1854,288.9128677119059,287.820254060426,K,historical,CNRM-ESM2-1,r7i1p1f2
53,Jun,1854,289.3681595695758,288.6442066527338,K,historical,CNRM-ESM2-1,r7i1p1f2
54,Jul,1854,289.3992385783812,288.8574083453941,K,historical,CNRM-ESM2-1,r7i1p1f2
55,Aug,1854,289.2160842218184,288.66313925744106,K,historical,CNRM-ESM2-1,r7i1p1f2
56,Sep,1854,288.6209491022802,287.86287014355236,K,historical,CNRM-ESM2-1,r7i1p1f2
57,Oct,1854,287.79879512861083,286.6825541581843,K,historical,CNRM-ESM2-1,r7i1p1f2
58,Nov,1854,286.9730684253196,285.50969647812093,K,historical,CNRM-ESM2-1,r7i1p1f2
59,Dec,1854,286.43873553081824,284.741852568446,K,historical,CNRM-ESM2-1,r7i1p1f2
60,Jan,1855,286.36342184986796,284.50180966243425,K,historical,CNRM-ESM2-1,r7i1p1f2
61,Feb,1855,286.7965158797104,284.80594284376497,K,historical,CNRM-ESM2-1,r7i1p1f2
62,Mar,1855,287.4493929707944,285.5468055688134,K,historical,CNRM-ESM2-1,r7i1p1f2
63,Apr,1855,288.1010321731663,286.52467519167334,K,historical,CNRM-ESM2-1,r7i1p1f2
64,May,1855,288.5946173083724,287.51597512497113,K,historical,CNRM-ESM2-1,r7i1p1f2
65,Jun,1855,289.1202647321786,288.36017951618874,K,historical,CNRM-ESM2-1,r7i1p1f2
66,Jul,1855,289.32284230801287,288.7642704640213,K,historical,CNRM-ESM2-1,r7i1p1f2
67,Aug,1855,289.17282032868366,288.5931295538113,K,historical,CNRM-ESM2-1,r7i1p1f2
68,Sep,1855,288.59319084599235,287.8845568701877,K,historical,CNRM-ESM2-1,r7i1p1f2
69,Oct,1855,287.6194526974575,286.5762626784626,K,historical,CNRM-ESM2-1,r7i1p1f2
70,Nov,1855,286.8448581928751,285.42139854323887,K,historical,CNRM-ESM2-1,r7i1p1f2
71,Dec,1855,286.3901701388667,284.64828011595387,K,historical,CNRM-ESM2-1,r7i1p1f2
72,Jan,1856,286.47010945411387,284.6289653070376,K,historical,CNRM-ESM2-1,r7i1p1f2
73,Feb,1856,286.7771678423975,284.81885127387284,K,historical,CNRM-ESM2-1,r7i1p1f2
74,Mar,1856,287.4653188223358,285.6159576903846,K,historical,CNRM-ESM2-1,r7i1p1f2
75,Apr,1856,288.2194265762421,286.7057622661965,K,historical,CNRM-ESM2-1,r7i1p1f2
76,May,1856,288.57665786950577,287.4938503816115,K,historical,CNRM-ESM2-1,r7i1p1f2
77,Jun,1856,289.2034241377498,288.499776931502,K,historical,CNRM-ESM2-1,r7i1p1f2
78,Jul,1856,289.3422789859865,288.78655950143747,K,historical,CNRM-ESM2-1,r7i1p1f2
79,Aug,1856,289.27724027551204,288.702433222741,K,historical,CNRM-ESM2-1,r7i1p1f2
80,Sep,1856,288.71675053376305,287.95254563780367,K,historical,CNRM-ESM2-1,r7i1p1f2
81,Oct,1856,287.9075104807,286.8339074444582,K,historical,CNRM-ESM2-1,r7i1p1f2
82,Nov,1856,287.1817959594298,285.67670532531235,K,historical,CNRM-ESM2-1,r7i1p1f2
83,Dec,1856,286.5422606051997,284.80023340041214,K,historical,CNRM-ESM2-1,r7i1p1f2
84,Jan,1857,286.58356674581137,284.84249829630323,K,historical,CNRM-ESM2-1,r7i1p1f2
85,Feb,1857,286.95977905207,285.0251083638996,K,historical,CNRM-ESM2-1,r7i1p1f2
86,Mar,1857,287.50687817512164,285.72406912701996,K,historical,CNRM-ESM2-1,r7i1p1f2
87,Apr,1857,288.18904663569015,286.7602289819499,K,historical,CNRM-ESM2-1,r7i1p1f2
88,May,1857,288.71330112967513,287.5954948332982,K,historical,CNRM-ESM2-1,r7i1p1f2
