,Month,Year,No_arctic_temp,Global_temp,Units,Experiment,Model,Ensemble_member
0,Jan,1850,287.06178830827,285.24759394148754,K,historical,CESM2-WACCM,r1i1p1f1
1,Feb,1850,287.0937463257177,285.3210000950261,K,historical,CESM2-WACCM,r1i1p1f1
2,Mar,1850,287.5998373899568,285.8549758415879,K,historical,CESM2-WACCM,r1i1p1f1
3,Apr,1850,288.0966169060143,286.62900959385746,K,historical,CESM2-WACCM,r1i1p1f1
4,May,1850,288.5645525058981,287.59424350140927,K,historical,CESM2-WACCM,r1i1p1f1
5,Jun,1850,289.0861438136215,288.409624635886,K,historical,CESM2-WACCM,r1i1p1f1
6,Jul,1850,289.1673287637377,288.5521499886517,K,historical,CESM2-WACCM,r1i1p1f1
7,Aug,1850,289.1621322636408,288.5207179237809,K,historical,CESM2-WACCM,r1i1p1f1
8,Sep,1850,288.6686971453997,287.9158394332675,K,historical,CESM2-WACCM,r1i1p1f1
9,Oct,1850,288.2347963757278,287.12862020833825,K,historical,CESM2-WACCM,r1i1p1f1
10,Nov,1850,287.51324694543547,286.01441081743957,K,historical,CESM2-WACCM,r1i1p1f1
11,Dec,1850,287.0323794283686,285.43461773744326,K,historical,CESM2-WACCM,r1i1p1f1
12,Jan,1851,286.85691153447004,285.05360400635897,K,historical,CESM2-WACCM,r1i1p1f1
13,Feb,1851,286.87293319727695,285.0057811420892,K,historical,CESM2-WACCM,r1i1p1f1
14,Mar,1851,287.28721799465933,285.6084717760374,K,historical,CESM2-WACCM,r1i1p1f1
15,Apr,1851,288.0244730259537,286.56065863793174,K,historical,CESM2-WACCM,r1i1p1f1
16,May,1851,288.5537019592275,287.57483020310565,K,historical,CESM2-WACCM,r1i1p1f1
17,Jun,1851,288.8330439432438,288.1361468763387,K,historical,CESM2-WACCM,r1i1p1f1
18,Jul,1851,288.99502021554065,288.3769756374573,K,historical,CESM2-WACCM,r1i1p1f1
19,Aug,1851,288.8739342955069,288.2440391036323,K,historical,CESM2-WACCM,r1i1p1f1
20,Sep,1851,288.6340880496343,287.82128658289645,K,historical,CESM2-WACCM,r1i1p1f1
21,Oct,1851,288.0395172261386,286.88203624594587,K,historical,CESM2-WACCM,r1i1p1f1
22,Nov,1851,287.3096388233171,285.80646019588795,K,historical,CESM2-WACCM,r1i1p1f1
23,Dec,1851,286.9607539569737,285.31188115372265,K,historical,CESM2-WACCM,r1i1p1f1
24,Jan,1852,286.7217759886376,285.0316393305608,K,historical,CESM2-WACCM,r1i1p1f1
25,Feb,1852,286.92832292009035,285.027165974959,K,historical,CESM2-WACCM,r1i1p1f1
26,Mar,1852,287.3916981874497,285.7376109471131,K,historical,CESM2-WACCM,r1i1p1f1
27,Apr,1852,288.2565959827904,286.87327689767363,K,historical,CESM2-WACCM,r1i1p1f1
28,May,1852,288.6388120810812,287.6570949601919,K,historical,CESM2-WACCM,r1i1p1f1
29,Jun,1852,289.09715754127984,288.41338047452234,K,historical,CESM2-WACCM,r1i1p1f1
30,Jul,1852,289.04929850517937,288.4393635144242,K,historical,CESM2-WACCM,r1i1p1f1
31,Aug,1852,289.0640110909873,288.42385453235124,K,historical,CESM2-WACCM,r1i1p1f1
32,Sep,1852,288.68475597209033,287.90248156721515,K,historical,CESM2-WACCM,r1i1p1f1
33,Oct,1852,288.0645676538764,286.9745031988995,K,historical,CESM2-WACCM,r1i1p1f1
34,Nov,1852,287.5336491990112,286.050543540506,K,historical,CESM2-WACCM,r1i1p1f1
35,Dec,1852,286.97863688842307,285.3310156819234,K,historical,CESM2-WACCM,r1i1p1f1
36,Jan,1853,286.737847283707,284.8752249440202,K,historical,CESM2-WACCM,r1i1p1f1
37,Feb,1853,286.86065567302666,285.04315163321485,K,historical,CESM2-WACCM,r1i1p1f1
38,Mar,1853,287.2641162645202,285.5683120220569,K,historical,CESM2-WACCM,r1i1p1f1
39,Apr,1853,288.0898545115936,286.6373157807497,K,historical,CESM2-WACCM,r1i1p1f1
40,May,1853,288.75975404620345,287.8017326528337,K,historical,CESM2-WACCM,r1i1p1f1
41,Jun,1853,288.95850360273056,288.26935195986084,K,historical,CESM2-WACCM,r1i1p1f1
42,Jul,1853,289.2346493807651,288.6083528101327,K,historical,CESM2-WACCM,r1i1p1f1
43,Aug,1853,289.0184318047199,288.34511049915017,K,historical,CESM2-WACCM,r1i1p1f1
44,Sep,1853,288.54359481710236,287.71321793908555,K,historical,CESM2-WACCM,r1i1p1f1
45,Oct,1853,288.0832504375525,286.92141936141576,K,historical,CESM2-WACCM,r1i1p1f1
46,Nov,1853,287.5850564769638,286.05597194825793,K,historical,CESM2-WACCM,r1i1p1f1
47,Dec,1853,286.99984932014485,285.30718415194093,K,historical,CESM2-WACCM,r1i1p1f1
48,Jan,1854,286.9657050803884,285.07490946679223,K,historical,CESM2-WACCM,r1i1p1f1
49,Feb,1854,286.9516440608717,285.1173756845789,K,historical,CESM2-WACCM,r1i1p1f1
50,Mar,1854,287.4123594828344,285.75951548412075,K,historical,CESM2-WACCM,r1i1p1f1
51,Apr,1854,287.9460477755286,286.555254541338,K,historical,CESM2-WACCM,r1i1p1f1
