,Month,Year,No_arctic_temp,Global_temp,Units,Experiment,Model,Ensemble_member
0,Jan,1850,286.6207648162234,284.6817087083073,K,historical,MPI-ESM1-2-LR,r8i1p1f1
1,Feb,1850,286.9607434213693,285.0870292767857,K,historical,MPI-ESM1-2-LR,r8i1p1f1
2,Mar,1850,287.6721580038206,285.9420627378662,K,historical,MPI-ESM1-2-LR,r8i1p1f1
3,Apr,1850,288.3861774400022,286.90075369484344,K,historical,MPI-ESM1-2-LR,r8i1p1f1
4,May,1850,288.7323800713714,287.6922255223436,K,historical,MPI-ESM1-2-LR,r8i1p1f1
5,Jun,1850,289.05098267001864,288.39608527986843,K,historical,MPI-ESM1-2-LR,r8i1p1f1
6,Jul,1850,289.106295779215,288.55641433775935,K,historical,MPI-ESM1-2-LR,r8i1p1f1
7,Aug,1850,288.9805343330723,288.34535913406427,K,historical,MPI-ESM1-2-LR,r8i1p1f1
8,Sep,1850,288.2951116412154,287.4155613346421,K,historical,MPI-ESM1-2-LR,r8i1p1f1
9,Oct,1850,287.49081087288465,286.32281779982804,K,historical,MPI-ESM1-2-LR,r8i1p1f1
10,Nov,1850,286.9157785009972,285.45314328852254,K,historical,MPI-ESM1-2-LR,r8i1p1f1
11,Dec,1850,286.42434964636624,284.75276432147876,K,historical,MPI-ESM1-2-LR,r8i1p1f1
12,Jan,1851,286.2842030635764,284.5509722916128,K,historical,MPI-ESM1-2-LR,r8i1p1f1
13,Feb,1851,286.58651517381196,284.71096722208665,K,historical,MPI-ESM1-2-LR,r8i1p1f1
14,Mar,1851,287.34173815528084,285.4821451047293,K,historical,MPI-ESM1-2-LR,r8i1p1f1
15,Apr,1851,288.075055326946,286.5750170671449,K,historical,MPI-ESM1-2-LR,r8i1p1f1
16,May,1851,288.51243319880723,287.49701223554484,K,historical,MPI-ESM1-2-LR,r8i1p1f1
17,Jun,1851,288.91793749661514,288.2674261165603,K,historical,MPI-ESM1-2-LR,r8i1p1f1
18,Jul,1851,289.1410842900631,288.5898155634376,K,historical,MPI-ESM1-2-LR,r8i1p1f1
19,Aug,1851,288.8846547570056,288.264174434708,K,historical,MPI-ESM1-2-LR,r8i1p1f1
20,Sep,1851,288.384292265878,287.5674324675303,K,historical,MPI-ESM1-2-LR,r8i1p1f1
21,Oct,1851,287.8568973146799,286.7310473909312,K,historical,MPI-ESM1-2-LR,r8i1p1f1
22,Nov,1851,287.04748769555675,285.5694168492947,K,historical,MPI-ESM1-2-LR,r8i1p1f1
23,Dec,1851,286.3908401629318,284.6856279606639,K,historical,MPI-ESM1-2-LR,r8i1p1f1
24,Jan,1852,286.40582537297774,284.5862784778079,K,historical,MPI-ESM1-2-LR,r8i1p1f1
25,Feb,1852,286.7976494889637,284.97453854122125,K,historical,MPI-ESM1-2-LR,r8i1p1f1
26,Mar,1852,287.382641896375,285.5549116739051,K,historical,MPI-ESM1-2-LR,r8i1p1f1
27,Apr,1852,288.11929721453936,286.66149807180267,K,historical,MPI-ESM1-2-LR,r8i1p1f1
28,May,1852,288.6127258683135,287.5849733210533,K,historical,MPI-ESM1-2-LR,r8i1p1f1
29,Jun,1852,289.05399641689405,288.3698289364871,K,historical,MPI-ESM1-2-LR,r8i1p1f1
30,Jul,1852,289.0884027235975,288.50114360548326,K,historical,MPI-ESM1-2-LR,r8i1p1f1
31,Aug,1852,288.9026556428169,288.2361096712387,K,historical,MPI-ESM1-2-LR,r8i1p1f1
32,Sep,1852,288.3631913635123,287.49463259907986,K,historical,MPI-ESM1-2-LR,r8i1p1f1
33,Oct,1852,287.6461451953935,286.51872817258544,K,historical,MPI-ESM1-2-LR,r8i1p1f1
34,Nov,1852,286.97575404320725,285.4427027231417,K,historical,MPI-ESM1-2-LR,r8i1p1f1
35,Dec,1852,286.51749750401757,284.76230910207244,K,historical,MPI-ESM1-2-LR,r8i1p1f1
36,Jan,1853,286.20403088383324,284.44572002348275,K,historical,MPI-ESM1-2-LR,r8i1p1f1
37,Feb,1853,286.78611730332403,284.95277114688696,K,historical,MPI-ESM1-2-LR,r8i1p1f1
38,Mar,1853,287.3829320647858,285.66701405711467,K,historical,MPI-ESM1-2-LR,r8i1p1f1
39,Apr,1853,288.0869123121667,286.65908910528975,K,historical,MPI-ESM1-2-LR,r8i1p1f1
40,May,1853,288.5389359031128,287.5543897042397,K,historical,MPI-ESM1-2-LR,r8i1p1f1
41,Jun,1853,288.92913164983287,288.31294681060245,K,historical,MPI-ESM1-2-LR,r8i1p1f1
42,Jul,1853,288.901514614142,288.3709513321583,K,historical,MPI-ESM1-2-LR,r8i1p1f1
43,Aug,1853,288.80223232931223,288.18387427518616,K,historical,MPI-ESM1-2-LR,r8i1p1f1
44,Sep,1853,288.35924734841757,287.54394288688627,K,historical,MPI-ESM1-2-LR,r8i1p1f1
45,Oct,1853,287.54072766489537,286.4335968671435,K,historical,MPI-ESM1-2-LR,r8i1p1f1
46,Nov,1853,286.9561324814905,285.53733268004095,K,historical,MPI-ESM1-2-LR,r8i1p1f1
47,Dec,1853,286.3264809950393,284.6669955269323,K,historical,MPI-ESM1-2-LR,r8i1p1f1
48,Jan,1854,286.29460731195553,284.51737977252765,K,historical,MPI-ESM1-2-LR,r8i1p1f1
49,Feb,1854,286.91286043826324,285.0380899305896,K,historical,MPI-ESM1-2-LR,r8i1p1f1
50,Mar,1854,287.54466772884626,285.83537978462255,K,historical,MPI-ESM1-2-LR,r8i1p1f1
51,Apr,1854,288.14314740000066,286.7357366582246,K,historical,MPI-ESM1-2-LR,r8i1p1f1
52,May,1854,288.5976324343351,287.62536589939157,K,historical,MPI-ESM1-2-LR,r8i1p1f1
53,Jun,1854,289.0100075558184,288.34411821382776,K,historical,MPI-ESM1-2-LR,r8i1p1f1
54,Jul,1854,289.116415446204,288.54251831019934,K,historical,MPI-ESM1-2-LR,r8i1p1f1
55,Aug,1854,288.93451902360204,288.28351921961894,K,historical,MPI-ESM1-2-LR,r8i1p1f1
56,Sep,1854,288.47706379902684,287.649578111845,K,historical,MPI-ESM1-2-LR,r8i1p1f1
57,Oct,1854,287.7374150513066,286.5545569132455,K,historical,MPI-ESM1-2-LR,r8i1p1f1
58,Nov,1854,286.9170363791809,285.48682331196693,K,historical,MPI-ESM1-2-LR,r8i1p1f1
59,Dec,1854,286.54061365604645,284.7020459705741,K,historical,MPI-ESM1-2-LR,r8i1p1f1
60,Jan,1855,286.3292927661752,284.52088573462726,K,historical,MPI-ESM1-2-LR,r8i1p1f1
61,Feb,1855,286.73974698530145,284.8855623968619,K,historical,MPI-ESM1-2-LR,r8i1p1f1
62,Mar,1855,287.5741147680252,285.88267476848677,K,historical,MPI-ESM1-2-LR,r8i1p1f1
63,Apr,1855,288.08355235714185,286.7169156978644,K,historical,MPI-ESM1-2-LR,r8i1p1f1
64,May,1855,288.6432932168247,287.61773696075437,K,historical,MPI-ESM1-2-LR,r8i1p1f1
65,Jun,1855,289.12763560044647,288.466775697458,K,historical,MPI-ESM1-2-LR,r8i1p1f1
66,Jul,1855,289.1876839130794,288.61374745641325,K,historical,MPI-ESM1-2-LR,r8i1p1f1
67,Aug,1855,289.0937162334949,288.43431634707036,K,historical,MPI-ESM1-2-LR,r8i1p1f1
68,Sep,1855,288.58203015544854,287.684242966811,K,historical,MPI-ESM1-2-LR,r8i1p1f1
69,Oct,1855,287.7245158263131,286.5992556629144,K,historical,MPI-ESM1-2-LR,r8i1p1f1
70,Nov,1855,287.2004071390641,285.745993529965,K,historical,MPI-ESM1-2-LR,r8i1p1f1
71,Dec,1855,286.66275335716375,284.9813114545128,K,historical,MPI-ESM1-2-LR,r8i1p1f1
72,Jan,1856,286.4828351950208,284.7149460968887,K,historical,MPI-ESM1-2-LR,r8i1p1f1
73,Feb,1856,286.84754077633505,285.03030886392764,K,historical,MPI-ESM1-2-LR,r8i1p1f1
74,Mar,1856,287.56011820119323,285.8815061607466,K,historical,MPI-ESM1-2-LR,r8i1p1f1
75,Apr,1856,288.1549058591328,286.7115718514664,K,historical,MPI-ESM1-2-LR,r8i1p1f1
76,May,1856,288.68210290826664,287.6984845964048,K,historical,MPI-ESM1-2-LR,r8i1p1f1
77,Jun,1856,289.04205502427413,288.38981891374317,K,historical,MPI-ESM1-2-LR,r8i1p1f1
78,Jul,1856,289.16909755588296,288.58846241889216,K,historical,MPI-ESM1-2-LR,r8i1p1f1
79,Aug,1856,288.9289381561369,288.25806864270726,K,historical,MPI-ESM1-2-LR,r8i1p1f1
80,Sep,1856,288.3524340935603,287.5112981323237,K,historical,MPI-ESM1-2-LR,r8i1p1f1
81,Oct,1856,287.6272314780026,286.4750954741612,K,historical,MPI-ESM1-2-LR,r8i1p1f1
82,Nov,1856,286.9594652880196,285.45743625430424,K,historical,MPI-ESM1-2-LR,r8i1p1f1
83,Dec,1856,286.55516807806947,284.941446327481,K,historical,MPI-ESM1-2-LR,r8i1p1f1
84,Jan,1857,286.72184370648813,284.9052028235537,K,historical,MPI-ESM1-2-LR,r8i1p1f1
85,Feb,1857,286.8636294874125,285.13325253552665,K,historical,MPI-ESM1-2-LR,r8i1p1f1
86,Mar,1857,287.50302874982276,285.76846352267313,K,historical,MPI-ESM1-2-LR,r8i1p1f1
87,Apr,1857,288.1739286026947,286.82182393917,K,historical,MPI-ESM1-2-LR,r8i1p1f1
88,May,1857,288.7327804794418,287.6598300114754,K,historical,MPI-ESM1-2-LR,r8i1p1f1
89,Jun,1857,289.0596336261239,288.3744073545676,K,historical,MPI-ESM1-2-LR,r8i1p1f1
90,Jul,1857,289.23535641453077,288.65132500203487,K,historical,MPI-ESM1-2-LR,r8i1p1f1
91,Aug,1857,289.035415063185,288.34926590765986,K,historical,MPI-ESM1-2-LR,r8i1p1f1
