,Month,Year,No_arctic_temp,Global_temp,Units,Experiment,Model,Ensemble_member
0,Jan,1850,288.25443005502456,286.0900247935483,K,historical,MIROC-ES2L,r4i1p1f2
1,Feb,1850,288.45416993142754,286.2894639556696,K,historical,MIROC-ES2L,r4i1p1f2
2,Mar,1850,289.0121449421902,286.96792340462144,K,historical,MIROC-ES2L,r4i1p1f2
3,Apr,1850,289.6945325422992,288.14672075355554,K,historical,MIROC-ES2L,r4i1p1f2
4,May,1850,290.4662304632787,289.35498783967347,K,historical,MIROC-ES2L,r4i1p1f2
5,Jun,1850,291.0326410164783,290.27443067776903,K,historical,MIROC-ES2L,r4i1p1f2
6,Jul,1850,291.2114027768845,290.54660153065805,K,historical,MIROC-ES2L,r4i1p1f2
7,Aug,1850,290.9918361674211,290.2327125863777,K,historical,MIROC-ES2L,r4i1p1f2
8,Sep,1850,290.4751694032586,289.44262105245826,K,historical,MIROC-ES2L,r4i1p1f2
9,Oct,1850,289.65814007827925,288.17792740919884,K,historical,MIROC-ES2L,r4i1p1f2
10,Nov,1850,288.9034971391011,287.10387068221763,K,historical,MIROC-ES2L,r4i1p1f2
11,Dec,1850,288.4463256268778,286.4836941688409,K,historical,MIROC-ES2L,r4i1p1f2
12,Jan,1851,288.22740624411966,286.20195394406653,K,historical,MIROC-ES2L,r4i1p1f2
13,Feb,1851,288.4966113301589,286.28544662463776,K,historical,MIROC-ES2L,r4i1p1f2
14,Mar,1851,288.90725399065445,286.9297002335878,K,historical,MIROC-ES2L,r4i1p1f2
15,Apr,1851,289.7051455401784,288.04522454301997,K,historical,MIROC-ES2L,r4i1p1f2
16,May,1851,290.3578310242768,289.2533586421193,K,historical,MIROC-ES2L,r4i1p1f2
17,Jun,1851,291.02346923193716,290.2833324293763,K,historical,MIROC-ES2L,r4i1p1f2
18,Jul,1851,291.19683009092705,290.5375374490268,K,historical,MIROC-ES2L,r4i1p1f2
19,Aug,1851,291.08367274002825,290.3413188952024,K,historical,MIROC-ES2L,r4i1p1f2
20,Sep,1851,290.4660819683345,289.45654837689534,K,historical,MIROC-ES2L,r4i1p1f2
21,Oct,1851,289.59944330278313,288.194957296191,K,historical,MIROC-ES2L,r4i1p1f2
22,Nov,1851,288.79535215176537,287.07402547466256,K,historical,MIROC-ES2L,r4i1p1f2
23,Dec,1851,288.31365353915294,286.3542379868811,K,historical,MIROC-ES2L,r4i1p1f2
24,Jan,1852,288.0617621086243,285.9816483691092,K,historical,MIROC-ES2L,r4i1p1f2
25,Feb,1852,288.2982613135407,286.1975282229677,K,historical,MIROC-ES2L,r4i1p1f2
26,Mar,1852,288.97349584079393,286.9520944474777,K,historical,MIROC-ES2L,r4i1p1f2
27,Apr,1852,289.5128809782184,287.92275436278237,K,historical,MIROC-ES2L,r4i1p1f2
