,Month,Year,No_arctic_temp,Global_temp,Units,Experiment,Model,Ensemble_member
0,Jan,2015,286.8071134197079,285.06293508146666,K,ssp370,CNRM-CM6-1,r5i1p1f2
1,Feb,2015,287.1937653034859,285.3414013098531,K,ssp370,CNRM-CM6-1,r5i1p1f2
2,Mar,2015,287.6519204235688,285.96127531183555,K,ssp370,CNRM-CM6-1,r5i1p1f2
3,Apr,2015,288.3127050878971,286.8261742696268,K,ssp370,CNRM-CM6-1,r5i1p1f2
4,May,2015,288.8506253402423,287.79298021463353,K,ssp370,CNRM-CM6-1,r5i1p1f2
5,Jun,2015,289.35865920138934,288.6388207870093,K,ssp370,CNRM-CM6-1,r5i1p1f2
6,Jul,2015,289.54521066205774,289.0054501003184,K,ssp370,CNRM-CM6-1,r5i1p1f2
7,Aug,2015,289.52879017884277,288.93854624731637,K,ssp370,CNRM-CM6-1,r5i1p1f2
8,Sep,2015,289.0438175701885,288.28909608020575,K,ssp370,CNRM-CM6-1,r5i1p1f2
9,Oct,2015,288.0656196465682,287.0407612556229,K,ssp370,CNRM-CM6-1,r5i1p1f2
10,Nov,2015,287.3862891652135,285.97800986585077,K,ssp370,CNRM-CM6-1,r5i1p1f2
11,Dec,2015,287.12316096007413,285.381103473913,K,ssp370,CNRM-CM6-1,r5i1p1f2
12,Jan,2016,287.0536835405041,285.1398891295972,K,ssp370,CNRM-CM6-1,r5i1p1f2
13,Feb,2016,287.31386445172495,285.444247776253,K,ssp370,CNRM-CM6-1,r5i1p1f2
14,Mar,2016,287.9985227995193,286.2909054540579,K,ssp370,CNRM-CM6-1,r5i1p1f2
15,Apr,2016,288.50047065510745,286.96972712534455,K,ssp370,CNRM-CM6-1,r5i1p1f2
16,May,2016,288.9904752494046,287.92272940087645,K,ssp370,CNRM-CM6-1,r5i1p1f2
17,Jun,2016,289.4903091462371,288.82750778632845,K,ssp370,CNRM-CM6-1,r5i1p1f2
18,Jul,2016,289.7583492239559,289.20158567126447,K,ssp370,CNRM-CM6-1,r5i1p1f2
19,Aug,2016,289.49423103305423,288.93099977901295,K,ssp370,CNRM-CM6-1,r5i1p1f2
20,Sep,2016,288.9579991732731,288.2071945990612,K,ssp370,CNRM-CM6-1,r5i1p1f2
21,Oct,2016,288.1593235274007,287.14731681743393,K,ssp370,CNRM-CM6-1,r5i1p1f2
22,Nov,2016,287.2770262970273,285.9242388626825,K,ssp370,CNRM-CM6-1,r5i1p1f2
23,Dec,2016,286.7582105187335,285.09826216501364,K,ssp370,CNRM-CM6-1,r5i1p1f2
24,Jan,2017,286.81356116184577,285.0027033715548,K,ssp370,CNRM-CM6-1,r5i1p1f2
25,Feb,2017,287.12357622798794,285.24649240472826,K,ssp370,CNRM-CM6-1,r5i1p1f2
26,Mar,2017,287.67979824945985,285.9585535674575,K,ssp370,CNRM-CM6-1,r5i1p1f2
27,Apr,2017,288.2990620968025,286.76701553069165,K,ssp370,CNRM-CM6-1,r5i1p1f2
28,May,2017,288.78639483319716,287.78151768000095,K,ssp370,CNRM-CM6-1,r5i1p1f2
29,Jun,2017,289.4096084313568,288.7130236120078,K,ssp370,CNRM-CM6-1,r5i1p1f2
30,Jul,2017,289.6765518686898,289.11063123726774,K,ssp370,CNRM-CM6-1,r5i1p1f2
31,Aug,2017,289.5997788990006,289.032482585659,K,ssp370,CNRM-CM6-1,r5i1p1f2
32,Sep,2017,289.02530085721924,288.28436759732915,K,ssp370,CNRM-CM6-1,r5i1p1f2
33,Oct,2017,288.28169682484304,287.3076958116659,K,ssp370,CNRM-CM6-1,r5i1p1f2
34,Nov,2017,287.6633275598215,286.2747477072017,K,ssp370,CNRM-CM6-1,r5i1p1f2
35,Dec,2017,287.09177816385824,285.4303342757673,K,ssp370,CNRM-CM6-1,r5i1p1f2
36,Jan,2018,287.04533596436215,285.31970761659994,K,ssp370,CNRM-CM6-1,r5i1p1f2
