,Month,Year,No_arctic_temp,Global_temp,Units,Experiment,Model,Ensemble_member
0,Jan,1850,287.7645354000311,285.65267912495375,K,historical,NorESM2-LM,r3i1p1f1
1,Feb,1850,287.95518854540796,285.91313462422454,K,historical,NorESM2-LM,r3i1p1f1
2,Mar,1850,288.41983437088453,286.48467864464413,K,historical,NorESM2-LM,r3i1p1f1
3,Apr,1850,288.98193476330033,287.49112883378666,K,historical,NorESM2-LM,r3i1p1f1
4,May,1850,289.59684565141407,288.4846625815275,K,historical,NorESM2-LM,r3i1p1f1
5,Jun,1850,290.0333400857544,289.2177992954554,K,historical,NorESM2-LM,r3i1p1f1
6,Jul,1850,290.31956876262433,289.5891536804164,K,historical,NorESM2-LM,r3i1p1f1
7,Aug,1850,290.14212470462513,289.40979065374614,K,historical,NorESM2-LM,r3i1p1f1
8,Sep,1850,289.72870897754007,288.8273506638708,K,historical,NorESM2-LM,r3i1p1f1
9,Oct,1850,289.0536908623297,287.851330624318,K,historical,NorESM2-LM,r3i1p1f1
10,Nov,1850,288.47815525665425,286.8845626670548,K,historical,NorESM2-LM,r3i1p1f1
11,Dec,1850,287.9416173464803,286.0306596610405,K,historical,NorESM2-LM,r3i1p1f1
12,Jan,1851,287.9839651468652,285.92211211095434,K,historical,NorESM2-LM,r3i1p1f1
13,Feb,1851,288.13897143950646,286.12042559802944,K,historical,NorESM2-LM,r3i1p1f1
14,Mar,1851,288.4938144973984,286.6131073928267,K,historical,NorESM2-LM,r3i1p1f1
15,Apr,1851,289.1534082626666,287.67896311480723,K,historical,NorESM2-LM,r3i1p1f1
16,May,1851,289.4987904707792,288.4140171167435,K,historical,NorESM2-LM,r3i1p1f1
17,Jun,1851,289.85228095381154,289.0779400740036,K,historical,NorESM2-LM,r3i1p1f1
18,Jul,1851,290.0831477197195,289.3573089619406,K,historical,NorESM2-LM,r3i1p1f1
19,Aug,1851,290.0074025284103,289.26090390833537,K,historical,NorESM2-LM,r3i1p1f1
20,Sep,1851,289.6002376811726,288.7020643944124,K,historical,NorESM2-LM,r3i1p1f1
21,Oct,1851,289.16238279586355,287.92239097101674,K,historical,NorESM2-LM,r3i1p1f1
22,Nov,1851,288.5265221327399,286.9021725022194,K,historical,NorESM2-LM,r3i1p1f1
23,Dec,1851,287.9906909868962,285.9776331621618,K,historical,NorESM2-LM,r3i1p1f1
24,Jan,1852,287.72523639480124,285.68349252691377,K,historical,NorESM2-LM,r3i1p1f1
25,Feb,1852,288.19260986461455,286.1013410041442,K,historical,NorESM2-LM,r3i1p1f1
26,Mar,1852,288.47836256542064,286.5449052208857,K,historical,NorESM2-LM,r3i1p1f1
27,Apr,1852,289.0622269094028,287.47889678514383,K,historical,NorESM2-LM,r3i1p1f1
28,May,1852,289.7433203487411,288.6179176271052,K,historical,NorESM2-LM,r3i1p1f1
29,Jun,1852,290.06089877781073,289.2449358928739,K,historical,NorESM2-LM,r3i1p1f1
30,Jul,1852,290.2138566353095,289.4944516585535,K,historical,NorESM2-LM,r3i1p1f1
31,Aug,1852,290.15702422519155,289.3902038318952,K,historical,NorESM2-LM,r3i1p1f1
32,Sep,1852,289.8635222180492,288.95615168597317,K,historical,NorESM2-LM,r3i1p1f1
33,Oct,1852,289.33345861399255,288.1091131505814,K,historical,NorESM2-LM,r3i1p1f1
34,Nov,1852,288.6560287286365,286.93192218023063,K,historical,NorESM2-LM,r3i1p1f1
35,Dec,1852,288.3116653830188,286.30249846609144,K,historical,NorESM2-LM,r3i1p1f1
36,Jan,1853,288.23446853934615,286.11113049153533,K,historical,NorESM2-LM,r3i1p1f1
37,Feb,1853,288.4366788219025,286.25428219336146,K,historical,NorESM2-LM,r3i1p1f1
38,Mar,1853,288.8077824219534,286.9307793592699,K,historical,NorESM2-LM,r3i1p1f1
39,Apr,1853,289.455727275597,287.97036984206966,K,historical,NorESM2-LM,r3i1p1f1
40,May,1853,289.7693167138849,288.7038127625475,K,historical,NorESM2-LM,r3i1p1f1
41,Jun,1853,290.036562570983,289.26145850815516,K,historical,NorESM2-LM,r3i1p1f1
42,Jul,1853,290.0135103863455,289.30507129493276,K,historical,NorESM2-LM,r3i1p1f1
43,Aug,1853,290.1405543354935,289.38540965856157,K,historical,NorESM2-LM,r3i1p1f1
44,Sep,1853,289.6846788026022,288.7753765390292,K,historical,NorESM2-LM,r3i1p1f1
45,Oct,1853,288.9785561613228,287.75847138912917,K,historical,NorESM2-LM,r3i1p1f1
46,Nov,1853,288.39370442461404,286.82922956392133,K,historical,NorESM2-LM,r3i1p1f1
