,Month,Year,No_arctic_temp,Global_temp,Units,Experiment,Model,Ensemble_member
0,Jan,1850,285.7097115081037,283.94553514984386,K,historical,CNRM-CM6-1,r30i1p1f2
1,Feb,1850,286.34495393233243,284.5533550218136,K,historical,CNRM-CM6-1,r30i1p1f2
2,Mar,1850,286.773589234014,284.91236488995145,K,historical,CNRM-CM6-1,r30i1p1f2
3,Apr,1850,287.4053265443323,285.8860277167557,K,historical,CNRM-CM6-1,r30i1p1f2
4,May,1850,287.98160537722066,286.8813294859809,K,historical,CNRM-CM6-1,r30i1p1f2
5,Jun,1850,288.40514217784494,287.7078935801102,K,historical,CNRM-CM6-1,r30i1p1f2
6,Jul,1850,288.73966623265056,288.1873656875303,K,historical,CNRM-CM6-1,r30i1p1f2
7,Aug,1850,288.70305031513914,288.11824598364706,K,historical,CNRM-CM6-1,r30i1p1f2
8,Sep,1850,288.2497331959195,287.4906669149115,K,historical,CNRM-CM6-1,r30i1p1f2
9,Oct,1850,287.2723587794171,286.19121505562777,K,historical,CNRM-CM6-1,r30i1p1f2
10,Nov,1850,286.34888932851544,284.86417828945156,K,historical,CNRM-CM6-1,r30i1p1f2
11,Dec,1850,286.01619631336365,284.25209340730373,K,historical,CNRM-CM6-1,r30i1p1f2
12,Jan,1851,285.8502502264098,283.8896686308541,K,historical,CNRM-CM6-1,r30i1p1f2
13,Feb,1851,286.19604161310355,284.2544438411661,K,historical,CNRM-CM6-1,r30i1p1f2
14,Mar,1851,286.94638531340246,285.2159333968388,K,historical,CNRM-CM6-1,r30i1p1f2
15,Apr,1851,287.4653104181372,285.9416791402681,K,historical,CNRM-CM6-1,r30i1p1f2
16,May,1851,288.0086776735738,286.88429694088524,K,historical,CNRM-CM6-1,r30i1p1f2
17,Jun,1851,288.59604521383886,287.8720788638899,K,historical,CNRM-CM6-1,r30i1p1f2
18,Jul,1851,288.7876017253227,288.25026496073303,K,historical,CNRM-CM6-1,r30i1p1f2
19,Aug,1851,288.6261374601814,288.06811386104283,K,historical,CNRM-CM6-1,r30i1p1f2
20,Sep,1851,288.0968298811802,287.340203028888,K,historical,CNRM-CM6-1,r30i1p1f2
21,Oct,1851,287.3446657231665,286.2229543711685,K,historical,CNRM-CM6-1,r30i1p1f2
22,Nov,1851,286.4138582720842,284.90983537393214,K,historical,CNRM-CM6-1,r30i1p1f2
23,Dec,1851,285.8346412213662,284.18245993109997,K,historical,CNRM-CM6-1,r30i1p1f2
24,Jan,1852,285.9259042067794,284.01617845356407,K,historical,CNRM-CM6-1,r30i1p1f2
25,Feb,1852,286.4097246511314,284.4814205508053,K,historical,CNRM-CM6-1,r30i1p1f2
