,Month,Year,No_arctic_temp,Global_temp,Units,Experiment,Model,Ensemble_member
0,Jan,2015,287.8413935242584,286.0908004659861,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
1,Feb,2015,288.16016159189735,286.4015187747726,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
2,Mar,2015,288.63127882934884,287.10722976288093,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
3,Apr,2015,289.3596154271691,288.04427795992285,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
4,May,2015,290.0480400292887,289.1333989321996,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
5,Jun,2015,290.3285841227334,289.66361472966815,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
6,Jul,2015,290.5038371094862,289.9239723498893,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
7,Aug,2015,290.29443566991915,289.6759221518754,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
8,Sep,2015,289.88288471601055,289.0847917931712,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
9,Oct,2015,289.13867989688686,288.1377606118432,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
10,Nov,2015,288.37385139136694,287.1342402537626,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
11,Dec,2015,287.8024994334607,286.3300168171499,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
12,Jan,2016,287.9751750331061,286.295718145113,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
13,Feb,2016,288.14263991977464,286.5047978612677,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
14,Mar,2016,288.8124144104737,287.23294381282545,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
15,Apr,2016,289.4600832707858,288.21410589802724,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
16,May,2016,290.0793824779931,289.1521223661781,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
17,Jun,2016,290.64382524911696,289.9973775955113,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
18,Jul,2016,290.903141452125,290.3008972199387,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
19,Aug,2016,290.67882470146924,290.0515357342085,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
20,Sep,2016,290.2354352858021,289.45653932349734,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
21,Oct,2016,289.54977862571036,288.54156204951107,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
22,Nov,2016,288.68540487731264,287.4556708184386,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
23,Dec,2016,288.211800878733,286.76640207766394,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
24,Jan,2017,287.8774477545067,286.2438368701923,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
25,Feb,2017,288.1568603572248,286.37992458065037,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
26,Mar,2017,288.7912750485122,287.2116733901153,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
27,Apr,2017,289.4195877080666,288.162581579626,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
28,May,2017,290.0445456876534,289.1019523932738,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
29,Jun,2017,290.27416173443595,289.66171218835876,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
30,Jul,2017,290.54340864890605,290.0095485657623,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
31,Aug,2017,290.5275942027829,289.9127387876328,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
32,Sep,2017,289.9010468200416,289.1565710569083,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
33,Oct,2017,289.05793239312703,288.134453894371,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
34,Nov,2017,288.31806319038907,287.1703224234217,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
35,Dec,2017,287.7286182935304,286.3115514355934,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
36,Jan,2018,287.7498623240007,286.12989362323657,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
37,Feb,2018,288.0529069520372,286.34062109433364,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
38,Mar,2018,288.76162642951147,287.08530254377274,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
39,Apr,2018,289.6400891609571,288.28321054769424,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
40,May,2018,290.12386242591515,289.22172371447726,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
41,Jun,2018,290.55107456135335,289.9283633981828,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
42,Jul,2018,290.8608325646156,290.30619221546095,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
43,Aug,2018,290.78475786454703,290.15988935629747,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
44,Sep,2018,290.19567160715417,289.4340832612948,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
45,Oct,2018,289.3166282951412,288.343885519289,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
46,Nov,2018,288.6847850961226,287.4245383521396,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
47,Dec,2018,287.8998438409589,286.42617279745804,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
48,Jan,2019,287.96049517002706,286.3654826483714,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
49,Feb,2019,287.89300419896784,286.3740369625365,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
50,Mar,2019,288.8031267913752,287.2631413659172,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
51,Apr,2019,289.50573943332387,288.23830711032485,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
52,May,2019,290.1691480202766,289.2403443505638,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
53,Jun,2019,290.335808411582,289.7207234406236,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
54,Jul,2019,290.6277238971445,290.06100980862675,K,ssp370,AWI-CM-1-1-MR,r1i1p1f1
