,Month,Year,No_arctic_temp,Global_temp,Units,Experiment,Model,Ensemble_member
0,Jan,1850,287.3624573165368,285.64082622457977,K,historical,CESM2,r9i1p1f1
1,Feb,1850,287.3311283206662,285.5739306002783,K,historical,CESM2,r9i1p1f1
2,Mar,1850,287.90026236263554,286.33855018373623,K,historical,CESM2,r9i1p1f1
3,Apr,1850,288.5129280073142,287.15986827805943,K,historical,CESM2,r9i1p1f1
4,May,1850,289.0196876608587,288.071147534511,K,historical,CESM2,r9i1p1f1
5,Jun,1850,289.4019571606823,288.70509133313607,K,historical,CESM2,r9i1p1f1
6,Jul,1850,289.6809714451191,289.04622075268065,K,historical,CESM2,r9i1p1f1
7,Aug,1850,289.4653193717834,288.80167657100765,K,historical,CESM2,r9i1p1f1
8,Sep,1850,289.0118005549306,288.213630977756,K,historical,CESM2,r9i1p1f1
9,Oct,1850,288.60548478565585,287.577106423506,K,historical,CESM2,r9i1p1f1
10,Nov,1850,288.0118889231331,286.66403970576954,K,historical,CESM2,r9i1p1f1
11,Dec,1850,287.35429801599315,285.862098903732,K,historical,CESM2,r9i1p1f1
12,Jan,1851,287.15764401149454,285.44740313293636,K,historical,CESM2,r9i1p1f1
13,Feb,1851,287.26403724992343,285.5112096426824,K,historical,CESM2,r9i1p1f1
14,Mar,1851,288.0027980491259,286.32492813490546,K,historical,CESM2,r9i1p1f1
15,Apr,1851,288.5686878357071,287.28233549810733,K,historical,CESM2,r9i1p1f1
16,May,1851,289.2359037991381,288.25760678727846,K,historical,CESM2,r9i1p1f1
17,Jun,1851,289.6607098478968,288.9469721719643,K,historical,CESM2,r9i1p1f1
18,Jul,1851,289.67612655989643,289.05151197347817,K,historical,CESM2,r9i1p1f1
19,Aug,1851,289.5162777339197,288.8886271289944,K,historical,CESM2,r9i1p1f1
20,Sep,1851,289.12369009611535,288.3461518104633,K,historical,CESM2,r9i1p1f1
21,Oct,1851,288.4721661425253,287.4016613727902,K,historical,CESM2,r9i1p1f1
22,Nov,1851,287.91379154454427,286.5664364004987,K,historical,CESM2,r9i1p1f1
23,Dec,1851,287.30800898130695,285.74097915845186,K,historical,CESM2,r9i1p1f1
24,Jan,1852,287.31248306659603,285.56867801358,K,historical,CESM2,r9i1p1f1
25,Feb,1852,287.368221427717,285.5657482789382,K,historical,CESM2,r9i1p1f1
26,Mar,1852,287.81188389947226,286.18621567607926,K,historical,CESM2,r9i1p1f1
27,Apr,1852,288.5106796727136,287.1793913684338,K,historical,CESM2,r9i1p1f1
28,May,1852,289.0504078296132,288.17233371021933,K,historical,CESM2,r9i1p1f1
29,Jun,1852,289.42448102469314,288.73470327105844,K,historical,CESM2,r9i1p1f1
30,Jul,1852,289.5880748471584,288.97206223236776,K,historical,CESM2,r9i1p1f1
31,Aug,1852,289.41635449914037,288.77025316179936,K,historical,CESM2,r9i1p1f1
32,Sep,1852,289.0093631507983,288.2024790826095,K,historical,CESM2,r9i1p1f1
33,Oct,1852,288.5204125098844,287.491632896937,K,historical,CESM2,r9i1p1f1
34,Nov,1852,287.94795106142817,286.6000524326389,K,historical,CESM2,r9i1p1f1
35,Dec,1852,287.4620669298553,285.8642725059555,K,historical,CESM2,r9i1p1f1
36,Jan,1853,287.39777685419426,285.7107154699751,K,historical,CESM2,r9i1p1f1
37,Feb,1853,287.3946892792866,285.68958674368423,K,historical,CESM2,r9i1p1f1
38,Mar,1853,287.99208270689763,286.35048078096025,K,historical,CESM2,r9i1p1f1
39,Apr,1853,288.4374180678821,286.99682789642173,K,historical,CESM2,r9i1p1f1
40,May,1853,289.07339035295803,288.1325231084106,K,historical,CESM2,r9i1p1f1
41,Jun,1853,289.4274870832783,288.73624215296354,K,historical,CESM2,r9i1p1f1
42,Jul,1853,289.4952171487876,288.8643961305299,K,historical,CESM2,r9i1p1f1
43,Aug,1853,289.3223678628507,288.67983610842464,K,historical,CESM2,r9i1p1f1
