,Month,Year,No_arctic_temp,Global_temp,Units,Experiment,Model,Ensemble_member
0,Jan,1850,287.9516072887092,285.84972649354614,K,historical,MIROC-ES2L,r10i1p1f2
1,Feb,1850,288.238102629492,286.11668312929197,K,historical,MIROC-ES2L,r10i1p1f2
2,Mar,1850,288.7942371995924,286.73856713628027,K,historical,MIROC-ES2L,r10i1p1f2
3,Apr,1850,289.6549370658646,288.0936319323286,K,historical,MIROC-ES2L,r10i1p1f2
4,May,1850,290.27816923174225,289.1666926096623,K,historical,MIROC-ES2L,r10i1p1f2
5,Jun,1850,290.74573649863396,290.0340994713912,K,historical,MIROC-ES2L,r10i1p1f2
6,Jul,1850,290.92788694929646,290.2758581998987,K,historical,MIROC-ES2L,r10i1p1f2
7,Aug,1850,290.7564215163128,290.01223282493174,K,historical,MIROC-ES2L,r10i1p1f2
8,Sep,1850,290.14698897869,289.1753960235766,K,historical,MIROC-ES2L,r10i1p1f2
9,Oct,1850,289.42619476109064,288.0321788189602,K,historical,MIROC-ES2L,r10i1p1f2
10,Nov,1850,288.5022274960876,286.6993519560432,K,historical,MIROC-ES2L,r10i1p1f2
11,Dec,1850,288.03579447630057,286.06226064850586,K,historical,MIROC-ES2L,r10i1p1f2
12,Jan,1851,287.9218807952822,285.820161254238,K,historical,MIROC-ES2L,r10i1p1f2
13,Feb,1851,288.0794780985168,285.98249109448324,K,historical,MIROC-ES2L,r10i1p1f2
14,Mar,1851,288.6553877401076,286.7051758430451,K,historical,MIROC-ES2L,r10i1p1f2
15,Apr,1851,289.4538862391011,287.84749745106177,K,historical,MIROC-ES2L,r10i1p1f2
16,May,1851,290.0965121509925,289.0065568463818,K,historical,MIROC-ES2L,r10i1p1f2
17,Jun,1851,290.6242702501765,289.9159394925724,K,historical,MIROC-ES2L,r10i1p1f2
18,Jul,1851,290.86408036945176,290.21404314450615,K,historical,MIROC-ES2L,r10i1p1f2
19,Aug,1851,290.70373098922477,289.98100959246165,K,historical,MIROC-ES2L,r10i1p1f2
20,Sep,1851,290.2262103234662,289.2486951322624,K,historical,MIROC-ES2L,r10i1p1f2
21,Oct,1851,289.5381678481715,288.0802187496586,K,historical,MIROC-ES2L,r10i1p1f2
22,Nov,1851,288.71151663360405,286.87880523454743,K,historical,MIROC-ES2L,r10i1p1f2
23,Dec,1851,288.1499071366399,286.1437297332512,K,historical,MIROC-ES2L,r10i1p1f2
24,Jan,1852,288.00096447554154,285.87130466146976,K,historical,MIROC-ES2L,r10i1p1f2
25,Feb,1852,288.3819738114253,286.22486925306885,K,historical,MIROC-ES2L,r10i1p1f2
26,Mar,1852,288.8383979311081,286.9037086270792,K,historical,MIROC-ES2L,r10i1p1f2
27,Apr,1852,289.59565252811365,288.1267951553106,K,historical,MIROC-ES2L,r10i1p1f2
28,May,1852,290.2195937802174,289.13837301181985,K,historical,MIROC-ES2L,r10i1p1f2
29,Jun,1852,291.01466059797065,290.2813678555288,K,historical,MIROC-ES2L,r10i1p1f2
30,Jul,1852,291.1921640724112,290.542275469966,K,historical,MIROC-ES2L,r10i1p1f2
31,Aug,1852,290.96222582999445,290.21458109632107,K,historical,MIROC-ES2L,r10i1p1f2
32,Sep,1852,290.4773604187647,289.487494549882,K,historical,MIROC-ES2L,r10i1p1f2
33,Oct,1852,289.7449636815785,288.36324656997334,K,historical,MIROC-ES2L,r10i1p1f2
34,Nov,1852,289.0282385973102,287.2848220106808,K,historical,MIROC-ES2L,r10i1p1f2
35,Dec,1852,288.3884756977197,286.46559898656335,K,historical,MIROC-ES2L,r10i1p1f2
36,Jan,1853,288.4162414195284,286.31453015596037,K,historical,MIROC-ES2L,r10i1p1f2
37,Feb,1853,288.5774098414614,286.448871340417,K,historical,MIROC-ES2L,r10i1p1f2
38,Mar,1853,289.172439281251,287.25150979020924,K,historical,MIROC-ES2L,r10i1p1f2
39,Apr,1853,289.90730894351714,288.371088330564,K,historical,MIROC-ES2L,r10i1p1f2
40,May,1853,290.5484560577542,289.48226335222984,K,historical,MIROC-ES2L,r10i1p1f2
41,Jun,1853,291.1344749538596,290.40482849997295,K,historical,MIROC-ES2L,r10i1p1f2
42,Jul,1853,291.3909491928728,290.7554030913262,K,historical,MIROC-ES2L,r10i1p1f2
43,Aug,1853,291.20817298953597,290.47751861164534,K,historical,MIROC-ES2L,r10i1p1f2
44,Sep,1853,290.53703890098313,289.5539580264044,K,historical,MIROC-ES2L,r10i1p1f2
45,Oct,1853,289.67262792463436,288.3085078451285,K,historical,MIROC-ES2L,r10i1p1f2
46,Nov,1853,288.9533710234131,287.278822855042,K,historical,MIROC-ES2L,r10i1p1f2
47,Dec,1853,288.46525246737997,286.52293276102245,K,historical,MIROC-ES2L,r10i1p1f2
48,Jan,1854,288.14205787698495,286.0539945461771,K,historical,MIROC-ES2L,r10i1p1f2
49,Feb,1854,288.7382622957447,286.56985962933004,K,historical,MIROC-ES2L,r10i1p1f2
50,Mar,1854,289.16434814745486,287.11385046895583,K,historical,MIROC-ES2L,r10i1p1f2
51,Apr,1854,289.876579554706,288.2696675033409,K,historical,MIROC-ES2L,r10i1p1f2
52,May,1854,290.50623942257465,289.40423726079916,K,historical,MIROC-ES2L,r10i1p1f2
53,Jun,1854,291.0475451011076,290.3054661667527,K,historical,MIROC-ES2L,r10i1p1f2
54,Jul,1854,291.2278527574049,290.57850265474275,K,historical,MIROC-ES2L,r10i1p1f2
55,Aug,1854,291.024777749357,290.30864178615366,K,historical,MIROC-ES2L,r10i1p1f2
56,Sep,1854,290.39435350471314,289.39460861926204,K,historical,MIROC-ES2L,r10i1p1f2
57,Oct,1854,289.61964830272257,288.2341496742275,K,historical,MIROC-ES2L,r10i1p1f2
58,Nov,1854,288.7660789485977,286.9761521425608,K,historical,MIROC-ES2L,r10i1p1f2
59,Dec,1854,288.00451078182283,286.0253893342374,K,historical,MIROC-ES2L,r10i1p1f2
60,Jan,1855,287.8987677141813,285.84600279485755,K,historical,MIROC-ES2L,r10i1p1f2
61,Feb,1855,288.33215105799894,286.1347312273041,K,historical,MIROC-ES2L,r10i1p1f2
62,Mar,1855,288.9078681837059,286.93777590561007,K,historical,MIROC-ES2L,r10i1p1f2
63,Apr,1855,289.46802808448587,287.8731106848492,K,historical,MIROC-ES2L,r10i1p1f2
64,May,1855,290.2516128064821,289.1847405689337,K,historical,MIROC-ES2L,r10i1p1f2
65,Jun,1855,290.71937353372135,289.97614534209333,K,historical,MIROC-ES2L,r10i1p1f2
66,Jul,1855,290.90153327969205,290.2664236661862,K,historical,MIROC-ES2L,r10i1p1f2
67,Aug,1855,290.810545423009,290.0683650261476,K,historical,MIROC-ES2L,r10i1p1f2
68,Sep,1855,290.2436804931279,289.2726681726366,K,historical,MIROC-ES2L,r10i1p1f2
69,Oct,1855,289.5605337341247,288.1721052047606,K,historical,MIROC-ES2L,r10i1p1f2
70,Nov,1855,288.6404453557117,286.891214685902,K,historical,MIROC-ES2L,r10i1p1f2
71,Dec,1855,288.12285570057014,286.22463299326,K,historical,MIROC-ES2L,r10i1p1f2
72,Jan,1856,288.02723755300195,285.92321438462983,K,historical,MIROC-ES2L,r10i1p1f2
73,Feb,1856,288.3533350526946,286.22383405043195,K,historical,MIROC-ES2L,r10i1p1f2
74,Mar,1856,288.99472051083245,287.08243449482245,K,historical,MIROC-ES2L,r10i1p1f2
75,Apr,1856,289.6160094531729,287.98487761422456,K,historical,MIROC-ES2L,r10i1p1f2
76,May,1856,290.34346400247284,289.2409358372056,K,historical,MIROC-ES2L,r10i1p1f2
77,Jun,1856,290.762692859418,290.01965432893127,K,historical,MIROC-ES2L,r10i1p1f2
78,Jul,1856,290.963707033445,290.29783746950346,K,historical,MIROC-ES2L,r10i1p1f2
79,Aug,1856,290.81499439050333,290.07746362558146,K,historical,MIROC-ES2L,r10i1p1f2
80,Sep,1856,290.3611966307228,289.3720047144733,K,historical,MIROC-ES2L,r10i1p1f2
81,Oct,1856,289.58406056304403,288.202198678134,K,historical,MIROC-ES2L,r10i1p1f2
82,Nov,1856,288.901673245045,287.1484112968039,K,historical,MIROC-ES2L,r10i1p1f2
83,Dec,1856,288.3285621487527,286.37321440799883,K,historical,MIROC-ES2L,r10i1p1f2
84,Jan,1857,288.163159628043,286.0391157769554,K,historical,MIROC-ES2L,r10i1p1f2
85,Feb,1857,288.5117532345151,286.39206730857137,K,historical,MIROC-ES2L,r10i1p1f2
86,Mar,1857,288.9116651269514,286.94826043690523,K,historical,MIROC-ES2L,r10i1p1f2
87,Apr,1857,289.7042320667189,288.1229120665914,K,historical,MIROC-ES2L,r10i1p1f2
88,May,1857,290.29060067965673,289.14791514175073,K,historical,MIROC-ES2L,r10i1p1f2
89,Jun,1857,290.83355979562754,290.0787158541779,K,historical,MIROC-ES2L,r10i1p1f2
90,Jul,1857,291.06030764679696,290.39316483316804,K,historical,MIROC-ES2L,r10i1p1f2
91,Aug,1857,290.92665850887226,290.1772353854922,K,historical,MIROC-ES2L,r10i1p1f2
