,Month,Year,No_arctic_temp,Global_temp,Units,Experiment,Model,Ensemble_member
0,Jan,2015,286.6011784045564,284.65192410188,K,ssp370,CNRM-CM6-1,r2i1p1f2
1,Feb,2015,286.9868718999174,285.0984755013712,K,ssp370,CNRM-CM6-1,r2i1p1f2
2,Mar,2015,287.6917944653481,286.02208131130334,K,ssp370,CNRM-CM6-1,r2i1p1f2
3,Apr,2015,288.3858393421595,286.87277645760537,K,ssp370,CNRM-CM6-1,r2i1p1f2
4,May,2015,288.92887173888954,287.8003419710014,K,ssp370,CNRM-CM6-1,r2i1p1f2
5,Jun,2015,289.4691573929756,288.74281999769,K,ssp370,CNRM-CM6-1,r2i1p1f2
6,Jul,2015,289.74576695852994,289.1716175615687,K,ssp370,CNRM-CM6-1,r2i1p1f2
7,Aug,2015,289.63274749920805,289.03922132394916,K,ssp370,CNRM-CM6-1,r2i1p1f2
8,Sep,2015,289.07853037426355,288.3493244173014,K,ssp370,CNRM-CM6-1,r2i1p1f2
9,Oct,2015,288.2810188424875,287.3077648607286,K,ssp370,CNRM-CM6-1,r2i1p1f2
10,Nov,2015,287.42534206861546,286.0362999406934,K,ssp370,CNRM-CM6-1,r2i1p1f2
11,Dec,2015,286.9925687623586,285.2521700506516,K,ssp370,CNRM-CM6-1,r2i1p1f2
12,Jan,2016,286.8116091797698,284.9398637421526,K,ssp370,CNRM-CM6-1,r2i1p1f2
13,Feb,2016,287.21925369336714,285.18964352894267,K,ssp370,CNRM-CM6-1,r2i1p1f2
14,Mar,2016,287.6059878454316,285.78240390123926,K,ssp370,CNRM-CM6-1,r2i1p1f2
15,Apr,2016,288.31204307937423,286.7136606820775,K,ssp370,CNRM-CM6-1,r2i1p1f2
16,May,2016,288.795925634671,287.6872006073247,K,ssp370,CNRM-CM6-1,r2i1p1f2
17,Jun,2016,289.3583933072452,288.65533219378597,K,ssp370,CNRM-CM6-1,r2i1p1f2
18,Jul,2016,289.71166203935206,289.1529022363192,K,ssp370,CNRM-CM6-1,r2i1p1f2
19,Aug,2016,289.5903420613679,288.9879503622473,K,ssp370,CNRM-CM6-1,r2i1p1f2
20,Sep,2016,289.03191824761336,288.2596752548861,K,ssp370,CNRM-CM6-1,r2i1p1f2
21,Oct,2016,288.13704665161146,287.1588751088426,K,ssp370,CNRM-CM6-1,r2i1p1f2
22,Nov,2016,287.41405454560095,286.0672983737554,K,ssp370,CNRM-CM6-1,r2i1p1f2
23,Dec,2016,287.0438944488344,285.2234403516496,K,ssp370,CNRM-CM6-1,r2i1p1f2
24,Jan,2017,287.0991457791299,285.2513429475752,K,ssp370,CNRM-CM6-1,r2i1p1f2
25,Feb,2017,287.409825057187,285.5776336306695,K,ssp370,CNRM-CM6-1,r2i1p1f2
26,Mar,2017,287.8267229661485,285.9908849017669,K,ssp370,CNRM-CM6-1,r2i1p1f2
27,Apr,2017,288.39060569423543,286.92448140337996,K,ssp370,CNRM-CM6-1,r2i1p1f2
28,May,2017,288.9781946064236,287.8256935027206,K,ssp370,CNRM-CM6-1,r2i1p1f2
29,Jun,2017,289.4491387428496,288.7218229726187,K,ssp370,CNRM-CM6-1,r2i1p1f2
30,Jul,2017,289.7552470852197,289.2224459786963,K,ssp370,CNRM-CM6-1,r2i1p1f2
31,Aug,2017,289.60683147077805,289.0512868282089,K,ssp370,CNRM-CM6-1,r2i1p1f2
32,Sep,2017,289.08688250474927,288.31009541909975,K,ssp370,CNRM-CM6-1,r2i1p1f2
33,Oct,2017,288.1892331891049,287.11905452473815,K,ssp370,CNRM-CM6-1,r2i1p1f2
34,Nov,2017,287.5107361257501,286.0982539798867,K,ssp370,CNRM-CM6-1,r2i1p1f2
35,Dec,2017,286.85656003824135,285.1550334759825,K,ssp370,CNRM-CM6-1,r2i1p1f2
36,Jan,2018,286.84673753680596,285.0699657372809,K,ssp370,CNRM-CM6-1,r2i1p1f2
37,Feb,2018,287.3540313001064,285.4933597442839,K,ssp370,CNRM-CM6-1,r2i1p1f2
38,Mar,2018,287.8745587884144,286.1087508602793,K,ssp370,CNRM-CM6-1,r2i1p1f2
39,Apr,2018,288.6006450517305,287.1370935825861,K,ssp370,CNRM-CM6-1,r2i1p1f2
40,May,2018,289.0274913853864,288.0081317032145,K,ssp370,CNRM-CM6-1,r2i1p1f2
