,Month,Year,No_arctic_temp,Global_temp,Units,Experiment,Model,Ensemble_member
0,Jan,1850,286.89470665278054,285.19583385348574,K,historical,EC-Earth3-AerChem,r1i1p1f1
1,Feb,1850,287.18879659043563,285.4783638687918,K,historical,EC-Earth3-AerChem,r1i1p1f1
2,Mar,1850,287.9983614231609,286.33137103588274,K,historical,EC-Earth3-AerChem,r1i1p1f1
3,Apr,1850,288.5642537071654,287.1549069916208,K,historical,EC-Earth3-AerChem,r1i1p1f1
4,May,1850,289.0525325671186,288.0376441941059,K,historical,EC-Earth3-AerChem,r1i1p1f1
5,Jun,1850,289.58175304882275,288.83684983450814,K,historical,EC-Earth3-AerChem,r1i1p1f1
6,Jul,1850,289.9922173055417,289.423400833271,K,historical,EC-Earth3-AerChem,r1i1p1f1
7,Aug,1850,290.1085929853821,289.52255884926825,K,historical,EC-Earth3-AerChem,r1i1p1f1
8,Sep,1850,289.58821284451255,288.7895263212901,K,historical,EC-Earth3-AerChem,r1i1p1f1
9,Oct,1850,288.5607085000265,287.3289019059882,K,historical,EC-Earth3-AerChem,r1i1p1f1
10,Nov,1850,287.594120288675,286.15805600491086,K,historical,EC-Earth3-AerChem,r1i1p1f1
11,Dec,1850,286.98653237317467,285.29066849995735,K,historical,EC-Earth3-AerChem,r1i1p1f1
12,Jan,1851,286.8997210326767,285.2332907753566,K,historical,EC-Earth3-AerChem,r1i1p1f1
13,Feb,1851,287.2485819256099,285.5034753136642,K,historical,EC-Earth3-AerChem,r1i1p1f1
14,Mar,1851,287.94226201129925,286.2310868431918,K,historical,EC-Earth3-AerChem,r1i1p1f1
15,Apr,1851,288.57018470537923,287.14742732157396,K,historical,EC-Earth3-AerChem,r1i1p1f1
16,May,1851,289.0015824083275,287.9713451314627,K,historical,EC-Earth3-AerChem,r1i1p1f1
17,Jun,1851,289.77081831824495,289.0628569415842,K,historical,EC-Earth3-AerChem,r1i1p1f1
18,Jul,1851,290.26097074560204,289.67736020945006,K,historical,EC-Earth3-AerChem,r1i1p1f1
19,Aug,1851,290.2386387338805,289.6446731836181,K,historical,EC-Earth3-AerChem,r1i1p1f1
20,Sep,1851,289.70611214563115,288.9361611902368,K,historical,EC-Earth3-AerChem,r1i1p1f1
21,Oct,1851,288.7322957465026,287.5901517203877,K,historical,EC-Earth3-AerChem,r1i1p1f1
22,Nov,1851,287.81094256083435,286.41263738707886,K,historical,EC-Earth3-AerChem,r1i1p1f1
23,Dec,1851,287.24053370745486,285.6952281079064,K,historical,EC-Earth3-AerChem,r1i1p1f1
