,Month,Year,No_arctic_temp,Global_temp,Units,Experiment,Model,Ensemble_member
0,Jan,1850,287.00256029386526,284.92281681751984,K,historical,HadGEM3-GC31-LL,r4i1p1f3
1,Feb,1850,287.2258354334571,284.9985504195009,K,historical,HadGEM3-GC31-LL,r4i1p1f3
2,Mar,1850,287.8468327183897,285.8710659362857,K,historical,HadGEM3-GC31-LL,r4i1p1f3
3,Apr,1850,288.27853809375966,286.7458729237415,K,historical,HadGEM3-GC31-LL,r4i1p1f3
4,May,1850,288.87644781465303,287.8158950252839,K,historical,HadGEM3-GC31-LL,r4i1p1f3
5,Jun,1850,289.3500932121251,288.6343884308585,K,historical,HadGEM3-GC31-LL,r4i1p1f3
6,Jul,1850,289.54031015756095,288.924542011177,K,historical,HadGEM3-GC31-LL,r4i1p1f3
7,Aug,1850,289.66952823800244,288.98846014948134,K,historical,HadGEM3-GC31-LL,r4i1p1f3
8,Sep,1850,289.186804976722,288.24615980020326,K,historical,HadGEM3-GC31-LL,r4i1p1f3
9,Oct,1850,288.60785876325446,287.3032004761053,K,historical,HadGEM3-GC31-LL,r4i1p1f3
10,Nov,1850,287.87730731248473,286.1788724506019,K,historical,HadGEM3-GC31-LL,r4i1p1f3
11,Dec,1850,287.15752856567525,285.18376046615117,K,historical,HadGEM3-GC31-LL,r4i1p1f3
12,Jan,1851,287.0641053790648,284.9480548251978,K,historical,HadGEM3-GC31-LL,r4i1p1f3
13,Feb,1851,287.18209678495566,285.08436747784555,K,historical,HadGEM3-GC31-LL,r4i1p1f3
14,Mar,1851,287.48398622981284,285.51922223893837,K,historical,HadGEM3-GC31-LL,r4i1p1f3
15,Apr,1851,288.2640349336896,286.75771792173236,K,historical,HadGEM3-GC31-LL,r4i1p1f3
16,May,1851,288.8490224429486,287.8630020132258,K,historical,HadGEM3-GC31-LL,r4i1p1f3
17,Jun,1851,289.2841855158613,288.6112470158785,K,historical,HadGEM3-GC31-LL,r4i1p1f3
18,Jul,1851,289.46382402806347,288.85494067539634,K,historical,HadGEM3-GC31-LL,r4i1p1f3
19,Aug,1851,289.5536012379709,288.8580889990873,K,historical,HadGEM3-GC31-LL,r4i1p1f3
20,Sep,1851,289.1082701150656,288.2491511301825,K,historical,HadGEM3-GC31-LL,r4i1p1f3
21,Oct,1851,288.5498701034225,287.2205689763708,K,historical,HadGEM3-GC31-LL,r4i1p1f3
22,Nov,1851,287.918723376374,286.1555961029806,K,historical,HadGEM3-GC31-LL,r4i1p1f3
23,Dec,1851,287.35790368502353,285.44749094703815,K,historical,HadGEM3-GC31-LL,r4i1p1f3
24,Jan,1852,287.05521006391024,284.9480290834541,K,historical,HadGEM3-GC31-LL,r4i1p1f3
25,Feb,1852,287.23772022625275,285.16603220079855,K,historical,HadGEM3-GC31-LL,r4i1p1f3
26,Mar,1852,287.683506815652,285.81659834917895,K,historical,HadGEM3-GC31-LL,r4i1p1f3
27,Apr,1852,288.1436410256665,286.6659356159317,K,historical,HadGEM3-GC31-LL,r4i1p1f3
28,May,1852,288.7331827571504,287.71251683851415,K,historical,HadGEM3-GC31-LL,r4i1p1f3
29,Jun,1852,289.2525528795219,288.549450678723,K,historical,HadGEM3-GC31-LL,r4i1p1f3
30,Jul,1852,289.5478841819456,288.94509806251335,K,historical,HadGEM3-GC31-LL,r4i1p1f3
31,Aug,1852,289.5466818527345,288.8592763013172,K,historical,HadGEM3-GC31-LL,r4i1p1f3
32,Sep,1852,289.0020407044292,288.11685302217137,K,historical,HadGEM3-GC31-LL,r4i1p1f3
33,Oct,1852,288.52537066850914,287.2043426588279,K,historical,HadGEM3-GC31-LL,r4i1p1f3
34,Nov,1852,287.8742150742491,286.16529124847887,K,historical,HadGEM3-GC31-LL,r4i1p1f3
35,Dec,1852,286.91351513284195,285.0555405773994,K,historical,HadGEM3-GC31-LL,r4i1p1f3
36,Jan,1853,286.86321920451854,284.78920048650707,K,historical,HadGEM3-GC31-LL,r4i1p1f3
37,Feb,1853,287.17373355445045,285.08289390786797,K,historical,HadGEM3-GC31-LL,r4i1p1f3
