,Month,Year,No_arctic_temp,Global_temp,Units,Experiment,Model,Ensemble_member
0,Jan,1850,287.55965847719165,285.3133662263873,K,historical,CESM2-WACCM-FV2,r1i1p1f1
1,Feb,1850,287.8828069141553,285.68932723259036,K,historical,CESM2-WACCM-FV2,r1i1p1f1
2,Mar,1850,288.31568572723984,286.32419761696895,K,historical,CESM2-WACCM-FV2,r1i1p1f1
3,Apr,1850,288.7246391583717,287.22488755024267,K,historical,CESM2-WACCM-FV2,r1i1p1f1
4,May,1850,289.2583492366509,288.18600017435324,K,historical,CESM2-WACCM-FV2,r1i1p1f1
5,Jun,1850,289.60424555585587,288.81983068507486,K,historical,CESM2-WACCM-FV2,r1i1p1f1
6,Jul,1850,289.8857957442518,289.17139661334033,K,historical,CESM2-WACCM-FV2,r1i1p1f1
7,Aug,1850,289.66042724772007,288.92583118420737,K,historical,CESM2-WACCM-FV2,r1i1p1f1
8,Sep,1850,289.3517614312001,288.430294522105,K,historical,CESM2-WACCM-FV2,r1i1p1f1
9,Oct,1850,288.98165205850233,287.76687629524906,K,historical,CESM2-WACCM-FV2,r1i1p1f1
10,Nov,1850,288.3998940375994,286.70838783554944,K,historical,CESM2-WACCM-FV2,r1i1p1f1
11,Dec,1850,287.9455744617056,285.91920586054664,K,historical,CESM2-WACCM-FV2,r1i1p1f1
12,Jan,1851,288.0059141332205,285.82822658967376,K,historical,CESM2-WACCM-FV2,r1i1p1f1
13,Feb,1851,288.24381534769464,286.0351066852447,K,historical,CESM2-WACCM-FV2,r1i1p1f1
14,Mar,1851,288.6580030235203,286.76127339727816,K,historical,CESM2-WACCM-FV2,r1i1p1f1
15,Apr,1851,289.06634418103016,287.512140171463,K,historical,CESM2-WACCM-FV2,r1i1p1f1
16,May,1851,289.44807575429166,288.4089741513402,K,historical,CESM2-WACCM-FV2,r1i1p1f1
17,Jun,1851,289.6054105607771,288.86213437415176,K,historical,CESM2-WACCM-FV2,r1i1p1f1
18,Jul,1851,289.5818542186399,288.9094346874191,K,historical,CESM2-WACCM-FV2,r1i1p1f1
19,Aug,1851,289.5156925001464,288.817897820645,K,historical,CESM2-WACCM-FV2,r1i1p1f1
20,Sep,1851,289.0205186693347,288.12197782855947,K,historical,CESM2-WACCM-FV2,r1i1p1f1
21,Oct,1851,288.7584326650312,287.57341233911166,K,historical,CESM2-WACCM-FV2,r1i1p1f1
22,Nov,1851,288.35983584981517,286.77954245420074,K,historical,CESM2-WACCM-FV2,r1i1p1f1
23,Dec,1851,287.82744979351224,285.85221914630034,K,historical,CESM2-WACCM-FV2,r1i1p1f1
24,Jan,1852,287.6258232144948,285.47564408480116,K,historical,CESM2-WACCM-FV2,r1i1p1f1
25,Feb,1852,287.73167574949196,285.6078824494303,K,historical,CESM2-WACCM-FV2,r1i1p1f1
