,Month,Year,No_arctic_temp,Global_temp,Units,Experiment,Model,Ensemble_member
0,Jan,1850,286.8010076262352,284.776686737401,K,historical,HadGEM3-GC31-LL,r1i1p1f3
1,Feb,1850,286.65890832686495,284.6712177713566,K,historical,HadGEM3-GC31-LL,r1i1p1f3
2,Mar,1850,287.17038735247985,285.3405592724432,K,historical,HadGEM3-GC31-LL,r1i1p1f3
3,Apr,1850,287.92882609379797,286.4828554216226,K,historical,HadGEM3-GC31-LL,r1i1p1f3
4,May,1850,288.5378552601301,287.5340750383613,K,historical,HadGEM3-GC31-LL,r1i1p1f3
5,Jun,1850,289.0179230654228,288.32416448281043,K,historical,HadGEM3-GC31-LL,r1i1p1f3
6,Jul,1850,289.4688938614169,288.88940312970806,K,historical,HadGEM3-GC31-LL,r1i1p1f3
7,Aug,1850,289.45494677065955,288.7843963425834,K,historical,HadGEM3-GC31-LL,r1i1p1f3
8,Sep,1850,289.008627848506,288.1168426890156,K,historical,HadGEM3-GC31-LL,r1i1p1f3
9,Oct,1850,288.27004491156873,286.99238400630975,K,historical,HadGEM3-GC31-LL,r1i1p1f3
10,Nov,1850,287.52736609128465,285.83468644622815,K,historical,HadGEM3-GC31-LL,r1i1p1f3
11,Dec,1850,286.80298467048453,284.9733117511371,K,historical,HadGEM3-GC31-LL,r1i1p1f3
12,Jan,1851,286.52512545101706,284.47155870316175,K,historical,HadGEM3-GC31-LL,r1i1p1f3
13,Feb,1851,286.86885836992593,284.7980649996023,K,historical,HadGEM3-GC31-LL,r1i1p1f3
14,Mar,1851,287.346773526557,285.5086951172628,K,historical,HadGEM3-GC31-LL,r1i1p1f3
15,Apr,1851,288.009122350224,286.48457302667305,K,historical,HadGEM3-GC31-LL,r1i1p1f3
16,May,1851,288.6365573282686,287.57860829289467,K,historical,HadGEM3-GC31-LL,r1i1p1f3
17,Jun,1851,289.1750461988117,288.4425029403381,K,historical,HadGEM3-GC31-LL,r1i1p1f3
18,Jul,1851,289.509755820636,288.88432081105447,K,historical,HadGEM3-GC31-LL,r1i1p1f3
19,Aug,1851,289.4885489154964,288.78585590089614,K,historical,HadGEM3-GC31-LL,r1i1p1f3
20,Sep,1851,289.05051716205463,288.1264209187619,K,historical,HadGEM3-GC31-LL,r1i1p1f3
21,Oct,1851,288.4456049688529,287.1355504889411,K,historical,HadGEM3-GC31-LL,r1i1p1f3
22,Nov,1851,287.6428198348857,285.92990843686056,K,historical,HadGEM3-GC31-LL,r1i1p1f3
23,Dec,1851,287.0217902884356,285.09061403233596,K,historical,HadGEM3-GC31-LL,r1i1p1f3
24,Jan,1852,286.9091019612384,284.85162850638756,K,historical,HadGEM3-GC31-LL,r1i1p1f3
25,Feb,1852,287.0046989965465,284.95345360617773,K,historical,HadGEM3-GC31-LL,r1i1p1f3
26,Mar,1852,287.6387701342367,285.68624391207794,K,historical,HadGEM3-GC31-LL,r1i1p1f3
27,Apr,1852,288.20842011034034,286.6955664965565,K,historical,HadGEM3-GC31-LL,r1i1p1f3
28,May,1852,288.6356665738092,287.62407358761004,K,historical,HadGEM3-GC31-LL,r1i1p1f3
29,Jun,1852,289.0804773106119,288.37958018404413,K,historical,HadGEM3-GC31-LL,r1i1p1f3
30,Jul,1852,289.5082168456612,288.8966058592198,K,historical,HadGEM3-GC31-LL,r1i1p1f3
31,Aug,1852,289.4929374198234,288.83095963182467,K,historical,HadGEM3-GC31-LL,r1i1p1f3
32,Sep,1852,289.00997200930465,288.1371827786052,K,historical,HadGEM3-GC31-LL,r1i1p1f3
33,Oct,1852,288.5173526477149,287.1872177726677,K,historical,HadGEM3-GC31-LL,r1i1p1f3
34,Nov,1852,287.6437664141649,285.9172188534763,K,historical,HadGEM3-GC31-LL,r1i1p1f3
35,Dec,1852,287.03017010497007,285.03827895282205,K,historical,HadGEM3-GC31-LL,r1i1p1f3
36,Jan,1853,286.8656879492849,284.81463211632354,K,historical,HadGEM3-GC31-LL,r1i1p1f3
37,Feb,1853,286.9968285734139,284.8995785798641,K,historical,HadGEM3-GC31-LL,r1i1p1f3
38,Mar,1853,287.4656126562233,285.58343795937486,K,historical,HadGEM3-GC31-LL,r1i1p1f3
39,Apr,1853,288.20149103724975,286.75354048650337,K,historical,HadGEM3-GC31-LL,r1i1p1f3
40,May,1853,288.7278351391708,287.696434463703,K,historical,HadGEM3-GC31-LL,r1i1p1f3
41,Jun,1853,288.9783184515506,288.26345962363825,K,historical,HadGEM3-GC31-LL,r1i1p1f3
42,Jul,1853,289.5208549407989,288.9093678400127,K,historical,HadGEM3-GC31-LL,r1i1p1f3
43,Aug,1853,289.2523025092395,288.6074544419896,K,historical,HadGEM3-GC31-LL,r1i1p1f3
