,Month,Year,No_arctic_temp,Global_temp,Units,Experiment,Model,Ensemble_member
0,Jan,2015,287.25415367893214,285.2214767775148,K,ssp370,INM-CM5-0,r3i1p1f1
1,Feb,2015,287.5276897257623,285.5370774580637,K,ssp370,INM-CM5-0,r3i1p1f1
2,Mar,2015,287.96561850570436,286.1176764929582,K,ssp370,INM-CM5-0,r3i1p1f1
3,Apr,2015,288.682098624348,287.2910645598255,K,ssp370,INM-CM5-0,r3i1p1f1
4,May,2015,289.3065652417071,288.33680834460773,K,ssp370,INM-CM5-0,r3i1p1f1
5,Jun,2015,289.63745908141567,288.93703929400914,K,ssp370,INM-CM5-0,r3i1p1f1
6,Jul,2015,289.9258320762698,289.335141382278,K,ssp370,INM-CM5-0,r3i1p1f1
7,Aug,2015,289.7060421197455,288.998157511774,K,ssp370,INM-CM5-0,r3i1p1f1
8,Sep,2015,289.11526276202466,288.1667818812863,K,ssp370,INM-CM5-0,r3i1p1f1
9,Oct,2015,288.46434921344013,287.16856311777525,K,ssp370,INM-CM5-0,r3i1p1f1
10,Nov,2015,287.75010740826,286.00522529364235,K,ssp370,INM-CM5-0,r3i1p1f1
11,Dec,2015,287.5214890513244,285.5265713105979,K,ssp370,INM-CM5-0,r3i1p1f1
12,Jan,2016,287.39352943937286,285.4472283922944,K,ssp370,INM-CM5-0,r3i1p1f1
13,Feb,2016,287.5049888636582,285.52908450956664,K,ssp370,INM-CM5-0,r3i1p1f1
14,Mar,2016,288.2232680846011,286.38796414111744,K,ssp370,INM-CM5-0,r3i1p1f1
15,Apr,2016,288.79793062527324,287.31777642369025,K,ssp370,INM-CM5-0,r3i1p1f1
16,May,2016,289.36263171715905,288.3942341796565,K,ssp370,INM-CM5-0,r3i1p1f1
17,Jun,2016,289.70435195916747,288.9925474781481,K,ssp370,INM-CM5-0,r3i1p1f1
18,Jul,2016,289.9144366117527,289.30560440859097,K,ssp370,INM-CM5-0,r3i1p1f1
19,Aug,2016,289.76874818112066,289.0895080317703,K,ssp370,INM-CM5-0,r3i1p1f1
20,Sep,2016,289.40690796332285,288.4396612017669,K,ssp370,INM-CM5-0,r3i1p1f1
21,Oct,2016,288.6613868194929,287.3222598125153,K,ssp370,INM-CM5-0,r3i1p1f1
22,Nov,2016,288.10433580847524,286.4813917024626,K,ssp370,INM-CM5-0,r3i1p1f1
23,Dec,2016,287.7102451928446,285.9154491775003,K,ssp370,INM-CM5-0,r3i1p1f1
24,Jan,2017,287.6068619458132,285.700310596191,K,ssp370,INM-CM5-0,r3i1p1f1
25,Feb,2017,287.70984184000116,285.764081021287,K,ssp370,INM-CM5-0,r3i1p1f1
26,Mar,2017,288.25489030941054,286.44464061354,K,ssp370,INM-CM5-0,r3i1p1f1
27,Apr,2017,288.8947113983504,287.4661796807065,K,ssp370,INM-CM5-0,r3i1p1f1
28,May,2017,289.4230374477989,288.4228267113428,K,ssp370,INM-CM5-0,r3i1p1f1
29,Jun,2017,289.8931620557716,289.1800890988726,K,ssp370,INM-CM5-0,r3i1p1f1
30,Jul,2017,290.19622104839823,289.5888090416744,K,ssp370,INM-CM5-0,r3i1p1f1
31,Aug,2017,289.85244073121453,289.1835001953535,K,ssp370,INM-CM5-0,r3i1p1f1
32,Sep,2017,289.27215682168264,288.40919906298967,K,ssp370,INM-CM5-0,r3i1p1f1
33,Oct,2017,288.5830457822493,287.39518354490974,K,ssp370,INM-CM5-0,r3i1p1f1
34,Nov,2017,287.9981203401322,286.4417205103392,K,ssp370,INM-CM5-0,r3i1p1f1
35,Dec,2017,287.44520696147947,285.67268592155074,K,ssp370,INM-CM5-0,r3i1p1f1
36,Jan,2018,287.4919665802369,285.55357346786593,K,ssp370,INM-CM5-0,r3i1p1f1
37,Feb,2018,287.6729249892146,285.7338093070638,K,ssp370,INM-CM5-0,r3i1p1f1
38,Mar,2018,287.9652415899632,286.33078884971223,K,ssp370,INM-CM5-0,r3i1p1f1
39,Apr,2018,288.97148318892175,287.63964752686076,K,ssp370,INM-CM5-0,r3i1p1f1
40,May,2018,289.4884368981025,288.53628943943363,K,ssp370,INM-CM5-0,r3i1p1f1
41,Jun,2018,289.8089450175894,289.14005058655556,K,ssp370,INM-CM5-0,r3i1p1f1
42,Jul,2018,290.00950394612084,289.42055156927006,K,ssp370,INM-CM5-0,r3i1p1f1
43,Aug,2018,289.78831311277855,289.1240709791645,K,ssp370,INM-CM5-0,r3i1p1f1
44,Sep,2018,289.24532825112306,288.37292701685453,K,ssp370,INM-CM5-0,r3i1p1f1
45,Oct,2018,288.7305530309748,287.53237497107796,K,ssp370,INM-CM5-0,r3i1p1f1
46,Nov,2018,288.139164093595,286.6238094967221,K,ssp370,INM-CM5-0,r3i1p1f1
47,Dec,2018,287.67332996616057,285.96564766347973,K,ssp370,INM-CM5-0,r3i1p1f1
48,Jan,2019,287.4454467908718,285.59071660888446,K,ssp370,INM-CM5-0,r3i1p1f1
49,Feb,2019,287.71979747276373,285.80372170782306,K,ssp370,INM-CM5-0,r3i1p1f1
50,Mar,2019,288.2549406218379,286.4403552255356,K,ssp370,INM-CM5-0,r3i1p1f1
51,Apr,2019,288.91367950033003,287.58485090992446,K,ssp370,INM-CM5-0,r3i1p1f1
52,May,2019,289.5005270820041,288.5490984616193,K,ssp370,INM-CM5-0,r3i1p1f1
53,Jun,2019,289.8022129844103,289.12698625908905,K,ssp370,INM-CM5-0,r3i1p1f1
54,Jul,2019,289.9658503464827,289.3889074478493,K,ssp370,INM-CM5-0,r3i1p1f1
55,Aug,2019,289.7276445731258,289.08156112251305,K,ssp370,INM-CM5-0,r3i1p1f1
56,Sep,2019,289.28243220321826,288.4049087110041,K,ssp370,INM-CM5-0,r3i1p1f1
57,Oct,2019,288.7646640060687,287.59643442712184,K,ssp370,INM-CM5-0,r3i1p1f1
58,Nov,2019,288.02559214834065,286.47409127264297,K,ssp370,INM-CM5-0,r3i1p1f1
59,Dec,2019,287.64438873125226,285.8915632036258,K,ssp370,INM-CM5-0,r3i1p1f1
60,Jan,2020,287.31250138184924,285.48082227700314,K,ssp370,INM-CM5-0,r3i1p1f1
61,Feb,2020,287.5765938688056,285.77958590860106,K,ssp370,INM-CM5-0,r3i1p1f1
62,Mar,2020,288.11760049329183,286.42394790572,K,ssp370,INM-CM5-0,r3i1p1f1
63,Apr,2020,288.77322746873745,287.42640864366,K,ssp370,INM-CM5-0,r3i1p1f1
64,May,2020,289.33523988594703,288.3968027751217,K,ssp370,INM-CM5-0,r3i1p1f1
65,Jun,2020,289.88065555333213,289.1900650895109,K,ssp370,INM-CM5-0,r3i1p1f1
66,Jul,2020,290.03610240964207,289.4709935576413,K,ssp370,INM-CM5-0,r3i1p1f1
67,Aug,2020,289.9577749831232,289.3213560643288,K,ssp370,INM-CM5-0,r3i1p1f1
68,Sep,2020,289.27542050036425,288.4297609014339,K,ssp370,INM-CM5-0,r3i1p1f1
69,Oct,2020,288.65926509490333,287.55866594559546,K,ssp370,INM-CM5-0,r3i1p1f1
70,Nov,2020,288.0640427853442,286.59829716407216,K,ssp370,INM-CM5-0,r3i1p1f1
71,Dec,2020,287.6224578324597,285.8854979675222,K,ssp370,INM-CM5-0,r3i1p1f1
72,Jan,2021,287.6665384377269,285.7709521273062,K,ssp370,INM-CM5-0,r3i1p1f1
73,Feb,2021,287.74169914965233,285.85895730852593,K,ssp370,INM-CM5-0,r3i1p1f1
74,Mar,2021,288.13300097816693,286.42878686637573,K,ssp370,INM-CM5-0,r3i1p1f1
75,Apr,2021,288.82582705181113,287.47272295578193,K,ssp370,INM-CM5-0,r3i1p1f1
76,May,2021,289.42947448772503,288.4738918018116,K,ssp370,INM-CM5-0,r3i1p1f1
77,Jun,2021,289.80577614889626,289.13181150916563,K,ssp370,INM-CM5-0,r3i1p1f1
78,Jul,2021,290.1777733936617,289.60740112960696,K,ssp370,INM-CM5-0,r3i1p1f1
79,Aug,2021,290.0035540259249,289.35130110394005,K,ssp370,INM-CM5-0,r3i1p1f1
80,Sep,2021,289.3925491467344,288.5562518479495,K,ssp370,INM-CM5-0,r3i1p1f1
81,Oct,2021,288.5819426048112,287.46181291878435,K,ssp370,INM-CM5-0,r3i1p1f1
82,Nov,2021,288.1224727856684,286.6656916762091,K,ssp370,INM-CM5-0,r3i1p1f1
83,Dec,2021,287.7174613158919,285.9399363235432,K,ssp370,INM-CM5-0,r3i1p1f1
84,Jan,2022,287.4609095930808,285.57876394879537,K,ssp370,INM-CM5-0,r3i1p1f1
85,Feb,2022,287.72200309640834,285.7686089363775,K,ssp370,INM-CM5-0,r3i1p1f1
86,Mar,2022,288.2187547932961,286.45352310664816,K,ssp370,INM-CM5-0,r3i1p1f1
87,Apr,2022,288.95717079881774,287.5579947451719,K,ssp370,INM-CM5-0,r3i1p1f1
88,May,2022,289.4709600426709,288.5135725063864,K,ssp370,INM-CM5-0,r3i1p1f1
89,Jun,2022,289.8458736492917,289.16674527472514,K,ssp370,INM-CM5-0,r3i1p1f1
90,Jul,2022,290.0473464846866,289.48088914045826,K,ssp370,INM-CM5-0,r3i1p1f1
91,Aug,2022,290.00218922972897,289.3615377011511,K,ssp370,INM-CM5-0,r3i1p1f1
92,Sep,2022,289.38340107643273,288.52413542586913,K,ssp370,INM-CM5-0,r3i1p1f1
93,Oct,2022,288.7015230563181,287.4975367104765,K,ssp370,INM-CM5-0,r3i1p1f1
94,Nov,2022,288.0922117345702,286.52136697499367,K,ssp370,INM-CM5-0,r3i1p1f1
95,Dec,2022,287.61208058302117,285.8333281680765,K,ssp370,INM-CM5-0,r3i1p1f1
96,Jan,2023,287.55336269243844,285.642408113749,K,ssp370,INM-CM5-0,r3i1p1f1
97,Feb,2023,287.82936703531124,285.8919226501038,K,ssp370,INM-CM5-0,r3i1p1f1
98,Mar,2023,288.37255529870293,286.597597696108,K,ssp370,INM-CM5-0,r3i1p1f1
99,Apr,2023,289.02350615971903,287.66082965076663,K,ssp370,INM-CM5-0,r3i1p1f1
100,May,2023,289.5056445318873,288.545828425464,K,ssp370,INM-CM5-0,r3i1p1f1
101,Jun,2023,289.86123203354424,289.19030162304836,K,ssp370,INM-CM5-0,r3i1p1f1
102,Jul,2023,290.08233504486014,289.51030850180615,K,ssp370,INM-CM5-0,r3i1p1f1
103,Aug,2023,289.84311319231466,289.1936509699884,K,ssp370,INM-CM5-0,r3i1p1f1
104,Sep,2023,289.3389977640006,288.46889427258975,K,ssp370,INM-CM5-0,r3i1p1f1
105,Oct,2023,288.67108327399666,287.56107526162407,K,ssp370,INM-CM5-0,r3i1p1f1
106,Nov,2023,288.0459557617632,286.61465295865685,K,ssp370,INM-CM5-0,r3i1p1f1
107,Dec,2023,287.64147043918786,285.9333298449074,K,ssp370,INM-CM5-0,r3i1p1f1
108,Jan,2024,287.48554497101054,285.6565992933221,K,ssp370,INM-CM5-0,r3i1p1f1
109,Feb,2024,287.69323819972885,285.80266011694715,K,ssp370,INM-CM5-0,r3i1p1f1
110,Mar,2024,288.20065032982995,286.4564315982411,K,ssp370,INM-CM5-0,r3i1p1f1
111,Apr,2024,288.82511292895606,287.5437752690565,K,ssp370,INM-CM5-0,r3i1p1f1
112,May,2024,289.4919871202233,288.54294396593315,K,ssp370,INM-CM5-0,r3i1p1f1
