,Month,Year,No_arctic_temp,Global_temp,Units,Experiment,Model,Ensemble_member
0,Jan,2015,288.2355927557982,286.20786903040874,K,ssp370,KACE-1-0-G,r2i1p1f1
1,Feb,2015,288.7177650961131,286.7519214700558,K,ssp370,KACE-1-0-G,r2i1p1f1
2,Mar,2015,289.05905939687386,287.29141142692436,K,ssp370,KACE-1-0-G,r2i1p1f1
3,Apr,2015,289.65315156367296,288.1653085929962,K,ssp370,KACE-1-0-G,r2i1p1f1
4,May,2015,290.1632069432625,289.16963154983904,K,ssp370,KACE-1-0-G,r2i1p1f1
5,Jun,2015,290.7982075892857,290.05887026297336,K,ssp370,KACE-1-0-G,r2i1p1f1
6,Jul,2015,291.25907986794914,290.644182009679,K,ssp370,KACE-1-0-G,r2i1p1f1
7,Aug,2015,291.1233405426654,290.4343707989583,K,ssp370,KACE-1-0-G,r2i1p1f1
8,Sep,2015,290.59211829776274,289.72810655844995,K,ssp370,KACE-1-0-G,r2i1p1f1
9,Oct,2015,289.79486244075514,288.662972803053,K,ssp370,KACE-1-0-G,r2i1p1f1
10,Nov,2015,288.9386880776222,287.4018616028246,K,ssp370,KACE-1-0-G,r2i1p1f1
11,Dec,2015,288.44908950110823,286.6508721764192,K,ssp370,KACE-1-0-G,r2i1p1f1
12,Jan,2016,288.5329009633178,286.5967447407211,K,ssp370,KACE-1-0-G,r2i1p1f1
13,Feb,2016,288.60041712556216,286.6324420386452,K,ssp370,KACE-1-0-G,r2i1p1f1
14,Mar,2016,289.36761971854173,287.553854752771,K,ssp370,KACE-1-0-G,r2i1p1f1
15,Apr,2016,289.6665409303562,288.3296118436757,K,ssp370,KACE-1-0-G,r2i1p1f1
16,May,2016,290.2537161864475,289.258447363175,K,ssp370,KACE-1-0-G,r2i1p1f1
17,Jun,2016,290.80960799305376,290.0690757462378,K,ssp370,KACE-1-0-G,r2i1p1f1
18,Jul,2016,291.26732869307597,290.63935868489864,K,ssp370,KACE-1-0-G,r2i1p1f1
19,Aug,2016,291.1078956249541,290.4277086328046,K,ssp370,KACE-1-0-G,r2i1p1f1
20,Sep,2016,290.4107190101893,289.5367170776861,K,ssp370,KACE-1-0-G,r2i1p1f1
21,Oct,2016,289.7077678713621,288.59432569273235,K,ssp370,KACE-1-0-G,r2i1p1f1
22,Nov,2016,288.87403310073256,287.4065214116889,K,ssp370,KACE-1-0-G,r2i1p1f1
23,Dec,2016,288.5736462009652,286.7633102969188,K,ssp370,KACE-1-0-G,r2i1p1f1
24,Jan,2017,288.4510106596406,286.61427994819627,K,ssp370,KACE-1-0-G,r2i1p1f1
25,Feb,2017,288.58538083608744,286.7011269223012,K,ssp370,KACE-1-0-G,r2i1p1f1
26,Mar,2017,289.2341153770205,287.46109260533507,K,ssp370,KACE-1-0-G,r2i1p1f1
27,Apr,2017,289.78609089333094,288.3438541251139,K,ssp370,KACE-1-0-G,r2i1p1f1
28,May,2017,290.29952834054563,289.32098923939094,K,ssp370,KACE-1-0-G,r2i1p1f1
29,Jun,2017,291.0066326197465,290.2862139886379,K,ssp370,KACE-1-0-G,r2i1p1f1
30,Jul,2017,291.34549957143435,290.7396395213418,K,ssp370,KACE-1-0-G,r2i1p1f1
31,Aug,2017,291.1673015991327,290.5001886396581,K,ssp370,KACE-1-0-G,r2i1p1f1
32,Sep,2017,290.4668951436455,289.61588684834635,K,ssp370,KACE-1-0-G,r2i1p1f1
33,Oct,2017,289.7911460761949,288.71811509948344,K,ssp370,KACE-1-0-G,r2i1p1f1
34,Nov,2017,289.018043642064,287.6373000723023,K,ssp370,KACE-1-0-G,r2i1p1f1
35,Dec,2017,288.5768492125638,286.9877875537162,K,ssp370,KACE-1-0-G,r2i1p1f1
36,Jan,2018,288.56518080176005,286.67093163110616,K,ssp370,KACE-1-0-G,r2i1p1f1
37,Feb,2018,288.76030204534015,286.86672597041,K,ssp370,KACE-1-0-G,r2i1p1f1
38,Mar,2018,289.25920818214803,287.39290763014395,K,ssp370,KACE-1-0-G,r2i1p1f1
39,Apr,2018,289.78067520312186,288.4320820610267,K,ssp370,KACE-1-0-G,r2i1p1f1
40,May,2018,290.23033447492355,289.2839646945399,K,ssp370,KACE-1-0-G,r2i1p1f1
41,Jun,2018,290.90862415489227,290.2040768383447,K,ssp370,KACE-1-0-G,r2i1p1f1
