,Month,Year,No_arctic_temp,Global_temp,Units,Experiment,Model,Ensemble_member
0,Jan,1850,287.04486564420574,285.30152818960767,K,historical,MRI-ESM2-0,r1i1p1f1
1,Feb,1850,287.3307152425201,285.35677814342176,K,historical,MRI-ESM2-0,r1i1p1f1
2,Mar,1850,287.7008210801946,286.0912147920125,K,historical,MRI-ESM2-0,r1i1p1f1
3,Apr,1850,288.3068633899119,286.97135442911355,K,historical,MRI-ESM2-0,r1i1p1f1
4,May,1850,288.71115433952303,287.7538447842389,K,historical,MRI-ESM2-0,r1i1p1f1
5,Jun,1850,289.0357519517209,288.3919877098462,K,historical,MRI-ESM2-0,r1i1p1f1
6,Jul,1850,289.3255072215056,288.8030258063647,K,historical,MRI-ESM2-0,r1i1p1f1
7,Aug,1850,289.12878778578477,288.5562055552459,K,historical,MRI-ESM2-0,r1i1p1f1
8,Sep,1850,288.53530785780583,287.77323109045756,K,historical,MRI-ESM2-0,r1i1p1f1
9,Oct,1850,287.98092113254455,286.9605210456948,K,historical,MRI-ESM2-0,r1i1p1f1
10,Nov,1850,287.4096153145885,286.0270423179467,K,historical,MRI-ESM2-0,r1i1p1f1
11,Dec,1850,287.0395379554086,285.28704953305555,K,historical,MRI-ESM2-0,r1i1p1f1
12,Jan,1851,286.81123267956383,285.03501691076144,K,historical,MRI-ESM2-0,r1i1p1f1
13,Feb,1851,287.48822571462364,285.7719486525507,K,historical,MRI-ESM2-0,r1i1p1f1
14,Mar,1851,287.68908616325575,286.0586269882132,K,historical,MRI-ESM2-0,r1i1p1f1
15,Apr,1851,288.4487511030653,287.1584825940068,K,historical,MRI-ESM2-0,r1i1p1f1
16,May,1851,288.81443913136036,287.7685783991137,K,historical,MRI-ESM2-0,r1i1p1f1
17,Jun,1851,289.2174736228276,288.5403391991009,K,historical,MRI-ESM2-0,r1i1p1f1
18,Jul,1851,289.3435654991339,288.77679287746315,K,historical,MRI-ESM2-0,r1i1p1f1
19,Aug,1851,289.0889001940824,288.4970537404481,K,historical,MRI-ESM2-0,r1i1p1f1
20,Sep,1851,288.56020847604196,287.8238119416719,K,historical,MRI-ESM2-0,r1i1p1f1
21,Oct,1851,288.08794840821184,287.0441533311942,K,historical,MRI-ESM2-0,r1i1p1f1
22,Nov,1851,287.4779156058823,286.0646132006564,K,historical,MRI-ESM2-0,r1i1p1f1
23,Dec,1851,287.043703816234,285.3548427639205,K,historical,MRI-ESM2-0,r1i1p1f1
24,Jan,1852,286.87173033877605,284.99542760237284,K,historical,MRI-ESM2-0,r1i1p1f1
25,Feb,1852,287.36406846787816,285.4554016291673,K,historical,MRI-ESM2-0,r1i1p1f1
26,Mar,1852,287.80559620671085,286.3078406059574,K,historical,MRI-ESM2-0,r1i1p1f1
27,Apr,1852,288.28150483719133,286.92004088982685,K,historical,MRI-ESM2-0,r1i1p1f1
28,May,1852,288.6357563546855,287.6872633051141,K,historical,MRI-ESM2-0,r1i1p1f1
29,Jun,1852,288.9571335234469,288.3178227898733,K,historical,MRI-ESM2-0,r1i1p1f1
30,Jul,1852,289.2050170033069,288.6758031364152,K,historical,MRI-ESM2-0,r1i1p1f1
31,Aug,1852,289.0544817761518,288.48181557735853,K,historical,MRI-ESM2-0,r1i1p1f1
32,Sep,1852,288.66682284666473,287.9288903310585,K,historical,MRI-ESM2-0,r1i1p1f1
33,Oct,1852,287.8320633695209,286.820955330778,K,historical,MRI-ESM2-0,r1i1p1f1
34,Nov,1852,287.41870452487444,286.04155720281415,K,historical,MRI-ESM2-0,r1i1p1f1
