,Month,Year,No_arctic_temp,Global_temp,Units,Experiment,Model,Ensemble_member
0,Jan,1850,288.41840066523633,286.17665759622065,K,historical,BCC-ESM1,r3i1p1f1
1,Feb,1850,288.6911826394286,286.31446780192044,K,historical,BCC-ESM1,r3i1p1f1
2,Mar,1850,289.1517757479343,286.9437069950711,K,historical,BCC-ESM1,r3i1p1f1
3,Apr,1850,289.6703801841942,287.9746276595175,K,historical,BCC-ESM1,r3i1p1f1
4,May,1850,290.18609608555465,289.0127243993414,K,historical,BCC-ESM1,r3i1p1f1
5,Jun,1850,290.6416370138619,289.7419112781939,K,historical,BCC-ESM1,r3i1p1f1
6,Jul,1850,290.8093646827723,289.99525582395216,K,historical,BCC-ESM1,r3i1p1f1
7,Aug,1850,290.66471893813883,289.7851464046165,K,historical,BCC-ESM1,r3i1p1f1
8,Sep,1850,290.1706551185989,289.1162650781656,K,historical,BCC-ESM1,r3i1p1f1
9,Oct,1850,289.44587212559827,288.08821670706243,K,historical,BCC-ESM1,r3i1p1f1
10,Nov,1850,288.9564969117383,287.0896538097167,K,historical,BCC-ESM1,r3i1p1f1
11,Dec,1850,288.63197600935973,286.48048625454567,K,historical,BCC-ESM1,r3i1p1f1
12,Jan,1851,288.3177251839109,285.98181695850224,K,historical,BCC-ESM1,r3i1p1f1
13,Feb,1851,288.6495965361556,286.33591824099403,K,historical,BCC-ESM1,r3i1p1f1
14,Mar,1851,289.07249686901736,286.8502837978819,K,historical,BCC-ESM1,r3i1p1f1
15,Apr,1851,289.6587742781474,287.9450739664998,K,historical,BCC-ESM1,r3i1p1f1
16,May,1851,290.1090607617604,288.9409533580055,K,historical,BCC-ESM1,r3i1p1f1
17,Jun,1851,290.5492033619067,289.648336043763,K,historical,BCC-ESM1,r3i1p1f1
18,Jul,1851,291.07265694424603,290.2379108054859,K,historical,BCC-ESM1,r3i1p1f1
19,Aug,1851,290.8574031302961,290.00639461421014,K,historical,BCC-ESM1,r3i1p1f1
20,Sep,1851,290.3236283795016,289.24892973141556,K,historical,BCC-ESM1,r3i1p1f1
21,Oct,1851,289.52736612266176,288.00260974060785,K,historical,BCC-ESM1,r3i1p1f1
22,Nov,1851,288.91039288402595,286.9859768188002,K,historical,BCC-ESM1,r3i1p1f1
23,Dec,1851,288.6250835386887,286.5411997118487,K,historical,BCC-ESM1,r3i1p1f1
24,Jan,1852,288.44709905087035,286.2037100608126,K,historical,BCC-ESM1,r3i1p1f1
25,Feb,1852,288.61232146246107,286.34162784286156,K,historical,BCC-ESM1,r3i1p1f1
26,Mar,1852,289.13412774707245,286.92173856279487,K,historical,BCC-ESM1,r3i1p1f1
27,Apr,1852,289.6921162457901,287.9561937197777,K,historical,BCC-ESM1,r3i1p1f1
28,May,1852,290.29505308502877,289.15026152362276,K,historical,BCC-ESM1,r3i1p1f1
29,Jun,1852,290.82438456967674,289.9126416221452,K,historical,BCC-ESM1,r3i1p1f1
30,Jul,1852,290.87527761097704,290.09093541172155,K,historical,BCC-ESM1,r3i1p1f1
31,Aug,1852,290.7236564429311,289.87890133471353,K,historical,BCC-ESM1,r3i1p1f1
32,Sep,1852,290.32152068742596,289.28891742437514,K,historical,BCC-ESM1,r3i1p1f1
33,Oct,1852,289.6700266470822,288.23599787220815,K,historical,BCC-ESM1,r3i1p1f1
34,Nov,1852,288.99169739963554,287.20825597078704,K,historical,BCC-ESM1,r3i1p1f1
35,Dec,1852,288.78782411480427,286.5864612676889,K,historical,BCC-ESM1,r3i1p1f1
36,Jan,1853,288.38408604929936,286.2401345293251,K,historical,BCC-ESM1,r3i1p1f1
37,Feb,1853,288.3686158881842,286.2114255762162,K,historical,BCC-ESM1,r3i1p1f1
38,Mar,1853,289.1868960576273,287.1205658951964,K,historical,BCC-ESM1,r3i1p1f1
39,Apr,1853,289.70863482729453,288.0175231138902,K,historical,BCC-ESM1,r3i1p1f1
40,May,1853,290.1376873717482,288.96275439776053,K,historical,BCC-ESM1,r3i1p1f1
41,Jun,1853,290.56333998488606,289.6712931039957,K,historical,BCC-ESM1,r3i1p1f1
42,Jul,1853,290.6869929935444,289.882953215363,K,historical,BCC-ESM1,r3i1p1f1
43,Aug,1853,290.6494528681789,289.8030670891916,K,historical,BCC-ESM1,r3i1p1f1
44,Sep,1853,290.20100573771134,289.15249743572554,K,historical,BCC-ESM1,r3i1p1f1
45,Oct,1853,289.49141897617505,288.0584289503361,K,historical,BCC-ESM1,r3i1p1f1
46,Nov,1853,288.9611458047649,287.10543963005347,K,historical,BCC-ESM1,r3i1p1f1
47,Dec,1853,288.54048881410074,286.41819058074555,K,historical,BCC-ESM1,r3i1p1f1
48,Jan,1854,288.2101535466,285.9348657440982,K,historical,BCC-ESM1,r3i1p1f1
49,Feb,1854,288.74760057134955,286.35972410580564,K,historical,BCC-ESM1,r3i1p1f1
50,Mar,1854,289.0715739465255,286.8890668692421,K,historical,BCC-ESM1,r3i1p1f1
51,Apr,1854,289.6847904253619,288.0660750905339,K,historical,BCC-ESM1,r3i1p1f1
52,May,1854,290.22329779300156,289.03814785105436,K,historical,BCC-ESM1,r3i1p1f1
53,Jun,1854,290.82780941239173,289.9386465479013,K,historical,BCC-ESM1,r3i1p1f1
54,Jul,1854,291.01836849371557,290.1921565002081,K,historical,BCC-ESM1,r3i1p1f1
55,Aug,1854,290.8548079645079,289.96147632528124,K,historical,BCC-ESM1,r3i1p1f1
56,Sep,1854,290.4406046624664,289.34880797316123,K,historical,BCC-ESM1,r3i1p1f1
57,Oct,1854,289.62599966232494,288.22194503039054,K,historical,BCC-ESM1,r3i1p1f1
58,Nov,1854,289.03499464392206,287.1742105534155,K,historical,BCC-ESM1,r3i1p1f1
59,Dec,1854,288.6493162339299,286.5652766214704,K,historical,BCC-ESM1,r3i1p1f1
60,Jan,1855,288.50969521447115,286.2853335286008,K,historical,BCC-ESM1,r3i1p1f1
61,Feb,1855,288.4058442121091,286.24662301613677,K,historical,BCC-ESM1,r3i1p1f1
62,Mar,1855,289.06055591931965,287.0139846633183,K,historical,BCC-ESM1,r3i1p1f1
63,Apr,1855,289.75208255738494,287.99108184461085,K,historical,BCC-ESM1,r3i1p1f1
64,May,1855,290.2711277382666,289.08401536106345,K,historical,BCC-ESM1,r3i1p1f1
65,Jun,1855,290.6226243887553,289.73479069627126,K,historical,BCC-ESM1,r3i1p1f1
66,Jul,1855,290.8010314065696,289.98773816935187,K,historical,BCC-ESM1,r3i1p1f1
67,Aug,1855,290.71157660669024,289.8373644259025,K,historical,BCC-ESM1,r3i1p1f1
68,Sep,1855,290.4250075667944,289.35797024525414,K,historical,BCC-ESM1,r3i1p1f1
69,Oct,1855,289.5759757788879,288.20710720070787,K,historical,BCC-ESM1,r3i1p1f1
70,Nov,1855,288.9626019960174,287.1968882322093,K,historical,BCC-ESM1,r3i1p1f1
71,Dec,1855,288.5400543879633,286.3277540265051,K,historical,BCC-ESM1,r3i1p1f1
72,Jan,1856,288.28772502671734,286.0941714208466,K,historical,BCC-ESM1,r3i1p1f1
73,Feb,1856,288.6109280212048,286.38401231166205,K,historical,BCC-ESM1,r3i1p1f1
74,Mar,1856,289.1437836907583,287.121433445215,K,historical,BCC-ESM1,r3i1p1f1
75,Apr,1856,289.7433166222682,288.12515245931246,K,historical,BCC-ESM1,r3i1p1f1
76,May,1856,290.2012088173197,289.0074169104272,K,historical,BCC-ESM1,r3i1p1f1
77,Jun,1856,290.6134168779379,289.7392801940343,K,historical,BCC-ESM1,r3i1p1f1
78,Jul,1856,290.8607533328169,290.071020649924,K,historical,BCC-ESM1,r3i1p1f1
79,Aug,1856,290.81001173809653,289.96009813844677,K,historical,BCC-ESM1,r3i1p1f1
80,Sep,1856,290.351100006415,289.3472338550242,K,historical,BCC-ESM1,r3i1p1f1
81,Oct,1856,289.6854045594263,288.31462463218617,K,historical,BCC-ESM1,r3i1p1f1
82,Nov,1856,289.13382253857515,287.21437613182434,K,historical,BCC-ESM1,r3i1p1f1
83,Dec,1856,288.2892966099958,286.24693738670055,K,historical,BCC-ESM1,r3i1p1f1
84,Jan,1857,288.6287045165863,286.2258362966305,K,historical,BCC-ESM1,r3i1p1f1
85,Feb,1857,288.8364959934545,286.4220219962502,K,historical,BCC-ESM1,r3i1p1f1
86,Mar,1857,289.16066780518935,286.9574409297628,K,historical,BCC-ESM1,r3i1p1f1
87,Apr,1857,289.78024054118407,288.0910897413227,K,historical,BCC-ESM1,r3i1p1f1
88,May,1857,290.1357368358945,288.95892744414067,K,historical,BCC-ESM1,r3i1p1f1
89,Jun,1857,290.7509624716114,289.84224597463754,K,historical,BCC-ESM1,r3i1p1f1
90,Jul,1857,290.94069222937253,290.1279206645533,K,historical,BCC-ESM1,r3i1p1f1
91,Aug,1857,290.7798563985484,289.9413451489884,K,historical,BCC-ESM1,r3i1p1f1
