,Month,Year,No_arctic_temp,Global_temp,Units,Experiment,Model,Ensemble_member
0,Jan,1850,287.8456325611024,285.8868885054352,K,historical,BCC-CSM2-MR,r3i1p1f1
1,Feb,1850,288.2806382275309,286.11170766208005,K,historical,BCC-CSM2-MR,r3i1p1f1
2,Mar,1850,289.0189916666694,287.0906406382852,K,historical,BCC-CSM2-MR,r3i1p1f1
3,Apr,1850,289.5539387379767,288.1227089303458,K,historical,BCC-CSM2-MR,r3i1p1f1
4,May,1850,289.98483551140424,288.8960357939357,K,historical,BCC-CSM2-MR,r3i1p1f1
5,Jun,1850,290.39807189762763,289.5795010749606,K,historical,BCC-CSM2-MR,r3i1p1f1
6,Jul,1850,290.69213795787346,289.95895165126956,K,historical,BCC-CSM2-MR,r3i1p1f1
7,Aug,1850,290.52451489204077,289.73536374214746,K,historical,BCC-CSM2-MR,r3i1p1f1
8,Sep,1850,289.9739971412522,289.04793984121085,K,historical,BCC-CSM2-MR,r3i1p1f1
9,Oct,1850,289.33699448669546,288.09152370812797,K,historical,BCC-CSM2-MR,r3i1p1f1
10,Nov,1850,288.53697698242365,286.9392900723118,K,historical,BCC-CSM2-MR,r3i1p1f1
11,Dec,1850,288.28264160455814,286.28085222871084,K,historical,BCC-CSM2-MR,r3i1p1f1
12,Jan,1851,288.2863862534715,286.23934175315725,K,historical,BCC-CSM2-MR,r3i1p1f1
13,Feb,1851,288.27449764004047,286.34915763055403,K,historical,BCC-CSM2-MR,r3i1p1f1
14,Mar,1851,288.82458105802294,287.0657926771978,K,historical,BCC-CSM2-MR,r3i1p1f1
15,Apr,1851,289.2691741269312,287.79678853244405,K,historical,BCC-CSM2-MR,r3i1p1f1
16,May,1851,290.0414473496387,288.9703292431097,K,historical,BCC-CSM2-MR,r3i1p1f1
17,Jun,1851,290.4643284214379,289.62649010558255,K,historical,BCC-CSM2-MR,r3i1p1f1
18,Jul,1851,290.5675522516577,289.81553671983244,K,historical,BCC-CSM2-MR,r3i1p1f1
19,Aug,1851,290.5164080055468,289.69738833615014,K,historical,BCC-CSM2-MR,r3i1p1f1
20,Sep,1851,289.9506237702719,288.9820055836853,K,historical,BCC-CSM2-MR,r3i1p1f1
21,Oct,1851,289.3423577648774,287.982022426279,K,historical,BCC-CSM2-MR,r3i1p1f1
22,Nov,1851,288.4186416169782,286.80520000209447,K,historical,BCC-CSM2-MR,r3i1p1f1
