,Month,Year,No_arctic_temp,Global_temp,Units,Experiment,Model,Ensemble_member
0,Jan,1850,285.57879595686376,283.73506597724906,K,historical,IPSL-CM6A-LR,r3i1p1f1
1,Feb,1850,285.92554762143914,284.0055348123407,K,historical,IPSL-CM6A-LR,r3i1p1f1
2,Mar,1850,286.44310783621654,284.7270296535396,K,historical,IPSL-CM6A-LR,r3i1p1f1
3,Apr,1850,286.8861914839597,285.5383058128462,K,historical,IPSL-CM6A-LR,r3i1p1f1
4,May,1850,287.45069288790387,286.5165776683252,K,historical,IPSL-CM6A-LR,r3i1p1f1
5,Jun,1850,287.93841438348016,287.32738742070757,K,historical,IPSL-CM6A-LR,r3i1p1f1
6,Jul,1850,288.35452390534755,287.85934834294915,K,historical,IPSL-CM6A-LR,r3i1p1f1
7,Aug,1850,288.34317623716487,287.8024106904269,K,historical,IPSL-CM6A-LR,r3i1p1f1
8,Sep,1850,287.8236980466623,287.06830226111,K,historical,IPSL-CM6A-LR,r3i1p1f1
9,Oct,1850,286.9406288745059,285.6894567876562,K,historical,IPSL-CM6A-LR,r3i1p1f1
10,Nov,1850,286.213690926382,284.6292697651097,K,historical,IPSL-CM6A-LR,r3i1p1f1
11,Dec,1850,285.37148081780174,283.66976508803566,K,historical,IPSL-CM6A-LR,r3i1p1f1
12,Jan,1851,285.33883347143905,283.4599535469983,K,historical,IPSL-CM6A-LR,r3i1p1f1
13,Feb,1851,285.74114377964855,283.83868167785033,K,historical,IPSL-CM6A-LR,r3i1p1f1
14,Mar,1851,286.18089714922047,284.4687701860829,K,historical,IPSL-CM6A-LR,r3i1p1f1
15,Apr,1851,286.8213568550105,285.44681597386864,K,historical,IPSL-CM6A-LR,r3i1p1f1
16,May,1851,287.38233983587423,286.4002212097586,K,historical,IPSL-CM6A-LR,r3i1p1f1
17,Jun,1851,288.0827763820912,287.43961700287355,K,historical,IPSL-CM6A-LR,r3i1p1f1
18,Jul,1851,288.25756050754296,287.7251366047768,K,historical,IPSL-CM6A-LR,r3i1p1f1
19,Aug,1851,288.28862880691617,287.70535131575025,K,historical,IPSL-CM6A-LR,r3i1p1f1
20,Sep,1851,287.58365455212265,286.8089233888036,K,historical,IPSL-CM6A-LR,r3i1p1f1
21,Oct,1851,287.00183087569667,285.85089150053534,K,historical,IPSL-CM6A-LR,r3i1p1f1
22,Nov,1851,286.33345121302824,284.8480271963826,K,historical,IPSL-CM6A-LR,r3i1p1f1
23,Dec,1851,285.58155100395606,283.8100250455879,K,historical,IPSL-CM6A-LR,r3i1p1f1
24,Jan,1852,285.5398210101638,283.5642550222676,K,historical,IPSL-CM6A-LR,r3i1p1f1
