,Month,Year,No_arctic_temp,Global_temp,Units,Experiment,Model,Ensemble_member
0,Jan,1850,286.95471992092286,285.1617068633231,K,historical,CIESM,r2i1p1f1
1,Feb,1850,287.0477164298533,285.209088422577,K,historical,CIESM,r2i1p1f1
2,Mar,1850,287.86018322692297,286.17726459959556,K,historical,CIESM,r2i1p1f1
3,Apr,1850,288.54681469845264,287.18757502807523,K,historical,CIESM,r2i1p1f1
4,May,1850,289.21908867881933,288.2193807097844,K,historical,CIESM,r2i1p1f1
5,Jun,1850,289.8360963579604,289.1545123346971,K,historical,CIESM,r2i1p1f1
6,Jul,1850,289.8907336950606,289.36299308007335,K,historical,CIESM,r2i1p1f1
7,Aug,1850,289.6416051986629,289.0942885608197,K,historical,CIESM,r2i1p1f1
8,Sep,1850,289.2085076977339,288.53785972640117,K,historical,CIESM,r2i1p1f1
9,Oct,1850,288.4138798868368,287.4504328768025,K,historical,CIESM,r2i1p1f1
10,Nov,1850,287.5728548420722,286.27219888570266,K,historical,CIESM,r2i1p1f1
11,Dec,1850,286.98484289761194,285.3685069583114,K,historical,CIESM,r2i1p1f1
12,Jan,1851,286.8211566446382,285.1397593562507,K,historical,CIESM,r2i1p1f1
13,Feb,1851,287.158200690388,285.4355806857405,K,historical,CIESM,r2i1p1f1
14,Mar,1851,287.9119613414735,286.3417744469124,K,historical,CIESM,r2i1p1f1
15,Apr,1851,288.6107151713771,287.2881785329217,K,historical,CIESM,r2i1p1f1
16,May,1851,289.24884508174995,288.2826198751629,K,historical,CIESM,r2i1p1f1
17,Jun,1851,289.882928276821,289.2699311264432,K,historical,CIESM,r2i1p1f1
18,Jul,1851,290.0714748641562,289.5582558491532,K,historical,CIESM,r2i1p1f1
19,Aug,1851,289.8832041265809,289.3628832452324,K,historical,CIESM,r2i1p1f1
20,Sep,1851,289.4089205526445,288.7316501310175,K,historical,CIESM,r2i1p1f1
21,Oct,1851,288.50137075712735,287.599632579526,K,historical,CIESM,r2i1p1f1
22,Nov,1851,287.6709060743714,286.5030245168147,K,historical,CIESM,r2i1p1f1
23,Dec,1851,287.1031221510198,285.50389348536345,K,historical,CIESM,r2i1p1f1
24,Jan,1852,286.97338804348334,285.260037394113,K,historical,CIESM,r2i1p1f1
25,Feb,1852,287.1465996223298,285.3815266178829,K,historical,CIESM,r2i1p1f1
26,Mar,1852,287.8796312548165,286.229238252258,K,historical,CIESM,r2i1p1f1
27,Apr,1852,288.75920534523846,287.3970612837271,K,historical,CIESM,r2i1p1f1
28,May,1852,289.2585255076636,288.37187170243516,K,historical,CIESM,r2i1p1f1
29,Jun,1852,289.76660261785,289.16245049681515,K,historical,CIESM,r2i1p1f1
30,Jul,1852,289.89551510928425,289.43373835926064,K,historical,CIESM,r2i1p1f1
31,Aug,1852,289.8071473988804,289.30028625629257,K,historical,CIESM,r2i1p1f1
32,Sep,1852,289.34687670214635,288.7039719541966,K,historical,CIESM,r2i1p1f1
33,Oct,1852,288.4564769343833,287.6130401236673,K,historical,CIESM,r2i1p1f1
34,Nov,1852,287.60927811128994,286.4576099281459,K,historical,CIESM,r2i1p1f1
