,Month,Year,No_arctic_temp,Global_temp,Units,Experiment,Model,Ensemble_member
0,Jan,2015,288.4788393104566,286.86017377184737,K,ssp370,ACCESS-ESM1-5,r1i1p1f1
1,Feb,2015,288.9876701167497,287.18007204177513,K,ssp370,ACCESS-ESM1-5,r1i1p1f1
2,Mar,2015,289.48803271529795,287.7635696197858,K,ssp370,ACCESS-ESM1-5,r1i1p1f1
3,Apr,2015,290.10202127498206,288.6661295607629,K,ssp370,ACCESS-ESM1-5,r1i1p1f1
4,May,2015,290.6634213620679,289.65465753911855,K,ssp370,ACCESS-ESM1-5,r1i1p1f1
5,Jun,2015,291.07395123104476,290.37893380259385,K,ssp370,ACCESS-ESM1-5,r1i1p1f1
6,Jul,2015,291.193398743617,290.5582579125275,K,ssp370,ACCESS-ESM1-5,r1i1p1f1
7,Aug,2015,291.03371389852964,290.3483142211468,K,ssp370,ACCESS-ESM1-5,r1i1p1f1
8,Sep,2015,290.52416062772033,289.6586322382101,K,ssp370,ACCESS-ESM1-5,r1i1p1f1
9,Oct,2015,289.9526661014382,288.93094524462236,K,ssp370,ACCESS-ESM1-5,r1i1p1f1
10,Nov,2015,289.3153072627421,287.9795113521729,K,ssp370,ACCESS-ESM1-5,r1i1p1f1
11,Dec,2015,288.6923659157925,287.0682859914651,K,ssp370,ACCESS-ESM1-5,r1i1p1f1
12,Jan,2016,288.8023236429378,286.9873659602986,K,ssp370,ACCESS-ESM1-5,r1i1p1f1
13,Feb,2016,288.9708001381488,287.21990354913,K,ssp370,ACCESS-ESM1-5,r1i1p1f1
14,Mar,2016,289.6006676044557,287.9655445366828,K,ssp370,ACCESS-ESM1-5,r1i1p1f1
15,Apr,2016,290.08476474316365,288.74032809518707,K,ssp370,ACCESS-ESM1-5,r1i1p1f1
16,May,2016,290.5572627375426,289.6208637220389,K,ssp370,ACCESS-ESM1-5,r1i1p1f1
17,Jun,2016,290.9879644345223,290.3059263238819,K,ssp370,ACCESS-ESM1-5,r1i1p1f1
18,Jul,2016,291.16799981613633,290.5161088556627,K,ssp370,ACCESS-ESM1-5,r1i1p1f1
19,Aug,2016,291.1009726037938,290.38406972547557,K,ssp370,ACCESS-ESM1-5,r1i1p1f1
20,Sep,2016,290.5757690901155,289.7335067212652,K,ssp370,ACCESS-ESM1-5,r1i1p1f1
21,Oct,2016,289.80593368785816,288.74750095454857,K,ssp370,ACCESS-ESM1-5,r1i1p1f1
22,Nov,2016,289.2990739347014,287.99437221531883,K,ssp370,ACCESS-ESM1-5,r1i1p1f1
23,Dec,2016,288.76304900153536,287.1553871447379,K,ssp370,ACCESS-ESM1-5,r1i1p1f1
24,Jan,2017,288.5035343337658,286.70101335932935,K,ssp370,ACCESS-ESM1-5,r1i1p1f1
25,Feb,2017,289.00988373747464,287.1731610858998,K,ssp370,ACCESS-ESM1-5,r1i1p1f1
26,Mar,2017,289.38512606081196,287.7056220837377,K,ssp370,ACCESS-ESM1-5,r1i1p1f1
27,Apr,2017,290.13606258326456,288.6692320405212,K,ssp370,ACCESS-ESM1-5,r1i1p1f1
28,May,2017,290.66485101899735,289.6877762131578,K,ssp370,ACCESS-ESM1-5,r1i1p1f1
29,Jun,2017,291.04308208163843,290.34509699046845,K,ssp370,ACCESS-ESM1-5,r1i1p1f1
30,Jul,2017,291.09878940700963,290.45116101232594,K,ssp370,ACCESS-ESM1-5,r1i1p1f1
31,Aug,2017,290.9225310050855,290.2136731501196,K,ssp370,ACCESS-ESM1-5,r1i1p1f1
32,Sep,2017,290.3179973659984,289.502589919001,K,ssp370,ACCESS-ESM1-5,r1i1p1f1
33,Oct,2017,289.7499494270045,288.7015670636577,K,ssp370,ACCESS-ESM1-5,r1i1p1f1
34,Nov,2017,289.15653405786355,287.8583520682921,K,ssp370,ACCESS-ESM1-5,r1i1p1f1
35,Dec,2017,288.77420522272797,287.2041270672591,K,ssp370,ACCESS-ESM1-5,r1i1p1f1
36,Jan,2018,288.5003720869207,286.79037204787056,K,ssp370,ACCESS-ESM1-5,r1i1p1f1
37,Feb,2018,288.82864624259844,287.17298139802483,K,ssp370,ACCESS-ESM1-5,r1i1p1f1
38,Mar,2018,289.53387390246576,287.93246316922887,K,ssp370,ACCESS-ESM1-5,r1i1p1f1
39,Apr,2018,290.01321295422275,288.66571772621876,K,ssp370,ACCESS-ESM1-5,r1i1p1f1
40,May,2018,290.5905356309283,289.66298318287136,K,ssp370,ACCESS-ESM1-5,r1i1p1f1
41,Jun,2018,290.946628558948,290.2677124700409,K,ssp370,ACCESS-ESM1-5,r1i1p1f1
42,Jul,2018,291.1761206827989,290.5318081252872,K,ssp370,ACCESS-ESM1-5,r1i1p1f1
43,Aug,2018,291.0326441403468,290.3404850132798,K,ssp370,ACCESS-ESM1-5,r1i1p1f1
44,Sep,2018,290.4189451232495,289.60610881401226,K,ssp370,ACCESS-ESM1-5,r1i1p1f1
