,Month,Year,No_arctic_temp,Global_temp,Units,Experiment,Model,Ensemble_member
0,Jan,2015,286.9048241410793,285.041612525205,K,ssp370,CNRM-CM6-1,r1i1p1f2
1,Feb,2015,287.0763245349901,285.22342337789206,K,ssp370,CNRM-CM6-1,r1i1p1f2
2,Mar,2015,287.70241819138784,285.89372471672647,K,ssp370,CNRM-CM6-1,r1i1p1f2
3,Apr,2015,288.3851214796123,286.9318391773423,K,ssp370,CNRM-CM6-1,r1i1p1f2
4,May,2015,288.70440379385354,287.65056002428383,K,ssp370,CNRM-CM6-1,r1i1p1f2
5,Jun,2015,289.38872979863027,288.7133848063423,K,ssp370,CNRM-CM6-1,r1i1p1f2
6,Jul,2015,289.53941647207677,289.0100605791449,K,ssp370,CNRM-CM6-1,r1i1p1f2
7,Aug,2015,289.58075101129856,289.01722707211667,K,ssp370,CNRM-CM6-1,r1i1p1f2
8,Sep,2015,288.84250074701714,288.1167341902954,K,ssp370,CNRM-CM6-1,r1i1p1f2
9,Oct,2015,288.1320633797021,287.1371383499182,K,ssp370,CNRM-CM6-1,r1i1p1f2
10,Nov,2015,287.2776099860798,285.93947761880645,K,ssp370,CNRM-CM6-1,r1i1p1f2
11,Dec,2015,286.77919348373064,285.1666530741581,K,ssp370,CNRM-CM6-1,r1i1p1f2
12,Jan,2016,286.74777608632263,284.9645817424109,K,ssp370,CNRM-CM6-1,r1i1p1f2
13,Feb,2016,287.1746025797857,285.3714523768713,K,ssp370,CNRM-CM6-1,r1i1p1f2
14,Mar,2016,287.84181242851656,285.99262174192313,K,ssp370,CNRM-CM6-1,r1i1p1f2
15,Apr,2016,288.39352421320893,286.9538970000086,K,ssp370,CNRM-CM6-1,r1i1p1f2
16,May,2016,288.88561314735745,287.86363939559925,K,ssp370,CNRM-CM6-1,r1i1p1f2
17,Jun,2016,289.2683566585025,288.58853086421846,K,ssp370,CNRM-CM6-1,r1i1p1f2
18,Jul,2016,289.54931792716326,289.0321456491305,K,ssp370,CNRM-CM6-1,r1i1p1f2
19,Aug,2016,289.44176892379727,288.8683680329445,K,ssp370,CNRM-CM6-1,r1i1p1f2
20,Sep,2016,288.9479438943016,288.1992733167884,K,ssp370,CNRM-CM6-1,r1i1p1f2
21,Oct,2016,288.20124332546806,287.12363426649887,K,ssp370,CNRM-CM6-1,r1i1p1f2
22,Nov,2016,287.4100579114991,286.02537064127495,K,ssp370,CNRM-CM6-1,r1i1p1f2
23,Dec,2016,287.08029701532894,285.45695922093836,K,ssp370,CNRM-CM6-1,r1i1p1f2
24,Jan,2017,286.95498813755125,285.26842260633475,K,ssp370,CNRM-CM6-1,r1i1p1f2
25,Feb,2017,287.19759734032436,285.29886136683245,K,ssp370,CNRM-CM6-1,r1i1p1f2
26,Mar,2017,287.8484685154952,286.1245212736061,K,ssp370,CNRM-CM6-1,r1i1p1f2
27,Apr,2017,288.4780686790166,287.0733471424109,K,ssp370,CNRM-CM6-1,r1i1p1f2
28,May,2017,288.86164912279776,287.76341240859335,K,ssp370,CNRM-CM6-1,r1i1p1f2
29,Jun,2017,289.2764548469154,288.5578444705243,K,ssp370,CNRM-CM6-1,r1i1p1f2
30,Jul,2017,289.6304749849183,289.0916870512492,K,ssp370,CNRM-CM6-1,r1i1p1f2
31,Aug,2017,289.61735352748093,289.0487663762702,K,ssp370,CNRM-CM6-1,r1i1p1f2
32,Sep,2017,288.7846114024025,288.0519515446889,K,ssp370,CNRM-CM6-1,r1i1p1f2
33,Oct,2017,288.0862004009325,287.0768460664795,K,ssp370,CNRM-CM6-1,r1i1p1f2
34,Nov,2017,287.5549018788381,286.2167559969758,K,ssp370,CNRM-CM6-1,r1i1p1f2
35,Dec,2017,286.9441251246725,285.2993979005913,K,ssp370,CNRM-CM6-1,r1i1p1f2
36,Jan,2018,286.76543938092937,285.04944981351696,K,ssp370,CNRM-CM6-1,r1i1p1f2
37,Feb,2018,286.8976743509244,285.11306087118527,K,ssp370,CNRM-CM6-1,r1i1p1f2
38,Mar,2018,287.6066462620004,285.879033319533,K,ssp370,CNRM-CM6-1,r1i1p1f2
39,Apr,2018,288.29009213051444,286.88089180641924,K,ssp370,CNRM-CM6-1,r1i1p1f2
40,May,2018,288.9395188230615,287.9109339075465,K,ssp370,CNRM-CM6-1,r1i1p1f2
41,Jun,2018,289.4100259664273,288.730595101633,K,ssp370,CNRM-CM6-1,r1i1p1f2
42,Jul,2018,289.675351922699,289.13096561214803,K,ssp370,CNRM-CM6-1,r1i1p1f2
43,Aug,2018,289.5112493245643,288.95614614361637,K,ssp370,CNRM-CM6-1,r1i1p1f2
