,Month,Year,No_arctic_temp,Global_temp,Units,Experiment,Model,Ensemble_member
0,Jan,2015,287.5456066912826,285.576237371669,K,ssp370,UKESM1-0-LL,r3i1p1f2
1,Feb,2015,287.81144109224175,285.81382349779375,K,ssp370,UKESM1-0-LL,r3i1p1f2
2,Mar,2015,288.1337174406357,286.4020738057939,K,ssp370,UKESM1-0-LL,r3i1p1f2
3,Apr,2015,289.0245024064435,287.52453356340385,K,ssp370,UKESM1-0-LL,r3i1p1f2
4,May,2015,289.42352010139825,288.40766470746155,K,ssp370,UKESM1-0-LL,r3i1p1f2
5,Jun,2015,289.9659133009915,289.22758340732213,K,ssp370,UKESM1-0-LL,r3i1p1f2
6,Jul,2015,290.359025955323,289.70670956147114,K,ssp370,UKESM1-0-LL,r3i1p1f2
7,Aug,2015,290.42477382355605,289.7181576806645,K,ssp370,UKESM1-0-LL,r3i1p1f2
8,Sep,2015,289.8953102171953,289.0065382735677,K,ssp370,UKESM1-0-LL,r3i1p1f2
9,Oct,2015,289.4689879467001,288.21737126317885,K,ssp370,UKESM1-0-LL,r3i1p1f2
10,Nov,2015,288.6149953503211,287.0315795881914,K,ssp370,UKESM1-0-LL,r3i1p1f2
11,Dec,2015,287.8752389007977,286.13449798886126,K,ssp370,UKESM1-0-LL,r3i1p1f2
12,Jan,2016,287.6377264597046,285.66399091755284,K,ssp370,UKESM1-0-LL,r3i1p1f2
13,Feb,2016,287.80568453251465,285.88509118972246,K,ssp370,UKESM1-0-LL,r3i1p1f2
14,Mar,2016,288.63071668646575,286.7979402866697,K,ssp370,UKESM1-0-LL,r3i1p1f2
15,Apr,2016,289.0775512912239,287.6325564150641,K,ssp370,UKESM1-0-LL,r3i1p1f2
16,May,2016,289.5142299973043,288.5200611791454,K,ssp370,UKESM1-0-LL,r3i1p1f2
17,Jun,2016,289.917147399615,289.18491616358796,K,ssp370,UKESM1-0-LL,r3i1p1f2
18,Jul,2016,290.4210831271843,289.77146092142425,K,ssp370,UKESM1-0-LL,r3i1p1f2
19,Aug,2016,290.407979186258,289.70780262939167,K,ssp370,UKESM1-0-LL,r3i1p1f2
20,Sep,2016,289.93926808135,289.0207468445073,K,ssp370,UKESM1-0-LL,r3i1p1f2
21,Oct,2016,289.2937748048685,288.0173114665058,K,ssp370,UKESM1-0-LL,r3i1p1f2
22,Nov,2016,288.3516938383099,286.78532578081007,K,ssp370,UKESM1-0-LL,r3i1p1f2
23,Dec,2016,287.6512087046157,285.79185928270834,K,ssp370,UKESM1-0-LL,r3i1p1f2
24,Jan,2017,287.3615017880888,285.3557959801438,K,ssp370,UKESM1-0-LL,r3i1p1f2
25,Feb,2017,287.52832222935405,285.6183223905383,K,ssp370,UKESM1-0-LL,r3i1p1f2
26,Mar,2017,288.18037837636376,286.3563698441783,K,ssp370,UKESM1-0-LL,r3i1p1f2
27,Apr,2017,288.8608008074312,287.3972009610969,K,ssp370,UKESM1-0-LL,r3i1p1f2
28,May,2017,289.4964040676976,288.49117954114024,K,ssp370,UKESM1-0-LL,r3i1p1f2
29,Jun,2017,289.984065106331,289.25238705459833,K,ssp370,UKESM1-0-LL,r3i1p1f2
30,Jul,2017,290.3464217353163,289.72258001850213,K,ssp370,UKESM1-0-LL,r3i1p1f2
