,Month,Year,No_arctic_temp,Global_temp,Units,Experiment,Model,Ensemble_member
0,Jan,2015,287.66298649258766,285.8866281358821,K,ssp370,TaiESM1,r1i1p1f1
1,Feb,2015,288.0880709826582,286.2875891783868,K,ssp370,TaiESM1,r1i1p1f1
2,Mar,2015,288.81967219726647,287.1606197673176,K,ssp370,TaiESM1,r1i1p1f1
3,Apr,2015,289.57085072633765,288.26972200162743,K,ssp370,TaiESM1,r1i1p1f1
4,May,2015,290.1696961526968,289.1310016760374,K,ssp370,TaiESM1,r1i1p1f1
5,Jun,2015,290.57642748655843,289.92137461716965,K,ssp370,TaiESM1,r1i1p1f1
6,Jul,2015,290.62486099111794,290.09518261534134,K,ssp370,TaiESM1,r1i1p1f1
7,Aug,2015,290.5311461460486,289.912642527037,K,ssp370,TaiESM1,r1i1p1f1
8,Sep,2015,290.0163272845445,289.2570015759841,K,ssp370,TaiESM1,r1i1p1f1
9,Oct,2015,289.38457065628126,288.33669831086854,K,ssp370,TaiESM1,r1i1p1f1
10,Nov,2015,288.6991266391285,287.31289205184646,K,ssp370,TaiESM1,r1i1p1f1
11,Dec,2015,288.30550646032873,286.6298540240939,K,ssp370,TaiESM1,r1i1p1f1
12,Jan,2016,288.18468798182374,286.385811990688,K,ssp370,TaiESM1,r1i1p1f1
13,Feb,2016,288.52277451260943,286.70637900808185,K,ssp370,TaiESM1,r1i1p1f1
14,Mar,2016,288.8953889558914,287.1950750236575,K,ssp370,TaiESM1,r1i1p1f1
15,Apr,2016,289.62716376512435,288.18400081116897,K,ssp370,TaiESM1,r1i1p1f1
16,May,2016,290.18242719600516,289.0939452371029,K,ssp370,TaiESM1,r1i1p1f1
17,Jun,2016,290.57690633221017,289.8239921104291,K,ssp370,TaiESM1,r1i1p1f1
18,Jul,2016,290.60941007773346,290.02736487441746,K,ssp370,TaiESM1,r1i1p1f1
19,Aug,2016,290.5554437180423,289.9122193285384,K,ssp370,TaiESM1,r1i1p1f1
20,Sep,2016,289.7821413509752,288.95941994342434,K,ssp370,TaiESM1,r1i1p1f1
21,Oct,2016,289.15451501477145,287.948942429273,K,ssp370,TaiESM1,r1i1p1f1
22,Nov,2016,288.413618802344,286.93863923732846,K,ssp370,TaiESM1,r1i1p1f1
23,Dec,2016,287.8749811975787,286.1602204911736,K,ssp370,TaiESM1,r1i1p1f1
24,Jan,2017,287.49528417270665,285.6544235220786,K,ssp370,TaiESM1,r1i1p1f1
25,Feb,2017,287.69545028786104,285.9908118977221,K,ssp370,TaiESM1,r1i1p1f1
26,Mar,2017,288.6696900275319,286.92977300425673,K,ssp370,TaiESM1,r1i1p1f1
27,Apr,2017,289.35478569158096,287.8657422290047,K,ssp370,TaiESM1,r1i1p1f1
28,May,2017,289.87954257601365,288.8584934796672,K,ssp370,TaiESM1,r1i1p1f1
29,Jun,2017,290.17425858078406,289.45196959048434,K,ssp370,TaiESM1,r1i1p1f1
30,Jul,2017,290.42537448459717,289.85888561586086,K,ssp370,TaiESM1,r1i1p1f1
31,Aug,2017,290.2894800732906,289.6460440599385,K,ssp370,TaiESM1,r1i1p1f1
32,Sep,2017,289.8660365924856,289.05749455715556,K,ssp370,TaiESM1,r1i1p1f1
33,Oct,2017,288.98609663227955,287.85937714295324,K,ssp370,TaiESM1,r1i1p1f1
34,Nov,2017,288.15520306863357,286.7082506894402,K,ssp370,TaiESM1,r1i1p1f1
35,Dec,2017,287.6731984540094,286.0281462038794,K,ssp370,TaiESM1,r1i1p1f1
36,Jan,2018,287.6150000989616,285.77247802895675,K,ssp370,TaiESM1,r1i1p1f1
37,Feb,2018,287.94529946146326,286.0294086388046,K,ssp370,TaiESM1,r1i1p1f1
38,Mar,2018,288.5715534151008,286.82217473134244,K,ssp370,TaiESM1,r1i1p1f1
39,Apr,2018,289.31410486294993,287.8792205976449,K,ssp370,TaiESM1,r1i1p1f1
40,May,2018,289.9340377429884,288.88672635866493,K,ssp370,TaiESM1,r1i1p1f1
41,Jun,2018,290.2689946846955,289.52040618237254,K,ssp370,TaiESM1,r1i1p1f1
42,Jul,2018,290.5497734427508,289.9173443507989,K,ssp370,TaiESM1,r1i1p1f1
43,Aug,2018,290.4211696974074,289.7603834808385,K,ssp370,TaiESM1,r1i1p1f1
44,Sep,2018,289.9558079923402,289.07164068340876,K,ssp370,TaiESM1,r1i1p1f1
45,Oct,2018,289.1822099752982,288.0492518809493,K,ssp370,TaiESM1,r1i1p1f1
46,Nov,2018,288.40597914448773,286.83676702469455,K,ssp370,TaiESM1,r1i1p1f1
47,Dec,2018,287.9428682665976,286.1503234892738,K,ssp370,TaiESM1,r1i1p1f1
48,Jan,2019,287.7163105174102,286.0581929422226,K,ssp370,TaiESM1,r1i1p1f1
49,Feb,2019,288.30197183114,286.47295629013917,K,ssp370,TaiESM1,r1i1p1f1
50,Mar,2019,288.981228617151,287.2147711545146,K,ssp370,TaiESM1,r1i1p1f1
