,Month,Year,No_arctic_temp,Global_temp,Units,Experiment,Model,Ensemble_member
0,Jan,1850,286.36092081496565,284.07909748776865,K,historical,FGOALS-g3,r3i1p1f1
1,Feb,1850,286.32428969160395,284.19889805808083,K,historical,FGOALS-g3,r3i1p1f1
2,Mar,1850,287.2168112666249,284.9625752705685,K,historical,FGOALS-g3,r3i1p1f1
3,Apr,1850,287.92568100179545,286.0878374777907,K,historical,FGOALS-g3,r3i1p1f1
4,May,1850,288.3365748897454,287.0650466798977,K,historical,FGOALS-g3,r3i1p1f1
5,Jun,1850,289.01602549097163,288.1057362613878,K,historical,FGOALS-g3,r3i1p1f1
6,Jul,1850,289.1037469368966,288.4234979947128,K,historical,FGOALS-g3,r3i1p1f1
7,Aug,1850,288.8124899888407,287.98484136260987,K,historical,FGOALS-g3,r3i1p1f1
8,Sep,1850,288.3578277032411,287.2001787329113,K,historical,FGOALS-g3,r3i1p1f1
9,Oct,1850,287.70813989092954,286.07118075702846,K,historical,FGOALS-g3,r3i1p1f1
10,Nov,1850,286.8927328065951,284.9088650583634,K,historical,FGOALS-g3,r3i1p1f1
11,Dec,1850,286.106354453372,283.99543049973903,K,historical,FGOALS-g3,r3i1p1f1
12,Jan,1851,286.1180265819124,283.77860608524094,K,historical,FGOALS-g3,r3i1p1f1
13,Feb,1851,286.3808977109316,284.0159738311198,K,historical,FGOALS-g3,r3i1p1f1
14,Mar,1851,287.12924012323634,284.7680140009568,K,historical,FGOALS-g3,r3i1p1f1
15,Apr,1851,287.7220563804768,285.9305504534849,K,historical,FGOALS-g3,r3i1p1f1
16,May,1851,288.30560134088864,287.03198087532786,K,historical,FGOALS-g3,r3i1p1f1
17,Jun,1851,288.5828198331165,287.6997159676009,K,historical,FGOALS-g3,r3i1p1f1
18,Jul,1851,288.8866319428605,288.155367377897,K,historical,FGOALS-g3,r3i1p1f1
19,Aug,1851,288.6025666758928,287.7670116095627,K,historical,FGOALS-g3,r3i1p1f1
20,Sep,1851,288.0588489120101,286.96975126415805,K,historical,FGOALS-g3,r3i1p1f1
21,Oct,1851,287.3688399287332,285.78001313989216,K,historical,FGOALS-g3,r3i1p1f1
22,Nov,1851,286.79045885125953,284.841647551772,K,historical,FGOALS-g3,r3i1p1f1
23,Dec,1851,286.07453180728527,284.0755885810478,K,historical,FGOALS-g3,r3i1p1f1
24,Jan,1852,286.0342369873605,283.7935613341503,K,historical,FGOALS-g3,r3i1p1f1
25,Feb,1852,286.4843397590733,284.1531316866939,K,historical,FGOALS-g3,r3i1p1f1
26,Mar,1852,287.09295100735153,284.96676852368375,K,historical,FGOALS-g3,r3i1p1f1
27,Apr,1852,287.6790722772354,285.9490610987806,K,historical,FGOALS-g3,r3i1p1f1
28,May,1852,288.23783467698456,286.96578374688437,K,historical,FGOALS-g3,r3i1p1f1
29,Jun,1852,288.737448101005,287.884909146857,K,historical,FGOALS-g3,r3i1p1f1
30,Jul,1852,288.9947465607018,288.3178676857933,K,historical,FGOALS-g3,r3i1p1f1
31,Aug,1852,288.6958516286952,287.860381585511,K,historical,FGOALS-g3,r3i1p1f1
32,Sep,1852,288.26731175501897,287.0989192402956,K,historical,FGOALS-g3,r3i1p1f1
33,Oct,1852,287.627946729711,286.035224232329,K,historical,FGOALS-g3,r3i1p1f1
34,Nov,1852,286.79027663801435,284.78975194445945,K,historical,FGOALS-g3,r3i1p1f1
35,Dec,1852,286.39465336712004,284.14137920582584,K,historical,FGOALS-g3,r3i1p1f1
36,Jan,1853,286.0547270381942,283.7856611845297,K,historical,FGOALS-g3,r3i1p1f1
37,Feb,1853,286.5598684921723,284.1903340007502,K,historical,FGOALS-g3,r3i1p1f1
38,Mar,1853,287.5035633910301,285.31941020478234,K,historical,FGOALS-g3,r3i1p1f1
39,Apr,1853,287.93654871362315,286.2187413309676,K,historical,FGOALS-g3,r3i1p1f1
40,May,1853,288.58608961711616,287.3124790207598,K,historical,FGOALS-g3,r3i1p1f1
41,Jun,1853,288.85125715595063,288.0432450687818,K,historical,FGOALS-g3,r3i1p1f1
42,Jul,1853,289.04643002743114,288.395143845097,K,historical,FGOALS-g3,r3i1p1f1
43,Aug,1853,288.856637318137,288.0704360601876,K,historical,FGOALS-g3,r3i1p1f1
44,Sep,1853,288.22566577055403,287.146817260855,K,historical,FGOALS-g3,r3i1p1f1
45,Oct,1853,287.5390901544421,285.98189520835626,K,historical,FGOALS-g3,r3i1p1f1
46,Nov,1853,286.95910189774224,284.9438905090234,K,historical,FGOALS-g3,r3i1p1f1
47,Dec,1853,286.52135555024273,284.4916800709666,K,historical,FGOALS-g3,r3i1p1f1
48,Jan,1854,286.2338396123131,283.858903739768,K,historical,FGOALS-g3,r3i1p1f1
49,Feb,1854,286.55569628406585,284.23185299012533,K,historical,FGOALS-g3,r3i1p1f1
50,Mar,1854,287.14550176672054,285.0797810680756,K,historical,FGOALS-g3,r3i1p1f1
51,Apr,1854,287.79801393833463,285.9850352519074,K,historical,FGOALS-g3,r3i1p1f1
