,Month,Year,No_arctic_temp,Global_temp,Units,Experiment,Model,Ensemble_member
0,Jan,2015,286.9021109324434,285.1901228181029,K,ssp370,CNRM-CM6-1,r6i1p1f2
1,Feb,2015,286.96859679112,285.160947687911,K,ssp370,CNRM-CM6-1,r6i1p1f2
2,Mar,2015,287.6597696215359,285.9646897019167,K,ssp370,CNRM-CM6-1,r6i1p1f2
3,Apr,2015,288.48193132454503,287.13996664730655,K,ssp370,CNRM-CM6-1,r6i1p1f2
4,May,2015,289.1151058909943,288.0694240887873,K,ssp370,CNRM-CM6-1,r6i1p1f2
5,Jun,2015,289.5471930566663,288.86417394116006,K,ssp370,CNRM-CM6-1,r6i1p1f2
6,Jul,2015,289.86125726417,289.3502515629606,K,ssp370,CNRM-CM6-1,r6i1p1f2
7,Aug,2015,289.6098741112982,289.10603648254084,K,ssp370,CNRM-CM6-1,r6i1p1f2
8,Sep,2015,289.0798176015997,288.4143500214767,K,ssp370,CNRM-CM6-1,r6i1p1f2
9,Oct,2015,288.2592171868659,287.34819052996914,K,ssp370,CNRM-CM6-1,r6i1p1f2
10,Nov,2015,287.6175542883416,286.32866069517564,K,ssp370,CNRM-CM6-1,r6i1p1f2
11,Dec,2015,287.08157123563706,285.60396129598905,K,ssp370,CNRM-CM6-1,r6i1p1f2
12,Jan,2016,287.0888408388973,285.27589857641664,K,ssp370,CNRM-CM6-1,r6i1p1f2
13,Feb,2016,287.231319632912,285.51037166816656,K,ssp370,CNRM-CM6-1,r6i1p1f2
14,Mar,2016,287.8447614444861,286.1587625024607,K,ssp370,CNRM-CM6-1,r6i1p1f2
15,Apr,2016,288.47425519417334,287.0624188470721,K,ssp370,CNRM-CM6-1,r6i1p1f2
16,May,2016,288.8696883724462,287.83854350585074,K,ssp370,CNRM-CM6-1,r6i1p1f2
17,Jun,2016,289.28600457796045,288.62330649645224,K,ssp370,CNRM-CM6-1,r6i1p1f2
18,Jul,2016,289.55517608947025,289.0890545408866,K,ssp370,CNRM-CM6-1,r6i1p1f2
19,Aug,2016,289.64295049330394,289.10502198201783,K,ssp370,CNRM-CM6-1,r6i1p1f2
20,Sep,2016,289.1329379267111,288.4591241069654,K,ssp370,CNRM-CM6-1,r6i1p1f2
21,Oct,2016,288.16149386575887,287.2429709112449,K,ssp370,CNRM-CM6-1,r6i1p1f2
22,Nov,2016,287.4317133428858,286.17698761234504,K,ssp370,CNRM-CM6-1,r6i1p1f2
23,Dec,2016,287.0988395036454,285.43226261219615,K,ssp370,CNRM-CM6-1,r6i1p1f2
24,Jan,2017,287.06944440419994,285.1781848020079,K,ssp370,CNRM-CM6-1,r6i1p1f2
25,Feb,2017,287.2449303605897,285.4277903571321,K,ssp370,CNRM-CM6-1,r6i1p1f2
26,Mar,2017,287.78818302093,286.00415425307244,K,ssp370,CNRM-CM6-1,r6i1p1f2
27,Apr,2017,288.46821428155283,286.9625934263772,K,ssp370,CNRM-CM6-1,r6i1p1f2
28,May,2017,288.9672769775334,287.9517366563937,K,ssp370,CNRM-CM6-1,r6i1p1f2
29,Jun,2017,289.45667116500056,288.8087717645502,K,ssp370,CNRM-CM6-1,r6i1p1f2
30,Jul,2017,289.6726141898546,289.13243939056207,K,ssp370,CNRM-CM6-1,r6i1p1f2
31,Aug,2017,289.61882948582314,289.04719814841815,K,ssp370,CNRM-CM6-1,r6i1p1f2
32,Sep,2017,289.0070719544438,288.28360273726275,K,ssp370,CNRM-CM6-1,r6i1p1f2
33,Oct,2017,288.31405069006274,287.2473117356731,K,ssp370,CNRM-CM6-1,r6i1p1f2
34,Nov,2017,287.37665979211056,285.91318102230304,K,ssp370,CNRM-CM6-1,r6i1p1f2
35,Dec,2017,287.1655321995184,285.48529231813393,K,ssp370,CNRM-CM6-1,r6i1p1f2
36,Jan,2018,287.1415451229716,285.3285689806876,K,ssp370,CNRM-CM6-1,r6i1p1f2
37,Feb,2018,287.2289860490445,285.53497032707025,K,ssp370,CNRM-CM6-1,r6i1p1f2
38,Mar,2018,287.7025212398827,285.97811561286954,K,ssp370,CNRM-CM6-1,r6i1p1f2
39,Apr,2018,288.5447587694526,287.11546574831635,K,ssp370,CNRM-CM6-1,r6i1p1f2
40,May,2018,289.018647755173,287.9661410703999,K,ssp370,CNRM-CM6-1,r6i1p1f2
41,Jun,2018,289.581455883067,288.9122011552015,K,ssp370,CNRM-CM6-1,r6i1p1f2
42,Jul,2018,289.8789143741266,289.37503385325766,K,ssp370,CNRM-CM6-1,r6i1p1f2
43,Aug,2018,289.7181698991974,289.1754834723243,K,ssp370,CNRM-CM6-1,r6i1p1f2
44,Sep,2018,289.1252426683204,288.4293355749882,K,ssp370,CNRM-CM6-1,r6i1p1f2
45,Oct,2018,288.28872200472614,287.3113186801003,K,ssp370,CNRM-CM6-1,r6i1p1f2
