,Month,Year,No_arctic_temp,Global_temp,Units,Experiment,Model,Ensemble_member
0,Jan,1850,287.079916723917,285.0762139429,K,historical,CAS-ESM2-0,r1i1p1f1
1,Feb,1850,287.69982833316186,285.54887941723285,K,historical,CAS-ESM2-0,r1i1p1f1
2,Mar,1850,288.5138336284735,286.5293793817655,K,historical,CAS-ESM2-0,r1i1p1f1
3,Apr,1850,289.18212318999457,287.65599631444275,K,historical,CAS-ESM2-0,r1i1p1f1
4,May,1850,289.7629661584069,288.87339438210006,K,historical,CAS-ESM2-0,r1i1p1f1
5,Jun,1850,290.1236195335469,289.5398386463099,K,historical,CAS-ESM2-0,r1i1p1f1
6,Jul,1850,290.25781959650436,289.68460875104984,K,historical,CAS-ESM2-0,r1i1p1f1
7,Aug,1850,289.8713868933483,289.26145798756977,K,historical,CAS-ESM2-0,r1i1p1f1
8,Sep,1850,289.20327233290425,288.4391853035865,K,historical,CAS-ESM2-0,r1i1p1f1
9,Oct,1850,288.4677255480366,287.2612472692629,K,historical,CAS-ESM2-0,r1i1p1f1
10,Nov,1850,287.7097382471248,285.99982224910735,K,historical,CAS-ESM2-0,r1i1p1f1
11,Dec,1850,287.1807178089126,285.10322696065776,K,historical,CAS-ESM2-0,r1i1p1f1
12,Jan,1851,287.1358057904719,284.9586239898788,K,historical,CAS-ESM2-0,r1i1p1f1
13,Feb,1851,287.6525351775957,285.5184701861447,K,historical,CAS-ESM2-0,r1i1p1f1
14,Mar,1851,288.51500717321613,286.5589372723333,K,historical,CAS-ESM2-0,r1i1p1f1
15,Apr,1851,289.20041214711597,287.77459549247624,K,historical,CAS-ESM2-0,r1i1p1f1
16,May,1851,289.5580075338382,288.62605139581376,K,historical,CAS-ESM2-0,r1i1p1f1
17,Jun,1851,290.02523827982486,289.4043765417185,K,historical,CAS-ESM2-0,r1i1p1f1
18,Jul,1851,289.98052734533195,289.41385457996574,K,historical,CAS-ESM2-0,r1i1p1f1
19,Aug,1851,289.63568861458975,289.02791840587753,K,historical,CAS-ESM2-0,r1i1p1f1
20,Sep,1851,288.9889681929923,288.22935048847285,K,historical,CAS-ESM2-0,r1i1p1f1
21,Oct,1851,288.127425788446,286.994500265891,K,historical,CAS-ESM2-0,r1i1p1f1
22,Nov,1851,287.44988222740227,285.73520857542843,K,historical,CAS-ESM2-0,r1i1p1f1
23,Dec,1851,286.8563943718237,284.83034355825,K,historical,CAS-ESM2-0,r1i1p1f1
24,Jan,1852,286.8287694820723,284.6079182030311,K,historical,CAS-ESM2-0,r1i1p1f1
25,Feb,1852,287.40662021729827,285.3158011146136,K,historical,CAS-ESM2-0,r1i1p1f1
26,Mar,1852,288.28542045532646,286.3956498514025,K,historical,CAS-ESM2-0,r1i1p1f1
27,Apr,1852,288.76017910148954,287.3308273850823,K,historical,CAS-ESM2-0,r1i1p1f1
28,May,1852,289.20221941586175,288.2922206302238,K,historical,CAS-ESM2-0,r1i1p1f1
29,Jun,1852,289.54237973142307,288.95602540639715,K,historical,CAS-ESM2-0,r1i1p1f1
30,Jul,1852,289.6218294734803,289.07553454988545,K,historical,CAS-ESM2-0,r1i1p1f1
31,Aug,1852,289.13375012511585,288.55634479193594,K,historical,CAS-ESM2-0,r1i1p1f1
32,Sep,1852,288.59348396005214,287.8330561128832,K,historical,CAS-ESM2-0,r1i1p1f1
33,Oct,1852,288.0029946060066,286.80065838266114,K,historical,CAS-ESM2-0,r1i1p1f1
34,Nov,1852,287.2208967376948,285.48935484417325,K,historical,CAS-ESM2-0,r1i1p1f1
35,Dec,1852,286.6388898298006,284.64137851725826,K,historical,CAS-ESM2-0,r1i1p1f1
36,Jan,1853,286.85212284710417,284.6983574638307,K,historical,CAS-ESM2-0,r1i1p1f1
37,Feb,1853,287.17657117250656,285.0931560159392,K,historical,CAS-ESM2-0,r1i1p1f1
38,Mar,1853,287.80734828969935,285.93000792482593,K,historical,CAS-ESM2-0,r1i1p1f1
39,Apr,1853,288.61789217908967,287.1751818594598,K,historical,CAS-ESM2-0,r1i1p1f1
40,May,1853,289.212876254087,288.2870077457492,K,historical,CAS-ESM2-0,r1i1p1f1
41,Jun,1853,289.6087308495817,289.01423230711254,K,historical,CAS-ESM2-0,r1i1p1f1
42,Jul,1853,289.7616764874695,289.2143116933148,K,historical,CAS-ESM2-0,r1i1p1f1
43,Aug,1853,289.45541213621544,288.8495540025315,K,historical,CAS-ESM2-0,r1i1p1f1
44,Sep,1853,288.8486219609103,288.08556737100446,K,historical,CAS-ESM2-0,r1i1p1f1
45,Oct,1853,288.0692258058167,286.9590955972476,K,historical,CAS-ESM2-0,r1i1p1f1
46,Nov,1853,287.63261016825504,285.9608389519971,K,historical,CAS-ESM2-0,r1i1p1f1
47,Dec,1853,287.16738784964423,285.230987662091,K,historical,CAS-ESM2-0,r1i1p1f1
48,Jan,1854,287.27382451082946,285.16688230347694,K,historical,CAS-ESM2-0,r1i1p1f1
49,Feb,1854,287.70088433091144,285.47141532407954,K,historical,CAS-ESM2-0,r1i1p1f1
50,Mar,1854,288.59751502492696,286.69964213626963,K,historical,CAS-ESM2-0,r1i1p1f1
51,Apr,1854,289.12122072117154,287.73003953157746,K,historical,CAS-ESM2-0,r1i1p1f1
52,May,1854,289.5739277977802,288.6679731509914,K,historical,CAS-ESM2-0,r1i1p1f1
53,Jun,1854,290.09238971687233,289.46264321987366,K,historical,CAS-ESM2-0,r1i1p1f1
54,Jul,1854,290.00734257527,289.4515221250214,K,historical,CAS-ESM2-0,r1i1p1f1
55,Aug,1854,289.79688234678406,289.19549882711806,K,historical,CAS-ESM2-0,r1i1p1f1
56,Sep,1854,289.0990743481948,288.319805834025,K,historical,CAS-ESM2-0,r1i1p1f1
57,Oct,1854,288.44407011583405,287.25539407308577,K,historical,CAS-ESM2-0,r1i1p1f1
58,Nov,1854,287.6426193028689,286.00643495985946,K,historical,CAS-ESM2-0,r1i1p1f1
59,Dec,1854,287.2317589162619,285.1690104562287,K,historical,CAS-ESM2-0,r1i1p1f1
