,Month,Year,No_arctic_temp,Global_temp,Units,Experiment,Model,Ensemble_member
0,Jan,1850,287.8913902283713,285.94098554649645,K,historical,NorESM2-LM,r1i1p1f1
1,Feb,1850,287.9010602580927,285.8334794038249,K,historical,NorESM2-LM,r1i1p1f1
2,Mar,1850,288.32019989224403,286.57665782330105,K,historical,NorESM2-LM,r1i1p1f1
3,Apr,1850,289.1070731331314,287.5398373411939,K,historical,NorESM2-LM,r1i1p1f1
4,May,1850,289.4658053221997,288.4336065275533,K,historical,NorESM2-LM,r1i1p1f1
5,Jun,1850,289.81577984934455,289.0076078409872,K,historical,NorESM2-LM,r1i1p1f1
6,Jul,1850,290.08699954691576,289.3471358407043,K,historical,NorESM2-LM,r1i1p1f1
7,Aug,1850,289.91735250740714,289.1704892321995,K,historical,NorESM2-LM,r1i1p1f1
8,Sep,1850,289.622631085932,288.7252502305965,K,historical,NorESM2-LM,r1i1p1f1
9,Oct,1850,288.9104944076349,287.6624030423491,K,historical,NorESM2-LM,r1i1p1f1
10,Nov,1850,288.3163137073506,286.6995137396553,K,historical,NorESM2-LM,r1i1p1f1
11,Dec,1850,287.91465949020886,285.9841755765653,K,historical,NorESM2-LM,r1i1p1f1
12,Jan,1851,287.77904742458895,285.7500046067748,K,historical,NorESM2-LM,r1i1p1f1
13,Feb,1851,288.36713150009825,286.25436660460394,K,historical,NorESM2-LM,r1i1p1f1
14,Mar,1851,288.66559156084406,286.6553912621468,K,historical,NorESM2-LM,r1i1p1f1
15,Apr,1851,289.2779085485962,287.71113251918075,K,historical,NorESM2-LM,r1i1p1f1
16,May,1851,289.8174592963553,288.75922438240264,K,historical,NorESM2-LM,r1i1p1f1
17,Jun,1851,290.179323615241,289.3840618476463,K,historical,NorESM2-LM,r1i1p1f1
18,Jul,1851,290.28325045022774,289.5651944075984,K,historical,NorESM2-LM,r1i1p1f1
19,Aug,1851,290.293765442503,289.5485866906472,K,historical,NorESM2-LM,r1i1p1f1
20,Sep,1851,289.7721540274354,288.9016377368674,K,historical,NorESM2-LM,r1i1p1f1
21,Oct,1851,289.2002467605284,288.01883951247777,K,historical,NorESM2-LM,r1i1p1f1
22,Nov,1851,288.4522033541387,286.81975288455976,K,historical,NorESM2-LM,r1i1p1f1
23,Dec,1851,288.1267617147983,286.166849949967,K,historical,NorESM2-LM,r1i1p1f1
24,Jan,1852,287.9621419538781,285.96959773178224,K,historical,NorESM2-LM,r1i1p1f1
25,Feb,1852,287.99826516739415,286.0733284654369,K,historical,NorESM2-LM,r1i1p1f1
26,Mar,1852,288.38104776137413,286.59283174385166,K,historical,NorESM2-LM,r1i1p1f1
27,Apr,1852,289.03145699759915,287.6401469367029,K,historical,NorESM2-LM,r1i1p1f1
28,May,1852,289.5386931316669,288.53044244521345,K,historical,NorESM2-LM,r1i1p1f1
29,Jun,1852,289.94979815549704,289.166979980687,K,historical,NorESM2-LM,r1i1p1f1
30,Jul,1852,290.06377374103386,289.34542107972754,K,historical,NorESM2-LM,r1i1p1f1
31,Aug,1852,289.99848372618453,289.27619925671223,K,historical,NorESM2-LM,r1i1p1f1
32,Sep,1852,289.6685566803601,288.7710203817782,K,historical,NorESM2-LM,r1i1p1f1
33,Oct,1852,289.0579202313829,287.8261583359986,K,historical,NorESM2-LM,r1i1p1f1
34,Nov,1852,288.45965919289915,286.9329468020614,K,historical,NorESM2-LM,r1i1p1f1
35,Dec,1852,288.0609023469761,286.25915976394236,K,historical,NorESM2-LM,r1i1p1f1
36,Jan,1853,287.8518153983743,285.89181275695876,K,historical,NorESM2-LM,r1i1p1f1
37,Feb,1853,288.0283560798434,286.0272911572211,K,historical,NorESM2-LM,r1i1p1f1
38,Mar,1853,288.7064638884737,286.89675074867057,K,historical,NorESM2-LM,r1i1p1f1
39,Apr,1853,289.12402020638416,287.6295890995932,K,historical,NorESM2-LM,r1i1p1f1
40,May,1853,289.7290002242078,288.69304435947146,K,historical,NorESM2-LM,r1i1p1f1
41,Jun,1853,289.95213499066966,289.16341688150453,K,historical,NorESM2-LM,r1i1p1f1
42,Jul,1853,290.23596788016306,289.58157356251826,K,historical,NorESM2-LM,r1i1p1f1
43,Aug,1853,290.1709725700713,289.4440899448794,K,historical,NorESM2-LM,r1i1p1f1
44,Sep,1853,289.7488735717351,288.8806962292745,K,historical,NorESM2-LM,r1i1p1f1
45,Oct,1853,289.23781125530473,288.0576142144478,K,historical,NorESM2-LM,r1i1p1f1
46,Nov,1853,288.7062667818609,287.1373800741253,K,historical,NorESM2-LM,r1i1p1f1
47,Dec,1853,288.3145526844475,286.51614837071423,K,historical,NorESM2-LM,r1i1p1f1
48,Jan,1854,288.33610476467794,286.3789326717456,K,historical,NorESM2-LM,r1i1p1f1
49,Feb,1854,288.56191475657266,286.53344077827626,K,historical,NorESM2-LM,r1i1p1f1
50,Mar,1854,288.8377212147018,286.89949535488273,K,historical,NorESM2-LM,r1i1p1f1
51,Apr,1854,289.51789204323416,287.9564444026295,K,historical,NorESM2-LM,r1i1p1f1
52,May,1854,289.91210097383373,288.8045957158913,K,historical,NorESM2-LM,r1i1p1f1
53,Jun,1854,290.21347720820575,289.4124726883842,K,historical,NorESM2-LM,r1i1p1f1
