,arctic_trend,world_trend,AA,trend_period,Model,Experiment,Ensemble_member,Months
0,0.05797154905161127,0.03149175723239196,1.840848340847191,2015_2065,CESM2-WACCM,ssp245,r1i1p1f1,all
