,arctic_trend,world_trend,AA,trend_period,Model,Experiment,Ensemble_member,Months
0,0.08864258522329127,0.029041326723844924,3.0522911734094302,2015_2065,ACCESS-CM2,ssp126,r2i1p1f1,all
