,year,Experiment,Model,adjusted_world_tas_anom,adjusted_no_arctic_tas_anom
40,1890,historical,AWI-CM-1-1-MR,-0.03726564155781962,-0.030518095844051105
41,1891,historical,AWI-CM-1-1-MR,-0.030506342045823014,-0.022986637464602225
42,1892,historical,AWI-CM-1-1-MR,-0.008031183135983607,-0.0007021444182861917
43,1893,historical,AWI-CM-1-1-MR,0.010644678155986898,0.016618727863450495
44,1894,historical,AWI-CM-1-1-MR,0.024995801007682658,0.02583671019004876
45,1895,historical,AWI-CM-1-1-MR,0.04165349272944729,0.041236715119302984
46,1896,historical,AWI-CM-1-1-MR,0.04263878342163788,0.043240794082615316
47,1897,historical,AWI-CM-1-1-MR,0.036973507079107494,0.03696962182762685
48,1898,historical,AWI-CM-1-1-MR,0.029475469292975006,0.031168505502154404
49,1899,historical,AWI-CM-1-1-MR,0.028844578568238806,0.029304642411432304
50,1900,historical,AWI-CM-1-1-MR,0.0320532395652227,0.03083453015554797
51,1901,historical,AWI-CM-1-1-MR,0.03565809080870243,0.033967598688188376
52,1902,historical,AWI-CM-1-1-MR,0.033163767039237804,0.030846651126958464
53,1903,historical,AWI-CM-1-1-MR,0.04274043328210127,0.0368124637586232
54,1904,historical,AWI-CM-1-1-MR,0.04924915503205586,0.0424802626038211
55,1905,historical,AWI-CM-1-1-MR,0.03290119545662572,0.025805179267972662
56,1906,historical,AWI-CM-1-1-MR,0.024300667548466746,0.01785714804949417
57,1907,historical,AWI-CM-1-1-MR,0.014392773280030031,0.008603302143268213
58,1908,historical,AWI-CM-1-1-MR,0.00792400747238018,0.0014910288750026428
59,1909,historical,AWI-CM-1-1-MR,0.0017152993505809852,-0.0036529501371273514
60,1910,historical,AWI-CM-1-1-MR,-0.006954043205686172,-0.012916182979483765
61,1911,historical,AWI-CM-1-1-MR,-0.00023387700920474985,-0.005965306836160643
62,1912,historical,AWI-CM-1-1-MR,0.008532718770481642,0.002018688448874096
63,1913,historical,AWI-CM-1-1-MR,0.023053687237673568,0.014897705836636292
64,1914,historical,AWI-CM-1-1-MR,0.039462446625647324,0.031148327835457786
65,1915,historical,AWI-CM-1-1-MR,0.04038392498695905,0.03183909323190648
66,1916,historical,AWI-CM-1-1-MR,0.04964767572278442,0.04087168902441329
67,1917,historical,AWI-CM-1-1-MR,0.07267466215569414,0.06297833204515371
68,1918,historical,AWI-CM-1-1-MR,0.08212233478242205,0.07193856224305667
69,1919,historical,AWI-CM-1-1-MR,0.07799788349695591,0.06857870761417667
70,1920,historical,AWI-CM-1-1-MR,0.09314761027071003,0.08328476979350263
71,1921,historical,AWI-CM-1-1-MR,0.10545647455872338,0.09433972426700811
72,1922,historical,AWI-CM-1-1-MR,0.12120317950054461,0.11058777057639284
73,1923,historical,AWI-CM-1-1-MR,0.1345781813218731,0.12490504264208
74,1924,historical,AWI-CM-1-1-MR,0.14499864896692102,0.13526838196523855
75,1925,historical,AWI-CM-1-1-MR,0.15439807506104772,0.1442589777763858
76,1926,historical,AWI-CM-1-1-MR,0.15806717005012302,0.14643303261556204
77,1927,historical,AWI-CM-1-1-MR,0.16430599888461483,0.15352982579033866
78,1928,historical,AWI-CM-1-1-MR,0.17153012375592783,0.1597550733739862
79,1929,historical,AWI-CM-1-1-MR,0.1707420018483686,0.15816104701103015
80,1930,historical,AWI-CM-1-1-MR,0.17623885551454135,0.16441994496187465
81,1931,historical,AWI-CM-1-1-MR,0.18294137795009904,0.17018121700968603
82,1932,historical,AWI-CM-1-1-MR,0.17193926473236376,0.1607404357728262
83,1933,historical,AWI-CM-1-1-MR,0.16660941026332696,0.15617875289651895
84,1934,historical,AWI-CM-1-1-MR,0.17164992693726455,0.1612952191658688
85,1935,historical,AWI-CM-1-1-MR,0.16608657914082067,0.156240931034528
86,1936,historical,AWI-CM-1-1-MR,0.17466282019374804,0.16369785635463296
87,1937,historical,AWI-CM-1-1-MR,0.18744022623433784,0.1733842504081497
88,1938,historical,AWI-CM-1-1-MR,0.19583994067000052,0.1800647958135966
89,1939,historical,AWI-CM-1-1-MR,0.19556671579309476,0.17898765855983828
90,1940,historical,AWI-CM-1-1-MR,0.196874541769202,0.18017196703418983
91,1941,historical,AWI-CM-1-1-MR,0.20944932717932022,0.19297013076854777
92,1942,historical,AWI-CM-1-1-MR,0.20386519183449436,0.18597549839121905
93,1943,historical,AWI-CM-1-1-MR,0.198945003834305,0.1822387924750533
94,1944,historical,AWI-CM-1-1-MR,0.20001303793915068,0.1840068292634888
95,1945,historical,AWI-CM-1-1-MR,0.2032623991498828,0.18630309247287308
96,1946,historical,AWI-CM-1-1-MR,0.20560815869888396,0.18953879441212865
97,1947,historical,AWI-CM-1-1-MR,0.22074066451148822,0.20440388060780956
98,1948,historical,AWI-CM-1-1-MR,0.22589036462426806,0.20922095203739782
99,1949,historical,AWI-CM-1-1-MR,0.23139643491493148,0.21313838387249948
100,1950,historical,AWI-CM-1-1-MR,0.24696572047684975,0.2270926551139643
101,1951,historical,AWI-CM-1-1-MR,0.24383998089112816,0.22385700244804121
102,1952,historical,AWI-CM-1-1-MR,0.23762833198160035,0.2179313672504006
103,1953,historical,AWI-CM-1-1-MR,0.23224013017309603,0.21313652915367548
104,1954,historical,AWI-CM-1-1-MR,0.2423649115673343,0.22381016307768153
105,1955,historical,AWI-CM-1-1-MR,0.2574201839344213,0.23815009266402012
106,1956,historical,AWI-CM-1-1-MR,0.2585122976282134,0.23844114674383748
107,1957,historical,AWI-CM-1-1-MR,0.2667017290354903,0.2468216588375814
108,1958,historical,AWI-CM-1-1-MR,0.27230038629613845,0.2520615003321957
109,1959,historical,AWI-CM-1-1-MR,0.2738394390983304,0.2520036272238536
110,1960,historical,AWI-CM-1-1-MR,0.27081430170672777,0.2505012502880865
111,1961,historical,AWI-CM-1-1-MR,0.274817324187998,0.25405348834026575
112,1962,historical,AWI-CM-1-1-MR,0.27895276010621767,0.2582193265706397
113,1963,historical,AWI-CM-1-1-MR,0.28730702994180646,0.26685552894687403
114,1964,historical,AWI-CM-1-1-MR,0.28378908440901973,0.2650416178269603
115,1965,historical,AWI-CM-1-1-MR,0.28469045087036127,0.2670950992080012
116,1966,historical,AWI-CM-1-1-MR,0.28623183316670614,0.2696490691204572
117,1967,historical,AWI-CM-1-1-MR,0.2902735155080664,0.27315143143496595
118,1968,historical,AWI-CM-1-1-MR,0.2875419113157501,0.27127170168432535
119,1969,historical,AWI-CM-1-1-MR,0.2858456792004593,0.2704300059290361
120,1970,historical,AWI-CM-1-1-MR,0.2865094970718294,0.2717375964967489
121,1971,historical,AWI-CM-1-1-MR,0.27887639479816984,0.26349019487403474
122,1972,historical,AWI-CM-1-1-MR,0.28901321686190934,0.2735331133911462
123,1973,historical,AWI-CM-1-1-MR,0.2953286793241058,0.27995001687771465
124,1974,historical,AWI-CM-1-1-MR,0.30762083408868107,0.29172359645378304
125,1975,historical,AWI-CM-1-1-MR,0.3198810938438086,0.3023984113882122
126,1976,historical,AWI-CM-1-1-MR,0.31919273323048397,0.2996338313067756
127,1977,historical,AWI-CM-1-1-MR,0.3121608828507946,0.29177357880237914
128,1978,historical,AWI-CM-1-1-MR,0.311801988702134,0.2896009409717963
129,1979,historical,AWI-CM-1-1-MR,0.32751380533534097,0.3035047546877489
130,1980,historical,AWI-CM-1-1-MR,0.3448203331932651,0.3187054931018745
131,1981,historical,AWI-CM-1-1-MR,0.35828421733517746,0.3323928031544295
132,1982,historical,AWI-CM-1-1-MR,0.37678671399256014,0.3510206354511781
133,1983,historical,AWI-CM-1-1-MR,0.40522505522350544,0.37910502171182014
134,1984,historical,AWI-CM-1-1-MR,0.4156030885584755,0.3882633734352385
135,1985,historical,AWI-CM-1-1-MR,0.4123581449172822,0.3836938885100382
136,1986,historical,AWI-CM-1-1-MR,0.42199849421444413,0.39191450934853894
137,1987,historical,AWI-CM-1-1-MR,0.4315108409194833,0.3999043611317134
138,1988,historical,AWI-CM-1-1-MR,0.4513120432143402,0.417851323227637
139,1989,historical,AWI-CM-1-1-MR,0.4727739564582427,0.437781923128662
140,1990,historical,AWI-CM-1-1-MR,0.487801844638326,0.45006551313483456
141,1991,historical,AWI-CM-1-1-MR,0.5099449359405733,0.471619420793705
142,1992,historical,AWI-CM-1-1-MR,0.5290520918830393,0.4887717624881729
143,1993,historical,AWI-CM-1-1-MR,0.557379039121915,0.5154697463655471
144,1994,historical,AWI-CM-1-1-MR,0.5843035390316745,0.5399411034218023
145,1995,historical,AWI-CM-1-1-MR,0.6043794716888224,0.5575432663244686
146,1996,historical,AWI-CM-1-1-MR,0.6372226480365086,0.5863103238256204
147,1997,historical,AWI-CM-1-1-MR,0.6589739180299045,0.6049040339917686
148,1998,historical,AWI-CM-1-1-MR,0.6710137140858998,0.6146474943160782
149,1999,historical,AWI-CM-1-1-MR,0.6962841114236613,0.6373769672190689
150,2000,historical,AWI-CM-1-1-MR,0.7384497699459034,0.6778951609385202
151,2001,historical,AWI-CM-1-1-MR,0.7802735055601345,0.7184261836463975
152,2002,historical,AWI-CM-1-1-MR,0.8117825596350247,0.7485002186118552
153,2003,historical,AWI-CM-1-1-MR,0.8376312322515679,0.7707568052078261
154,2004,historical,AWI-CM-1-1-MR,0.8473595118296656,0.7807495271610816
155,2005,historical,AWI-CM-1-1-MR,0.8750504333010292,0.808092932795089
156,2006,historical,AWI-CM-1-1-MR,0.8934865068919755,0.8256810225304122
157,2007,historical,AWI-CM-1-1-MR,0.9154240711396178,0.8465913652059298
158,2008,historical,AWI-CM-1-1-MR,0.9247872880703363,0.8556834797395195
159,2009,historical,AWI-CM-1-1-MR,0.9406547168400919,0.8708474029427105
160,2010,historical,AWI-CM-1-1-MR,0.9599066118487822,0.8889819710098776
161,2011,historical,AWI-CM-1-1-MR,0.9796617176585225,0.9070658974763652
162,2012,historical,AWI-CM-1-1-MR,0.9971855494485542,0.92310097329204
163,2013,historical,AWI-CM-1-1-MR,1.0165445593543183,0.9400268051052104
164,2014,historical,AWI-CM-1-1-MR,1.0395071662943187,0.9616189337237419
165,2015,ssp245,AWI-CM-1-1-MR,1.0617714413162076,0.9813504233212281
166,2016,ssp245,AWI-CM-1-1-MR,1.0838557010426881,1.0008663713558053
167,2017,ssp245,AWI-CM-1-1-MR,1.102218592507601,1.0146894399344109
168,2018,ssp245,AWI-CM-1-1-MR,1.1167944569450563,1.0277202325509065
169,2019,ssp245,AWI-CM-1-1-MR,1.1439115127226147,1.0508563426178434
170,2020,ssp245,AWI-CM-1-1-MR,1.1667759612181912,1.070113939438167
171,2021,ssp245,AWI-CM-1-1-MR,1.1907347695544719,1.0908196940293189
172,2022,ssp245,AWI-CM-1-1-MR,1.2183831947094361,1.115680743797898
173,2023,ssp245,AWI-CM-1-1-MR,1.2479818347004792,1.1419259381739195
174,2024,ssp245,AWI-CM-1-1-MR,1.2683413694281607,1.1601419294082402
175,2025,ssp245,AWI-CM-1-1-MR,1.2928402794395437,1.1823947877597614
176,2026,ssp245,AWI-CM-1-1-MR,1.3072892122622022,1.195314153392316
177,2027,ssp245,AWI-CM-1-1-MR,1.3178157758760312,1.2028643898001532
178,2028,ssp245,AWI-CM-1-1-MR,1.3375558300931085,1.220795457359057
179,2029,ssp245,AWI-CM-1-1-MR,1.3565715785966104,1.2383326024492889
180,2030,ssp245,AWI-CM-1-1-MR,1.3596399661636702,1.2420877260818337
181,2031,ssp245,AWI-CM-1-1-MR,1.3775651914893854,1.2595220632344974
182,2032,ssp245,AWI-CM-1-1-MR,1.4020614026900249,1.2831796410723126
183,2033,ssp245,AWI-CM-1-1-MR,1.4254759363168064,1.305579985841454
184,2034,ssp245,AWI-CM-1-1-MR,1.4443512187869854,1.3239352410108975
185,2035,ssp245,AWI-CM-1-1-MR,1.463710173932643,1.343017915892781
186,2036,ssp245,AWI-CM-1-1-MR,1.4831852568127457,1.36105272444398
187,2037,ssp245,AWI-CM-1-1-MR,1.5002981081502378,1.3762267693560803
188,2038,ssp245,AWI-CM-1-1-MR,1.5240283488342412,1.3988946639104602
189,2039,ssp245,AWI-CM-1-1-MR,1.543940728258911,1.4176223759955875
190,2040,ssp245,AWI-CM-1-1-MR,1.556185015586272,1.4293816464998188
191,2041,ssp245,AWI-CM-1-1-MR,1.5879907898183518,1.4588979167214837
192,2042,ssp245,AWI-CM-1-1-MR,1.6182463894263852,1.487954941765179
193,2043,ssp245,AWI-CM-1-1-MR,1.6384613684413245,1.5064289127961517
194,2044,ssp245,AWI-CM-1-1-MR,1.6559132175040803,1.52129414357269
195,2045,ssp245,AWI-CM-1-1-MR,1.6880430945856422,1.549733020361977
196,2046,ssp245,AWI-CM-1-1-MR,1.7097222042444415,1.568509515465498
197,2047,ssp245,AWI-CM-1-1-MR,1.7319020236300682,1.590615637678205
198,2048,ssp245,AWI-CM-1-1-MR,1.7603298821772737,1.6169321891442154
199,2049,ssp245,AWI-CM-1-1-MR,1.7822670618781828,1.6371732857600856
200,2050,ssp245,AWI-CM-1-1-MR,1.8092015478681986,1.66137195977982
201,2051,ssp245,AWI-CM-1-1-MR,1.8303541334248228,1.6810417585820816
202,2052,ssp245,AWI-CM-1-1-MR,1.8464283640722845,1.6961267902273458
203,2053,ssp245,AWI-CM-1-1-MR,1.8608399420781099,1.71088410863559
204,2054,ssp245,AWI-CM-1-1-MR,1.8758970027136432,1.7247219953966124
205,2055,ssp245,AWI-CM-1-1-MR,1.8953009703763197,1.7433317119642229
206,2056,ssp245,AWI-CM-1-1-MR,1.8999314199205553,1.747139899730432
207,2057,ssp245,AWI-CM-1-1-MR,1.9246754593147661,1.7712424167697511
208,2058,ssp245,AWI-CM-1-1-MR,1.9558713834523127,1.8007690667124197
209,2059,ssp245,AWI-CM-1-1-MR,1.976210037746537,1.8203819235784975
210,2060,ssp245,AWI-CM-1-1-MR,2.0008770000772893,1.8446138824237481
211,2061,ssp245,AWI-CM-1-1-MR,2.0058800075512755,1.8516177425081086
212,2062,ssp245,AWI-CM-1-1-MR,2.010281303656053,1.855646960429522
213,2063,ssp245,AWI-CM-1-1-MR,2.0170607538562035,1.8614574330831244
214,2064,ssp245,AWI-CM-1-1-MR,2.0394450901992807,1.8828799354842476
215,2065,ssp245,AWI-CM-1-1-MR,2.047199204082877,1.890124766413609
216,2066,ssp245,AWI-CM-1-1-MR,2.052743056594823,1.8940158157843408
217,2067,ssp245,AWI-CM-1-1-MR,2.066728698489848,1.9081372958721654
218,2068,ssp245,AWI-CM-1-1-MR,2.0826922943058217,1.9229918653930897
219,2069,ssp245,AWI-CM-1-1-MR,2.103120902025078,1.943705468376319
220,2070,ssp245,AWI-CM-1-1-MR,2.1150736297662314,1.9544157053482152
221,2071,ssp245,AWI-CM-1-1-MR,2.1397449776090247,1.977486050004934
222,2072,ssp245,AWI-CM-1-1-MR,2.1477193380159862,1.9859082701962407
223,2073,ssp245,AWI-CM-1-1-MR,2.146398582496707,1.9868109550380615
224,2074,ssp245,AWI-CM-1-1-MR,2.1565963477979744,1.9985632838427112
225,2075,ssp245,AWI-CM-1-1-MR,2.1550598676611097,1.9954736911508024
226,2076,ssp245,AWI-CM-1-1-MR,2.1791670111091728,2.0166884872483544
227,2077,ssp245,AWI-CM-1-1-MR,2.1952350480069236,2.0303688804749624
228,2078,ssp245,AWI-CM-1-1-MR,2.201938869164928,2.0378285466229418
229,2079,ssp245,AWI-CM-1-1-MR,2.203779215615443,2.040152671487274
230,2080,ssp245,AWI-CM-1-1-MR,2.2056139537867225,2.043033446648354
231,2081,ssp245,AWI-CM-1-1-MR,2.2154506771337177,2.0551443614982188
232,2082,ssp245,AWI-CM-1-1-MR,2.2282575323041365,2.0678221589451984
233,2083,ssp245,AWI-CM-1-1-MR,2.2387380830608636,2.076882597957762
234,2084,ssp245,AWI-CM-1-1-MR,2.239729493294666,2.0760905432241388
235,2085,ssp245,AWI-CM-1-1-MR,2.2519094915879436,2.0877102220453367
236,2086,ssp245,AWI-CM-1-1-MR,2.2667912234110887,2.102594598487998
237,2087,ssp245,AWI-CM-1-1-MR,2.276091143212312,2.109891604333687
238,2088,ssp245,AWI-CM-1-1-MR,2.2911001540384865,2.1216715825294754
239,2089,ssp245,AWI-CM-1-1-MR,2.300366950834411,2.129059759458834
240,2090,ssp245,AWI-CM-1-1-MR,2.3117114178586187,2.1419055826305162
241,2091,ssp245,AWI-CM-1-1-MR,2.304176873680034,2.135019623872567
242,2092,ssp245,AWI-CM-1-1-MR,2.3003764830064486,2.132299495511183
243,2093,ssp245,AWI-CM-1-1-MR,2.2975590645679875,2.1301681333747147
244,2094,ssp245,AWI-CM-1-1-MR,,
245,2095,ssp245,AWI-CM-1-1-MR,,
246,2096,ssp245,AWI-CM-1-1-MR,,
247,2097,ssp245,AWI-CM-1-1-MR,,
248,2098,ssp245,AWI-CM-1-1-MR,,
249,2099,ssp245,AWI-CM-1-1-MR,,
250,2100,ssp245,AWI-CM-1-1-MR,,
251,1850,historical,CESM2,,
252,1851,historical,CESM2,,
253,1852,historical,CESM2,,
254,1853,historical,CESM2,,
255,1854,historical,CESM2,,
256,1855,historical,CESM2,,
257,1856,historical,CESM2,,
258,1857,historical,CESM2,-0.017991599862431693,-0.02176605575490795
259,1858,historical,CESM2,-0.024091298463704634,-0.024068431540962755
260,1859,historical,CESM2,-0.0368406974174938,-0.03567826566424325
261,1860,historical,CESM2,-0.05097138810531716,-0.047609465220551164
262,1861,historical,CESM2,-0.05886996659436161,-0.056203556325043
263,1862,historical,CESM2,-0.05439706424476408,-0.0531257006986332
264,1863,historical,CESM2,-0.035166677725355866,-0.030842792736140368
265,1864,historical,CESM2,-0.026229718768349466,-0.022692801466055183
266,1865,historical,CESM2,-0.030967441006400146,-0.028236973374789198
267,1866,historical,CESM2,-0.03619402947337472,-0.03476651256129743
268,1867,historical,CESM2,-0.0482826384038105,-0.04605461269006905
269,1868,historical,CESM2,-0.06844822397453523,-0.06583739595030794
270,1869,historical,CESM2,-0.06062148508431776,-0.05424069213478637
271,1870,historical,CESM2,-0.026969160613782295,-0.022208532519853556
272,1871,historical,CESM2,-0.025136518052400345,-0.019265345172905658
273,1872,historical,CESM2,-0.030164625777658726,-0.02516708016687883
274,1873,historical,CESM2,-0.01740060862182337,-0.014630107533698311
275,1874,historical,CESM2,0.007416132649007945,0.009164228602603044
276,1875,historical,CESM2,0.026461368052094203,0.02570795256792515
277,1876,historical,CESM2,0.041596368145494465,0.03885380375083098
278,1877,historical,CESM2,0.03189272176661986,0.02799439049438718
279,1878,historical,CESM2,0.0067510052489361035,0.00209529736220887
280,1879,historical,CESM2,-0.004522390445797353,-0.008537098256511524
281,1880,historical,CESM2,-0.011216759069951624,-0.014897282347814155
282,1881,historical,CESM2,-0.02355636158882702,-0.027187430650235336
283,1882,historical,CESM2,-0.012868205247752014,-0.01932878900159283
284,1883,historical,CESM2,0.008768947593467719,0.0034393473851090316
285,1884,historical,CESM2,0.017403980274926862,0.014257393574587421
286,1885,historical,CESM2,0.003533828287267669,0.002500340364751333
287,1886,historical,CESM2,0.00938918076207825,0.008785741923348323
288,1887,historical,CESM2,0.01925999221177832,0.0187006544796736
289,1888,historical,CESM2,0.014268148076538284,0.01336793694055921
290,1889,historical,CESM2,-0.0032400166487285575,-0.0037841814705636845
291,1890,historical,CESM2,-0.0024767592819557333,-0.0005461882482673967
292,1891,historical,CESM2,0.00796032789883713,0.010450099922225191
293,1892,historical,CESM2,0.03001236831733809,0.03558802934595
294,1893,historical,CESM2,0.05210549843891018,0.05862544380909693
295,1894,historical,CESM2,0.07210287125629215,0.07718498475549068
296,1895,historical,CESM2,0.07932972294663511,0.08419789423911621
297,1896,historical,CESM2,0.08631258494019141,0.0925121487700198
298,1897,historical,CESM2,0.0709496869238636,0.08017456635385484
299,1898,historical,CESM2,0.048476477783620006,0.06077895791119865
300,1899,historical,CESM2,0.02328421980279456,0.035222372563553525
301,1900,historical,CESM2,0.017070399171995865,0.02668666172469476
302,1901,historical,CESM2,0.010534541111225608,0.018675365747098972
303,1902,historical,CESM2,0.0016380060733326267,0.006096726111087383
304,1903,historical,CESM2,-0.012961075942591327,-0.006210212809351149
305,1904,historical,CESM2,-0.02155456429622208,-0.013831861839542024
306,1905,historical,CESM2,-0.04060642140147434,-0.03356058323358873
307,1906,historical,CESM2,-0.059657992629772776,-0.04915410052340316
308,1907,historical,CESM2,-0.06790442859343175,-0.06023704615290217
309,1908,historical,CESM2,-0.07921450541704803,-0.07436491043201408
310,1909,historical,CESM2,-0.08898581579194155,-0.08392770674302343
311,1910,historical,CESM2,-0.09272874149296233,-0.08716315181614544
312,1911,historical,CESM2,-0.09860688635131118,-0.09458690510938741
313,1912,historical,CESM2,-0.09470292502764321,-0.09228000732550076
314,1913,historical,CESM2,-0.09178833995753237,-0.09184673561373159
315,1914,historical,CESM2,-0.07708910679201085,-0.07980422736495711
316,1915,historical,CESM2,-0.06473791607612593,-0.06859671456447639
317,1916,historical,CESM2,-0.0644520133077841,-0.07195957858685965
318,1917,historical,CESM2,-0.060418648730206775,-0.06532531686205342
319,1918,historical,CESM2,-0.03490935933615359,-0.03966183635105507
320,1919,historical,CESM2,-0.012553113470218542,-0.017050603257929276
321,1920,historical,CESM2,0.001645326250068126,-0.002815141297579617
322,1921,historical,CESM2,0.0036981274751533063,-0.000737509670552303
323,1922,historical,CESM2,0.007536303105477205,0.0036252403483539647
324,1923,historical,CESM2,0.016837875973761688,0.013422986484043418
325,1924,historical,CESM2,0.027361448199942795,0.021336239871031556
326,1925,historical,CESM2,0.04945434266888331,0.03987755653026183
327,1926,historical,CESM2,0.08628283347108519,0.07508798326747286
328,1927,historical,CESM2,0.11550909057935341,0.10087686357206879
329,1928,historical,CESM2,0.1148628598166228,0.09685615438828123
330,1929,historical,CESM2,0.10118327405054366,0.0829728028495519
331,1930,historical,CESM2,0.10529296560060107,0.08705893717023641
332,1931,historical,CESM2,0.11899216369915848,0.10258159393613943
333,1932,historical,CESM2,0.12586390218926533,0.10758003432259854
334,1933,historical,CESM2,0.12608959137181702,0.10157535260867943
335,1934,historical,CESM2,0.12998589697115562,0.10036636822985963
336,1935,historical,CESM2,0.14631681286117168,0.11315984479031392
337,1936,historical,CESM2,0.17222114183128648,0.13467186731046207
338,1937,historical,CESM2,0.16705311707364973,0.13012486858867636
339,1938,historical,CESM2,0.16490281743947569,0.12665375427028655
340,1939,historical,CESM2,0.16143348910232172,0.12509617624570332
341,1940,historical,CESM2,0.1409417195283375,0.10515119657134382
342,1941,historical,CESM2,0.11218313624638365,0.07833948077502968
343,1942,historical,CESM2,0.10571254861617592,0.07436977280309841
344,1943,historical,CESM2,0.13234336402311206,0.09979246385316294
345,1944,historical,CESM2,0.15308076610892243,0.12378401413256092
346,1945,historical,CESM2,0.15477958543727874,0.12552919690891134
347,1946,historical,CESM2,0.15672022392228946,0.1275323871468041
348,1947,historical,CESM2,0.16403827557469525,0.13474984726645234
349,1948,historical,CESM2,0.1619618656370355,0.13576934733950996
350,1949,historical,CESM2,0.15426790892767295,0.12911212108029563
351,1950,historical,CESM2,0.14321227267686387,0.11846663850657711
352,1951,historical,CESM2,0.1313241764083478,0.10810538883595673
353,1952,historical,CESM2,0.1387718339803776,0.11618854150232422
354,1953,historical,CESM2,0.1492065192560424,0.12686098939440738
355,1954,historical,CESM2,0.14160640741468197,0.11851262110058351
356,1955,historical,CESM2,0.1516136881380307,0.12752232693674626
357,1956,historical,CESM2,0.1578769960164587,0.13240217656981518
358,1957,historical,CESM2,0.14860139097929706,0.12207913791517254
359,1958,historical,CESM2,0.12239593883888658,0.09623647236420323
360,1959,historical,CESM2,0.10285993496846053,0.07181231259831493
361,1960,historical,CESM2,0.07934965055919682,0.04918675078579805
362,1961,historical,CESM2,0.06325780004732413,0.034388737719243404
363,1962,historical,CESM2,0.047473053186452036,0.01757008798584521
364,1963,historical,CESM2,0.03633377926070844,0.004343071132822294
365,1964,historical,CESM2,0.0358522193043235,0.0019586333138271275
366,1965,historical,CESM2,0.02960672215457338,-0.0046349422543896885
367,1966,historical,CESM2,0.021127699858358055,-0.013334536113054934
368,1967,historical,CESM2,0.023136107502581396,-0.014184063389136865
369,1968,historical,CESM2,0.020270525914228073,-0.01736192670887553
370,1969,historical,CESM2,0.028713250726541583,-0.008430554081214436
371,1970,historical,CESM2,0.02662188759984773,-0.01037338412804653
372,1971,historical,CESM2,0.0326172780891558,-0.004242372031878703
373,1972,historical,CESM2,0.04218750667048627,0.005674900270746222
374,1973,historical,CESM2,0.0689559138484114,0.032004014493060035
375,1974,historical,CESM2,0.10914781844355864,0.07297335773120908
376,1975,historical,CESM2,0.13878228005572257,0.10230316735035479
377,1976,historical,CESM2,0.14635621347864172,0.10641169749723077
