,year,Experiment,Model,adjusted_world_tas_anom,adjusted_no_arctic_tas_anom
41052,1955,historical,ACCESS-CM2,0.1420407945857906,0.12801088429582166
41442,1956,historical,ACCESS-CM2,0.11577308867383129,0.10261473820482052
41832,1957,historical,ACCESS-CM2,0.09445283640363258,0.08403170718972244
42222,1958,historical,ACCESS-CM2,0.08475575742825378,0.07557545929937826
42612,1959,historical,ACCESS-CM2,0.08500371853086444,0.07454557860904606
43002,1960,historical,ACCESS-CM2,0.08004976771018259,0.07003226283584514
43392,1961,historical,ACCESS-CM2,0.08185354539065806,0.0728551359773441
43782,1962,historical,ACCESS-CM2,0.07564989002133357,0.06467744894308543
44172,1963,historical,ACCESS-CM2,0.07179280539047553,0.061517767522882336
44562,1964,historical,ACCESS-CM2,0.07635953893207342,0.06747114536979146
44952,1965,historical,ACCESS-CM2,0.0740086204997579,0.06654454362349621
45342,1966,historical,ACCESS-CM2,0.06841287378185427,0.06125892773178346
45732,1967,historical,ACCESS-CM2,0.07415552493608141,0.0652776567662956
46122,1968,historical,ACCESS-CM2,0.07420431276716952,0.06424796945803914
46512,1969,historical,ACCESS-CM2,0.07554017264920879,0.06626151966561612
46902,1970,historical,ACCESS-CM2,0.07977071836441735,0.06916875795717474
47292,1971,historical,ACCESS-CM2,0.07209278800341312,0.06390644832295729
47682,1972,historical,ACCESS-CM2,0.07092238425070649,0.06401362098782729
48072,1973,historical,ACCESS-CM2,0.07142299782654454,0.06387765646239293
48461,1974,historical,ACCESS-CM2,0.07879049035409247,0.07333243573082901
48850,1975,historical,ACCESS-CM2,0.09791404427769065,0.09507723545438959
49239,1976,historical,ACCESS-CM2,0.12300003396611589,0.12057279926663399
49628,1977,historical,ACCESS-CM2,0.15595444641972872,0.15086453741972017
50017,1978,historical,ACCESS-CM2,0.16857616859992605,0.16438264963721017
50406,1979,historical,ACCESS-CM2,0.1714091567440215,0.16900694769194813
50795,1980,historical,ACCESS-CM2,0.18367818966089455,0.18103471783320493
51184,1981,historical,ACCESS-CM2,0.2055360957513944,0.2046059567295493
51573,1982,historical,ACCESS-CM2,0.22560909030623816,0.22528937373240676
51962,1983,historical,ACCESS-CM2,0.21848414528784246,0.2182225680440425
52351,1984,historical,ACCESS-CM2,0.2099410677036716,0.21036279902559332
52740,1985,historical,ACCESS-CM2,0.22008447650503346,0.21979615294654414
53129,1986,historical,ACCESS-CM2,0.23348982131862797,0.23222654709412507
53518,1987,historical,ACCESS-CM2,0.25212636515184084,0.25015784963760956
53907,1988,historical,ACCESS-CM2,0.26207318929364254,0.25844131308987345
54296,1989,historical,ACCESS-CM2,0.27583471653317765,0.27038048937234616
54685,1990,historical,ACCESS-CM2,0.28801737940912675,0.2811480350312557
55074,1991,historical,ACCESS-CM2,0.3173594705177089,0.30671729200950415
55463,1992,historical,ACCESS-CM2,0.3361905656399705,0.3222528081465702
55852,1993,historical,ACCESS-CM2,0.3572727417097314,0.3406890996820946
56241,1994,historical,ACCESS-CM2,0.3934258086096696,0.3732478245576013
56630,1995,historical,ACCESS-CM2,0.41314551964008994,0.3894373473056478
57019,1996,historical,ACCESS-CM2,0.43238436257213314,0.40779900189084856
57409,1997,historical,ACCESS-CM2,0.4447782763543806,0.4210620654691625
57798,1998,historical,ACCESS-CM2,0.4636674793847696,0.43805579011084056
58187,1999,historical,ACCESS-CM2,0.4919256177941782,0.46213070672740897
58576,2000,historical,ACCESS-CM2,0.5067983982979591,0.475300463119469
58965,2001,historical,ACCESS-CM2,0.5262053846127875,0.4918501706992318
59356,2002,historical,ACCESS-CM2,0.5561872542041466,0.5189428721525953
59746,2003,historical,ACCESS-CM2,0.6157273171924743,0.5748851843344126
60136,2004,historical,ACCESS-CM2,0.6524978104659944,0.6074833342648085
60526,2005,historical,ACCESS-CM2,0.6942102806017714,0.643966688092528
60916,2006,historical,ACCESS-CM2,0.7381018905457861,0.6850122402196427
61306,2007,historical,ACCESS-CM2,0.7768172570915627,0.7212498650351654
61696,2008,historical,ACCESS-CM2,0.8191141659342009,0.7612449229897268
62086,2009,historical,ACCESS-CM2,0.8572607050078879,0.7956181770922354
62476,2010,historical,ACCESS-CM2,0.8971971574790987,0.8309930704395527
62866,2011,historical,ACCESS-CM2,0.9266178441314908,0.8567703425883909
63256,2012,historical,ACCESS-CM2,0.9707334468168963,0.8975869029711702
63647,2013,historical,ACCESS-CM2,1.0193770731829956,0.9443381329053094
64038,2014,historical,ACCESS-CM2,1.056748711139705,0.9788256683144968
64462,2015,ssp126,ACCESS-CM2,1.113262096233507,1.0329947315455115
64655,2016,ssp126,ACCESS-CM2,1.1643256904083978,1.0788099519884895
64845,2017,ssp126,ACCESS-CM2,1.207372664268944,1.116395737701831
65035,2018,ssp126,ACCESS-CM2,1.2683194187152929,1.1729649148302654
65225,2019,ssp126,ACCESS-CM2,1.3257289803512453,1.2266610439010535
65415,2020,ssp126,ACCESS-CM2,1.3910130110276961,1.2873535894041563
65605,2021,ssp126,ACCESS-CM2,1.442431485871293,1.3336498991130858
65795,2022,ssp126,ACCESS-CM2,1.4837528091054237,1.372117539752897
65985,2023,ssp126,ACCESS-CM2,1.515743760287307,1.4020980213524683
66175,2024,ssp126,ACCESS-CM2,1.5721964113513676,1.4558163388779921
66365,2025,ssp126,ACCESS-CM2,1.6069963090772281,1.490313608840152
66555,2026,ssp126,ACCESS-CM2,1.6504818752479726,1.5305780027048788
66745,2027,ssp126,ACCESS-CM2,1.6854308026640477,1.5617418089175887
66935,2028,ssp126,ACCESS-CM2,1.727374495037762,1.5994847425537533
67125,2029,ssp126,ACCESS-CM2,1.7766028583005065,1.6441785508031792
67285,2030,ssp126,ACCESS-CM2,1.8167454573686344,1.6807588206898152
67445,2031,ssp126,ACCESS-CM2,1.8624070687116114,1.7236143050203776
67605,2032,ssp126,ACCESS-CM2,1.8968099804767555,1.7536460702915562
67765,2033,ssp126,ACCESS-CM2,1.9345158857330012,1.7873993791992546
67925,2034,ssp126,ACCESS-CM2,1.9822972600626045,1.8298777269219788
68085,2035,ssp126,ACCESS-CM2,2.013921032094923,1.8555741805744221
68245,2036,ssp126,ACCESS-CM2,2.0486904450763013,1.8863852690469314
68405,2037,ssp126,ACCESS-CM2,2.0940249099163992,1.9269896964308826
68565,2038,ssp126,ACCESS-CM2,2.136574725304612,1.9636646281866357
68725,2039,ssp126,ACCESS-CM2,2.172234083463514,1.9938251313634632
68885,2040,ssp126,ACCESS-CM2,2.2030284647176375,2.019964086953344
69045,2041,ssp126,ACCESS-CM2,2.228495134807909,2.0406994263731204
69205,2042,ssp126,ACCESS-CM2,2.266835333758993,2.072992529127882
69365,2043,ssp126,ACCESS-CM2,2.316678755609979,2.116797565183929
69525,2044,ssp126,ACCESS-CM2,2.3570708566171974,2.1526235562054072
69685,2045,ssp126,ACCESS-CM2,2.398716293057613,2.1900481351357786
69845,2046,ssp126,ACCESS-CM2,2.4203741925673583,2.2103896480193344
70005,2047,ssp126,ACCESS-CM2,2.4555552983412166,2.24492247449444
70165,2048,ssp126,ACCESS-CM2,2.48368395476244,2.2739311093197867
70325,2049,ssp126,ACCESS-CM2,2.5107764517326463,2.3018516391179005
70485,2050,ssp126,ACCESS-CM2,2.5312984407509003,2.325413434708363
70645,2051,ssp126,ACCESS-CM2,2.5523282738875976,2.3468090524059715
70805,2052,ssp126,ACCESS-CM2,2.57916556721604,2.375170066946994
70965,2053,ssp126,ACCESS-CM2,2.600061906936765,2.3954524688096708
71125,2054,ssp126,ACCESS-CM2,2.618154732028136,2.414476473572513
71285,2055,ssp126,ACCESS-CM2,2.6417428968175893,2.4373558184367488
71445,2056,ssp126,ACCESS-CM2,2.657360045058432,2.451606085057186
71605,2057,ssp126,ACCESS-CM2,2.6687037505064635,2.4624550386651043
71765,2058,ssp126,ACCESS-CM2,2.684052537803468,2.4773643528043032
71925,2059,ssp126,ACCESS-CM2,2.698011692160957,2.4917331940212724
72085,2060,ssp126,ACCESS-CM2,2.7077129421752746,2.502176651677732
72245,2061,ssp126,ACCESS-CM2,2.7232323066391992,2.5172282818373386
72405,2062,ssp126,ACCESS-CM2,2.739273226801089,2.5337104314018184
72565,2063,ssp126,ACCESS-CM2,2.730279978851321,2.5269332426275466
72725,2064,ssp126,ACCESS-CM2,2.729587941712929,2.5276328215155224
72885,2065,ssp126,ACCESS-CM2,2.736020486289824,2.530695300424542
73045,2066,ssp126,ACCESS-CM2,2.7457482780641507,2.5377979697464017
73205,2067,ssp126,ACCESS-CM2,2.7454100932235197,2.536725999260089
73365,2068,ssp126,ACCESS-CM2,2.75123702427502,2.5404738479453903
73525,2069,ssp126,ACCESS-CM2,2.7577134844913838,2.5452471308166764
73685,2070,ssp126,ACCESS-CM2,2.779612903199247,2.5630992072005783
73845,2071,ssp126,ACCESS-CM2,2.78464563782928,2.564806837910955
74005,2072,ssp126,ACCESS-CM2,2.785827671386123,2.564064286383246
74165,2073,ssp126,ACCESS-CM2,2.7903007014946573,2.5674449918271463
74325,2074,ssp126,ACCESS-CM2,2.784505177236959,2.558979113748543
74485,2075,ssp126,ACCESS-CM2,2.7871005229942525,2.5598930386981613
74645,2076,ssp126,ACCESS-CM2,2.787997240360713,2.561187945488063
74805,2077,ssp126,ACCESS-CM2,2.7953814273437225,2.5693778112806984
74965,2078,ssp126,ACCESS-CM2,2.7930438193631244,2.5690941104471317
75125,2079,ssp126,ACCESS-CM2,2.791109086878769,2.568657754990122
75285,2080,ssp126,ACCESS-CM2,2.7966634000718913,2.5743748172587755
75445,2081,ssp126,ACCESS-CM2,2.81252382633957,2.589643325015042
75605,2082,ssp126,ACCESS-CM2,2.8101904057176457,2.5857887757178086
75765,2083,ssp126,ACCESS-CM2,2.82535819161227,2.598096606791609
75925,2084,ssp126,ACCESS-CM2,2.8403025530898676,2.609020638080675
76085,2085,ssp126,ACCESS-CM2,2.8478434607797047,2.614382809644928
76245,2086,ssp126,ACCESS-CM2,2.8621732064469994,2.6265709200529783
76405,2087,ssp126,ACCESS-CM2,2.8765900959133415,2.6369680387453673
76565,2088,ssp126,ACCESS-CM2,2.8772795675791545,2.6337585726024284
76725,2089,ssp126,ACCESS-CM2,2.8733139859206305,2.6283086458890943
76885,2090,ssp126,ACCESS-CM2,2.8628683238249644,2.618998246956032
77045,2091,ssp126,ACCESS-CM2,2.8687684547414785,2.6269266015506556
77205,2092,ssp126,ACCESS-CM2,2.877532200285906,2.6349184435077837
77365,2093,ssp126,ACCESS-CM2,2.887741870036207,2.6444526708398435
77525,2094,ssp126,ACCESS-CM2,2.90801901251864,2.664340461565445
77685,2095,ssp126,ACCESS-CM2,2.9065272388073247,2.661712259748963
77845,2096,ssp126,ACCESS-CM2,2.913800397607916,2.667912515823156
78005,2097,ssp126,ACCESS-CM2,2.912341699931289,2.6641703130654855
78165,2098,ssp126,ACCESS-CM2,2.9167117142740193,2.664595446853305
78325,2099,ssp126,ACCESS-CM2,2.924782888849818,2.6690767293440794
78485,2100,ssp126,ACCESS-CM2,2.934419788893389,2.676925809799974
78642,2101,ssp126,ACCESS-CM2,2.927559903601313,2.668806121200377
78653,2102,ssp126,ACCESS-CM2,2.923729941978076,2.6668958638619125
78664,2103,ssp126,ACCESS-CM2,2.9329186586256677,2.6769282524582225
78675,2104,ssp126,ACCESS-CM2,2.9285155553653395,2.6732841607081435
78686,2105,ssp126,ACCESS-CM2,2.9237583621680137,2.6726051062468383
78697,2106,ssp126,ACCESS-CM2,2.9207237994247484,2.671685689852323
78708,2107,ssp126,ACCESS-CM2,2.9212493232121566,2.6752048483459134
78719,2108,ssp126,ACCESS-CM2,2.93316671565955,2.6879638866643663
78730,2109,ssp126,ACCESS-CM2,2.9431273601341785,2.69673591137422
78741,2110,ssp126,ACCESS-CM2,2.9441197924873803,2.694202064788321
78752,2111,ssp126,ACCESS-CM2,2.951982034176108,2.699838831555992
78763,2112,ssp126,ACCESS-CM2,2.9522444858780412,2.6980381395629736
78774,2113,ssp126,ACCESS-CM2,2.9408649867064853,2.685586692359848
78785,2114,ssp126,ACCESS-CM2,2.9268686153178223,2.6709197537014737
78796,2115,ssp126,ACCESS-CM2,2.9349136710026267,2.678087809885419
78807,2116,ssp126,ACCESS-CM2,2.9460572142636186,2.686734064098105
78818,2117,ssp126,ACCESS-CM2,2.959306938091144,2.699312290580198
78829,2118,ssp126,ACCESS-CM2,2.963415706084289,2.704176062606388
78840,2119,ssp126,ACCESS-CM2,2.9603088575672984,2.7007395100131197
78851,2120,ssp126,ACCESS-CM2,2.9483857105855065,2.6892082569096307
78862,2121,ssp126,ACCESS-CM2,2.951765467244448,2.692319074162952
78873,2122,ssp126,ACCESS-CM2,2.9590670369201915,2.6972104730941244
78884,2123,ssp126,ACCESS-CM2,2.958212153996851,2.695888792617101
78895,2124,ssp126,ACCESS-CM2,2.9640564005711547,2.702426804487347
78906,2125,ssp126,ACCESS-CM2,2.9745757340076375,2.7115140345316195
78917,2126,ssp126,ACCESS-CM2,2.978447630354516,2.7161598069888595
78928,2127,ssp126,ACCESS-CM2,2.97753297668576,2.7148628081924358
78939,2128,ssp126,ACCESS-CM2,2.972936623100727,2.7105204997265147
78950,2129,ssp126,ACCESS-CM2,2.972821655459729,2.7117867118566026
78961,2130,ssp126,ACCESS-CM2,2.979744275937024,2.720268728025181
78972,2131,ssp126,ACCESS-CM2,2.9757171176072594,2.717057861014782
78983,2132,ssp126,ACCESS-CM2,2.9729971065235223,2.715127749940803
78994,2133,ssp126,ACCESS-CM2,2.970806541030656,2.713919696323123
79005,2134,ssp126,ACCESS-CM2,2.976789723598755,2.721281673169685
79016,2135,ssp126,ACCESS-CM2,2.9689423420598766,2.717379553265744
79027,2136,ssp126,ACCESS-CM2,2.9540525858919726,2.706731307080037
79038,2137,ssp126,ACCESS-CM2,2.937872211615288,2.6930282412803455
79049,2138,ssp126,ACCESS-CM2,2.929368957074447,2.6852944608919698
79060,2139,ssp126,ACCESS-CM2,2.918219845837568,2.676753879212077
79071,2140,ssp126,ACCESS-CM2,2.9200030878786314,2.679658355765881
79082,2141,ssp126,ACCESS-CM2,2.9110851345381348,2.6729502651466097
79093,2142,ssp126,ACCESS-CM2,2.9064614222635186,2.6698378352154677
79104,2143,ssp126,ACCESS-CM2,2.896990287633835,2.6615272291336134
79115,2144,ssp126,ACCESS-CM2,2.896026085573088,2.660918794756066
79126,2145,ssp126,ACCESS-CM2,2.8923854313593025,2.6560063208534994
79137,2146,ssp126,ACCESS-CM2,2.8921095450884446,2.653089533718195
79148,2147,ssp126,ACCESS-CM2,2.8849094731646865,2.645616734846208
79159,2148,ssp126,ACCESS-CM2,2.8817075559762015,2.643549524766515
79170,2149,ssp126,ACCESS-CM2,2.8654321706797914,2.628724212156765
79181,2150,ssp126,ACCESS-CM2,2.8412909745849992,2.6081101477433375
79192,2151,ssp126,ACCESS-CM2,2.821898482140647,2.5895641902102287
79203,2152,ssp126,ACCESS-CM2,2.8158978069184344,2.5868678306325457
79214,2153,ssp126,ACCESS-CM2,2.8077335285250204,2.5810042253393877
79225,2154,ssp126,ACCESS-CM2,2.787547755346984,2.5634235608403935
79236,2155,ssp126,ACCESS-CM2,2.777676449333246,2.554095435333064
79247,2156,ssp126,ACCESS-CM2,2.766184970619996,2.5421193589860738
79258,2157,ssp126,ACCESS-CM2,2.7685827511652774,2.5448639432458116
79269,2158,ssp126,ACCESS-CM2,2.7577617329127917,2.5344118792920884
79280,2159,ssp126,ACCESS-CM2,2.76220436230133,2.5383517819909756
79291,2160,ssp126,ACCESS-CM2,2.756929612185835,2.5324211605696028
79302,2161,ssp126,ACCESS-CM2,2.752169867775081,2.5280966577873447
79313,2162,ssp126,ACCESS-CM2,2.7563255744108224,2.533518696783879
79324,2163,ssp126,ACCESS-CM2,2.750018541730914,2.52581758351695
79335,2164,ssp126,ACCESS-CM2,2.7374068251253525,2.5139137351574314
79346,2165,ssp126,ACCESS-CM2,2.733790161979538,2.5131097660574766
79357,2166,ssp126,ACCESS-CM2,2.724892250264858,2.506058572551357
79368,2167,ssp126,ACCESS-CM2,2.72808561596352,2.508121475869186
79379,2168,ssp126,ACCESS-CM2,2.7202285258524883,2.501496712746783
79390,2169,ssp126,ACCESS-CM2,2.7206374047135466,2.503412795429479
79401,2170,ssp126,ACCESS-CM2,2.7291202912184667,2.515054612319383
79412,2171,ssp126,ACCESS-CM2,2.7344806415079823,2.524383319570107
79423,2172,ssp126,ACCESS-CM2,2.7276657579649144,2.518225979699981
79434,2173,ssp126,ACCESS-CM2,2.7302582938982227,2.521941171269855
79445,2174,ssp126,ACCESS-CM2,2.7342199899650073,2.526227386982271
79456,2175,ssp126,ACCESS-CM2,2.7306327144365885,2.5222340348389714
79467,2176,ssp126,ACCESS-CM2,2.7274519679504534,2.52101434072781
79478,2177,ssp126,ACCESS-CM2,2.7187186286755534,2.5123620511415283
79489,2178,ssp126,ACCESS-CM2,2.723990710303723,2.5181344093918234
79500,2179,ssp126,ACCESS-CM2,2.7255680037390353,2.5201977336849106
79511,2180,ssp126,ACCESS-CM2,2.723624021001151,2.518909656074796
79522,2181,ssp126,ACCESS-CM2,2.7260003609435373,2.5233074408876477
79533,2182,ssp126,ACCESS-CM2,2.713927341471688,2.513186692278238
79544,2183,ssp126,ACCESS-CM2,2.722987357055957,2.5243010628287905
79555,2184,ssp126,ACCESS-CM2,2.716962650339601,2.5184423352552043
79566,2185,ssp126,ACCESS-CM2,2.710011316707803,2.5096725070241774
79577,2186,ssp126,ACCESS-CM2,2.710294835899237,2.5079595842599143
79588,2187,ssp126,ACCESS-CM2,2.7137524329958715,2.5108974855303337
79599,2188,ssp126,ACCESS-CM2,2.728307372732415,2.5227746104142783
79610,2189,ssp126,ACCESS-CM2,2.731497502854065,2.522386661005624
79621,2190,ssp126,ACCESS-CM2,2.7397187743689844,2.52354049224163
79632,2191,ssp126,ACCESS-CM2,2.7410180658077943,2.5215086507379314
79643,2192,ssp126,ACCESS-CM2,2.7545061592576547,2.531961057819227
79654,2193,ssp126,ACCESS-CM2,2.757999180605154,2.5320622623428686
79665,2194,ssp126,ACCESS-CM2,2.768766810126646,2.5387938534392465
79676,2195,ssp126,ACCESS-CM2,2.7807540945473637,2.548853572959533
79687,2196,ssp126,ACCESS-CM2,2.7897299372950797,2.5551308252480123
79698,2197,ssp126,ACCESS-CM2,2.7887041016545737,2.5540451523486394
79709,2198,ssp126,ACCESS-CM2,2.778671452527662,2.5447691428118238
79720,2199,ssp126,ACCESS-CM2,2.7711915960240225,2.5388220098644103
79731,2200,ssp126,ACCESS-CM2,2.774651614061248,2.542557431675126
79742,2201,ssp126,ACCESS-CM2,2.781235708899316,2.5472139623850385
79753,2202,ssp126,ACCESS-CM2,2.792880177124856,2.55740057277968
79764,2203,ssp126,ACCESS-CM2,2.7883170882453334,2.551570435015777
79775,2204,ssp126,ACCESS-CM2,2.796507918467958,2.5597073718771797
79786,2205,ssp126,ACCESS-CM2,2.7979779027815193,2.5617129076152283
79797,2206,ssp126,ACCESS-CM2,2.80224765508022,2.5673476856414137
79808,2207,ssp126,ACCESS-CM2,2.7881592987531,2.5550125664447756
79819,2208,ssp126,ACCESS-CM2,2.776025384972868,2.5448412141328167
79830,2209,ssp126,ACCESS-CM2,2.7709352605338258,2.5424851375495843
79841,2210,ssp126,ACCESS-CM2,2.7569526514063174,2.5340456993627853
79852,2211,ssp126,ACCESS-CM2,2.7553248396489436,2.53502281952371
79863,2212,ssp126,ACCESS-CM2,2.7455752574386345,2.527402748859166
79874,2213,ssp126,ACCESS-CM2,2.7510826393218526,2.5335398249336385
79885,2214,ssp126,ACCESS-CM2,2.741484574617136,2.526970860775883
79896,2215,ssp126,ACCESS-CM2,2.7307204358344723,2.517849301801011
79907,2216,ssp126,ACCESS-CM2,2.7339774794746536,2.5226040452075975
79918,2217,ssp126,ACCESS-CM2,2.735955941490944,2.525776718628471
79929,2218,ssp126,ACCESS-CM2,2.7471627604429534,2.536593536603473
79940,2219,ssp126,ACCESS-CM2,2.7592218794806933,2.5460312470832616
