,arctic_trend,world_trend,AA,Ensemble_member,Model,No_arctic_crossing_year,World_crossing_year,gap
75,0.07549049702577647,0.022849815198265948,3.3037683837156537,r8i1p2f1,CanESM5,2037.234,2030.15,7.083999999999833
76,0.07833148898505303,0.024144444219538982,3.2442862744242826,r9i1p1f1,CanESM5,2035.516,2028.761,6.755000000000109
77,0.061651838672747115,0.02226565041034494,2.768921524255262,r9i1p2f1,CanESM5,2038.469,2033.534,4.934999999999945
78,0.08325357060075034,0.024128798071591046,3.4503820021923133,r1i1p2f1,CanESM5-CanOE,2036.102,2029.397,6.705000000000155
79,0.082409852448921,0.025954865753908166,3.175121506321492,r2i1p2f1,CanESM5-CanOE,2034.365,2028.593,5.7719999999999345
80,0.06349212494403055,0.024022786417085027,2.6429958557544717,r3i1p2f1,CanESM5-CanOE,2037.549,2031.481,6.067999999999984
81,0.19571845947273447,0.05215525779369253,3.7526122533403328,r10i1p1f1,EC-Earth3,2025.927,2022.847,3.0799999999999272
82,0.03973923629762333,0.021453557801788526,1.8523378110417834,r12i1p1f1,EC-Earth3,2040.988,2035.796,5.192000000000007
83,0.042335324872810866,0.02140076456299063,1.9782155328236908,r14i1p1f1,EC-Earth3,2045.029,2040.283,4.746000000000095
84,0.035925351781477675,0.02297651341738277,1.5635684635380112,r16i1p1f1,EC-Earth3,2041.616,2037.881,3.7349999999999
85,0.03213123664755438,0.020998739988534965,1.5301506978560433,r17i1p1f1,EC-Earth3,2034.333,2028.745,5.588000000000193
86,0.10244908784540008,0.03545883545620158,2.8892400589958527,r18i1p1f1,EC-Earth3,2030.415,2026.707,3.7079999999998563
87,0.13571368602890954,0.043542638820052805,3.11679975551709,r19i1p1f1,EC-Earth3,2026.343,2023.665,2.678000000000111
88,0.03899883246790797,0.02074090179162258,1.880286250796478,r1i1p1f1,EC-Earth3,2042.708,2038.766,3.9420000000000073
89,0.11178584412955338,0.03258134399124517,3.4309770695644417,r20i1p1f1,EC-Earth3,2033.648,2029.781,3.866999999999962
90,0.03623244568072173,0.021016062878530695,1.72403584297112,r21i1p1f1,EC-Earth3,2046.495,2043.7,2.7949999999998454
91,0.045667559496933276,0.020304142314645397,2.249174517654618,r22i1p1f1,EC-Earth3,2047.381,2042.482,4.899000000000115
92,0.09110413676472655,0.03317316801756065,2.746320059528212,r23i1p1f1,EC-Earth3,2030.124,2026.267,3.856999999999971
93,0.06534427587945478,0.024062838639947876,2.715568053179462,r24i1p1f1,EC-Earth3,2043.613,2039.485,4.128000000000156
