,arctic_trend,world_trend,AA,trend_period,Model,Experiment,Ensemble_member,Months
0,0.018385375220139152,0.009180379858975891,2.00268131630341,2015_2065,CAMS-CSM1-0,ssp126,r1i1p1f1,all
