,arctic_trend,world_trend,AA,trend_period,Model,Experiment,Ensemble_member,Months
0,0.03751013911777358,0.015984871702124263,2.346602451165672,2015_2065,FIO-ESM-2-0,ssp126,r1i1p1f1,all
