,arctic_trend,world_trend,AA,trend_period,Model,Experiment,Ensemble_member,Months
0,0.035620248122854394,0.013984758463138066,2.547076391540444,1965_2015,CNRM-ESM2-1,historical,r7i1p1f2,all
