,arctic_trend,world_trend,AA,trend_period,Model,Experiment,Ensemble_member,Months
0,0.05575574551533719,0.019446391143200466,2.8671512932533236,1965_2015,GISS-E2-1-G,historical,r3i1p1f1,all
