,arctic_trend,world_trend,AA,trend_period,Model,Experiment,Ensemble_member,Months
0,0.08250139206730128,0.033972536825175724,2.4284731073177532,2015_2065,FGOALS-f3-L,ssp370,r1i1p1f1,all
