,arctic_trend,world_trend,AA,trend_period,Model,Experiment,Ensemble_member,Months
0,0.04708699416636665,0.016762924763892812,2.8089963314630872,2015_2065,GFDL-ESM4,ssp245,r3i1p1f1,all
