,arctic_trend,world_trend,AA,trend_period,Model,Experiment,Ensemble_member,Months
0,0.140378684369124,0.04300533243412308,3.2642157710130597,2015_2065,CMCC-ESM2,ssp245,r1i1p1f1,all
