,arctic_trend,world_trend,AA,trend_period,Model,Experiment,Ensemble_member,Months
0,0.06565366214664962,0.03576920971915946,1.8354798068541847,2015_2065,CAS-ESM2-0,ssp370,r1i1p1f1,all
