,arctic_trend,world_trend,AA,trend_period,Model,Experiment,Ensemble_member,Months
0,0.04689091942257021,0.02277407018668245,2.0589608725273236,1965_2015,MCM-UA-1-0,historical,r1i1p1f2,all
