,arctic_trend,world_trend,AA,trend_period,Model,Experiment,Ensemble_member,Months
0,0.06338026177267783,0.022209648507840636,2.8537264671389466,1965_2015,IPSL-CM6A-LR-INCA,historical,r1i1p1f1,all
