,arctic_trend,world_trend,AA,trend_period,Model,Experiment,Ensemble_member,Months
0,0.07249644807054775,0.029444668719975847,2.4621247656070495,2015_2065,MPI-ESM1-2-HR,ssp370,r10i1p1f1,all
