,arctic_trend,world_trend,AA,trend_period,Model,Experiment,Ensemble_member,Months
0,0.06200154385906788,0.026357549510337412,2.3523258045954125,2015_2065,AWI-CM-1-1-MR,ssp245,r1i1p1f1,all
