,arctic_trend,world_trend,AA,trend_period,Model,Experiment,Ensemble_member,Months
0,0.04990397015572572,0.01975223292449233,2.526497654543447,1965_2015,CESM2-WACCM-FV2,historical,r1i1p1f1,all
