,arctic_trend,world_trend,AA,trend_period,Model,Experiment,Ensemble_member,Months
0,0.11516198125331323,0.03598609082272687,3.2001803647031073,2015_2065,HadGEM3-GC31-LL,ssp245,r1i1p1f3,all
