,arctic_trend,world_trend,AA,trend_period,Model,Experiment,Ensemble_member,Months
0,0.06606842983644463,0.024448177792309612,2.7023866726471137,1965_2015,FGOALS-f3-L,historical,r2i1p1f1,all
