,arctic_trend,world_trend,AA,trend_period,Model,Experiment,Ensemble_member,Months
0,0.08764324033493988,0.03596177130394696,2.437122454124518,2015_2065,BCC-CSM2-MR,ssp370,r1i1p1f1,all
