,arctic_trend,world_trend,AA,trend_period,Model,Experiment,Ensemble_member,Months
0,0.06866411676764127,0.0287249087170186,2.3904033062065033,2015_2065,MCM-UA-1-0,ssp370,r1i1p1f2,all
