,arctic_trend,world_trend,AA,trend_period,Model,Experiment,Ensemble_member,Months
0,0.09181272201001953,0.04062565107709031,2.259969245435545,2015_2065,ACCESS-CM2,ssp370,r1i1p1f1,all
