,arctic_trend,world_trend,AA,trend_period,Model,Experiment,Ensemble_member,Months
0,0.06360260876047795,0.028857261625244077,2.2040417273979647,2015_2065,MPI-ESM1-2-LR,ssp370,r9i1p1f1,all
