,arctic_trend,world_trend,AA,trend_period,Model,Experiment,Ensemble_member,Months
0,0.06423328184991979,0.024244487818841906,2.6493973529108787,2015_2065,CNRM-ESM2-1,ssp126,r3i1p1f2,all
