,arctic_trend,world_trend,AA,trend_period,Model,Experiment,Ensemble_member,Months
0,0.09501030222887981,0.039095134323432784,2.430233426054062,2015_2065,KACE-1-0-G,ssp370,r2i1p1f1,all
