,arctic_trend,world_trend,AA,trend_period,Model,Experiment,Ensemble_member,Months
0,0.04415367966659551,0.020490176244204048,2.1548706629151146,1965_2015,MPI-ESM1-2-HR,historical,r2i1p1f1,all
