,arctic_trend,world_trend,AA,trend_period,Model,Experiment,Ensemble_member,Months
0,0.06609891473074976,0.020171070447428045,3.276916557454086,1965_2015,GISS-E2-1-G-CC,historical,r1i1p1f1,all
